lambda,alpha,mode,observable,base_decimal120,hires_decimal120,delta_hires_minus_base,absolute_difference,mean_positive_scale,absolute_difference_over_mean_positive,alpha_JVP_difference,abs_alpha_JVP_difference_over_mean_positive,API_difference,API_alpha_JVP_difference
32,1/8,raw,1,0.00000000000000486744864015108607103304604337768178939422614870494303234538101641461976592110851269018245451388564097927465197643699074,0.00000000000000486733454277722841878913727346445293073612159558110415016023162604336687195165849852578007987253721935333557626850095839,-0.000000000000000000114097373857652243908769913228858658104553123838882185149390371252893969450014164402374641348421625939075707936032349803,0.000000000000000000114097373857652243908769913228858658104553123838882185149390371252893969450014164402374641348421625939075707936032349803,0.000000000000209857205106401553619054616294325588208746038774209775060926158395980466865838136410232596497188922428289147902849585901,0.000000543690524229571853121674858253383401819828896594917665089562743147293233310305546387899067421756898657570823997985075551,-0.000000000000000000830769677080918286048535616596602230499074827669933881112769100968384632380950146376681362510902842320879768862160500532,0.00000395873792686652059556050226246142954626269112805175390346309175068831927912103847471369582552187213876613739513739593567,-1.1409737382048305e-19,-8.30769677103765e-19
32,1/8,raw,u,0.00000000000000243372432007554303551652302168884089469711307435247151617269050820730988296055425634509122725694282048963732598821849537,0.00000000000000243366727138861420939456863673222646536806079779055207508011581302168343597582924926289003993626860967666778813425047919,-0.0000000000000000000570486869288261219543849566144293290522765619194410925746951856264469847250070822011873206742108129695378539680161800606,0.0000000000000000000570486869288261219543849566144293290522765619194410925746951856264469847250070822011873206742108129695378539680161800606,0.000000000000104928602553200776809527308147162794104373019387104887530463079197990233432919068205116298248594461214144573951424792951,0.000000543690524229571853121674858253383401819828896594917665089562743147293233310305546387899067421756898657570823997985124718,-0.000000000000000000415384838540459143024267808298301115249537413834966940556384550484192316190475073188340681255451421160439884431080200737,0.00000395873792686652059556050226246142954626269112805175390346309175068831927912103847471369582552187213876613739513739546362,-5.704868691024152e-20,-4.153848385518825e-19
32,1/8,raw,u^2,0.00000000000000142160519775344287161289248291232732471125159481345835291243821082486585075300286745938093074050910742514018241767456480,0.00000000000000142163072771069372863730008644934651979794844735743653825932276717748706331781614671447884725947243505976014534159067265,0.0000000000000000000255299572508570244076035370191950866968525439781853468845563526212125648132792550979165189633276346199629239161078501470,0.0000000000000000000255299572508570244076035370191950866968525439781853468845563526212125648132792550979165189633276346199629239161078501470,0.0000000000000659802566610031753749346753970700893642900927851261375304003847575695980530323890753492384110441107810293632616659639678,0.000000386933281906225044191159641643247889089844767301868311240836016496392274875869421062156345928227950402612697927778953779,0.000000000000000000216058281604922281781985015086202726379505650025053296106010362299863030759763887093549215692107239198386493835670699818,0.00000327458989307965043975683040539349244503534197041454348484023302340836467763138122925495913406670661704713234977633566859,2.5529957260638944e-20,2.1605828160116766e-19
32,1/8,raw,window,0.000000000000000299497782090758339351671181772554257709597684550211161031098248900196443233837508613241569200239656609211010954594338754,0.000000000000000299529807852523594265030684847007882202784324289105394841313919528722376700927203149255656528456900442218616689719818516,0.0000000000000000000320257617652549133595030744536244931866397388942338102156706285259334670896945360140873282172438330076057351254797619790,0.0000000000000000000320257617652549133595030744536244931866397388942338102156706285259334670896945360140873282172438330076057351254797619790,0.0000000000000127941341402334687719699586794916741702597132536540583240419221141538473688442134976500419262480786195258318296662131725,0.00000250315976167110154465686319064887170514115284748280167758477995137404369742820207315077545223171178335787526952903773438,0.000000000000000000247742122976619500242613627060926982058790862711136793072431004067019048586411103582097152378758217612758717352793459842,0.0000193637271785004651074799353796098237413346701825479707791760290399238267272941639196575856050231125516011589508374956833,3.202576178020054e-20,2.477421229737579e-19
2,-1/8,normalized,S,-0.0913899548855636201419956646004142626434785160372688558251572825654848994049483671268302402717188388222836114994372753028,-0.0913897448209695488000991062848723777503120258903283372576730657067346172679007962777266283091725422019850668274158681457,0.000000210064594071341896558315541884893166490146940518567484216858750282137047570849103611962546296620298544672021407157105425,0.000000210064594071341896558315541884893166490146940518567484216858750282137047570849103611962546296620298544672021407157105425,4.87711465612281960145657236488284746267101160501932757287524973513942887252608871709099248334668494847533680941029321718,0.0000000430714897808733970738308272973457715624335973992365696437924034782193303601089613125817559901601885406362088356221008855,-0.00000187217364321535994019397425415223889389151407480666307199509115514693531647486788766320938110382412051533771250331295303,0.000000383869106063561301187452942451482590993913901054843242141084560593235845878407532306282879023480607939896826452935031282,2.1006459414996126e-07,-1.8721736434468284e-06
2,-1/8,normalized,1,-0.182779909771127240283991329200828525286957032074537711650314565130969798809896734253660480543437677644567222998874550606,-0.182779489641939097600198212569744755500624051780656674515346131413469234535801592555453256618345084403970133654831736291,0.000000420129188142683793116631083769786332980293881037134968433717500564274095141698207223925092593240597089344042814314985368,0.000000420129188142683793116631083769786332980293881037134968433717500564274095141698207223925092593240597089344042814314985368,9.75422931224563920291314472976569492534202321003865514575049947027885774505217743418198496669336989695067361882058643436,0.0000000430714897808733970738308272973457715624335973992365696437924034782193303601089613125817559901601885406362088356221802889,-0.00000374434728643071988038794850830447778778302814961332614399018231029387063294973577532641876220764824103067542500661990355,0.000000383869106063561301187452942451482590993913901054843242141084560593235845878407532306282879023480607939896826452934415906,4.201291882999225e-07,-3.7443472868936567e-06
2,-1/8,normalized,u,-0.0913899548855636201419956646004142626434785160372688558251572825654848994049483671268302402717188388222836114994372753028,-0.0913897448209695488000991062848723777503120258903283372576730657067346172679007962777266283091725422019850668274158681457,0.000000210064594071341896558315541884893166490146940518567484216858750282137047570849103611962546296620298544672021407157105425,0.000000210064594071341896558315541884893166490146940518567484216858750282137047570849103611962546296620298544672021407157105425,4.87711465612281960145657236488284746267101160501932757287524973513942887252608871709099248334668494847533680941029321718,0.0000000430714897808733970738308272973457715624335973992365696437924034782193303601089613125817559901601885406362088356221008855,-0.00000187217364321535994019397425415223889389151407480666307199509115514693531647486788766320938110382412051533771250331295303,0.000000383869106063561301187452942451482590993913901054843242141084560593235845878407532306282879023480607939896826452935031282,2.1006459414996126e-07,-1.8721736434468284e-06
2,-1/8,normalized,u^2,-0.0563185733370936355014901770151627103135892819020987179820504521862585992390925908346874453153898060836084891551618287924,-0.0563197338651724901409138307253638838395817521379349983123432266467772898265588005511313955270108495063997040690510437887,-0.00000116052807885463942365371020117352599247023583628033029277446051869058746620971644395021162104342279121491388921499629732,0.00000116052807885463942365371020117352599247023583628033029277446051869058746620971644395021162104342279121491388921499629732,3.41457062047250110334403047828482682771981801921066247981396712019898213371952180504318828859783508518962718325734517758,0.000000339875260419726796602628062916077248193867263789979653651545374628885023193200370314680183564486957092985819828079904057,0.00000990254713752827087600055691570287487012650806825928065424480088439522969281213638693837117896046807070117860694309498139,0.00000290008561491048535501169441270185306418364281636461826127094291706884358893207592467746378248034539824056675168581071829,-1.160528078809897e-06,9.902547137452533e-06
2,-1/8,normalized,window,-0.0114679225383147357010366561816031170977376305629253113987792911362149731894730270120153542664294666764238704257232894486,-0.0114684246743563222250587732814157930262409158971055064730719359689010357899429459032045095370657866628147647938033172996,-0.000000502136041586524022117099812675928503285334180195074292644832686062600469918891189155270636319986390894368080027850999637,0.000000502136041586524022117099812675928503285334180195074292644832686062600469918891189155270636319986390894368080027850999637,0.491461034492630914699624734057444451837482715733807733032899591483935026393504330249117254021242366253712077645671258449,0.00000102172096330060765183377641118859865225778278948501786420759159796831740606009168563914665114861046007098703319083519394,0.00000430586632527856985025165425032803535146217773181192874667875231787128130810768877886048743520804073468056869371348039446,0.00000876135852707796521879673448504392600630491346348407449480889976810992022346715578578000627285210859425680411500485010379,-5.021360415420617e-07,4.305866325340912e-06
2,0,normalized,S,0.0,0.0,0.0,0.0,4.56040599287475811831323727324045623728572330329089805232775941118617656625657860184711555491363219209833713586056122171,0.0,-0.00000148228632528207129114831924510468619579180442024231507966710536843447460708942936851028780608812586361824165105395097356,0.000000325033851722415965685257541676417782684788896218286611885817527958194043257084024690233743288945626049425144666858747461,-3.2959746043559335e-17,-1.4822863254604357e-06
2,0,normalized,1,0.0,0.0,0.0,0.0,9.12081198574951623662647454648091247457144660658179610465551882237235313251315720369423110982726438419667427172112244343,0.0,-0.00000296457265056414258229663849020937239158360884048463015933421073686894921417885873702057561217625172723648330210790001082,0.000000325033851722415965685257541676417782684788896218286611885817527958194043257084024690233743288945626049425144666858535167,-6.591949208711867e-17,-2.9645726509208714e-06
2,0,normalized,u,0.0,0.0,0.0,0.0,4.56040599287475811831323727324045623728572330329089805232775941118617656625657860184711555491363219209833713586056122171,0.0,-0.00000148228632528207129114831924510468619579180442024231507966710536843447460708942936851028780608812586361824165105395097356,0.000000325033851722415965685257541676417782684788896218286611885817527958194043257084024690233743288945626049425144666858747461,-3.2959746043559335e-17,-1.4822863254604357e-06
2,0,normalized,u^2,0.0,0.0,0.0,0.0,3.19388109959007433368177535341125953145304179309007342780748712586649687180812517244163178182764636145658082025365769627,0.0,0.00000870080531040772072788105884777339077786097590741515902919227034637241549565210838567448070258092840423115385727163300043,0.00000272421077651401758369616692233632749626837670478302696489735693260861587345559465407237885082552808447994901068024986682,-1.883532964001282e-17,8.700805310291049e-06
2,0,normalized,window,0.0,0.0,0.0,0.0,0.459256825218675319575832639830655080683213088043502716930675962781663200026467729968219134058833713876481938157917454128,0.0,0.00000374014969043860774805814209925172975494105167459977272772920438258703025983478622709634264657922534370322083383000030484,0.00000814391748812384876097039440663593966071753812716720463044743926647611330226589249227114509283267122326021003536323934921,2.163122694662626e-18,3.7401496905120624e-06
2,1/8,normalized,S,0.0800189446850225854304899461967666376030876954660364120688811958993058849828555417277874803712926638669371267383054050752,0.0800187849200991906047401102563082470124849132188110829612613218452259690701413973670172666028740121342138980723521752331,-0.000000159764923394825749835940458390590602782247225329107619874054079915912714144360770213768418651732723228665953229842099223,0.000000159764923394825749835940458390590602782247225329107619874054079915912714144360770213768418651732723228665953229842099223,4.27758933766345368737607528210857786769581009876191842243107935093270549015345147749233905605837345706812527490182541522,0.0000000373492897011226643290216697211981775058817170945298814079408166671105832972284320609617614393263724340125341960928477953,-0.00000107395988682265170880475161373146689660633929459786076023896017171755294841612071130425800619092975260567461444679097071,0.000000251066617678002837122099667225500198370149831395327173952813759325319583440908505536567008125938795251707596066093798951,-1.5976492333258374e-07,-1.073959887021303e-06
2,1/8,normalized,1,0.160037889370045170860979892393533275206175390932072824137762391798611769965711083455574960742585327733874253476610810150,0.160037569840198381209480220512616494024969826437622165922522643690451938140282794734034533205748024268427796144704350466,-0.000000319529846789651499671880916781181205564494450658215239748108159831825428288721540427536837303465446457331906459684004817,0.000000319529846789651499671880916781181205564494450658215239748108159831825428288721540427536837303465446457331906459684004817,8.55517867532690737475215056421715573539162019752383684486215870186541098030690295498467811211674691413625054980365083044,0.0000000373492897011226643290216697211981775058817170945298814079408166671105832972284320609617614393263724340125341960928251623,-0.00000214791977364530341760950322746293379321267858919572152047792034343510589683224142260851601238185950521134922889358000512,0.000000251066617678002837122099667225500198370149831395327173952813759325319583440908505536567008125938795251707596066093572621,-3.195298466651675e-07,-2.147919774042606e-06
2,1/8,normalized,u,0.0800189446850225854304899461967666376030876954660364120688811958993058849828555417277874803712926638669371267383054050752,0.0800187849200991906047401102563082470124849132188110829612613218452259690701413973670172666028740121342138980723521752331,-0.000000159764923394825749835940458390590602782247225329107619874054079915912714144360770213768418651732723228665953229842099223,0.000000159764923394825749835940458390590602782247225329107619874054079915912714144360770213768418651732723228665953229842099223,4.27758933766345368737607528210857786769581009876191842243107935093270549015345147749233905605837345706812527490182541522,0.0000000373492897011226643290216697211981775058817170945298814079408166671105832972284320609617614393263724340125341960928477953,-0.00000107395988682265170880475161373146689660633929459786076023896017171755294841612071130425800619092975260567461444679097071,0.000000251066617678002837122099667225500198370149831395327173952813759325319583440908505536567008125938795251707596066093798951,-1.5976492333258374e-07,-1.073959887021303e-06
2,1/8,normalized,u^2,0.0493337679585999784072681874279955332257066327288701770620559761096682858652219112716745740383872799556932311685064743512,0.0493347903690438507248302528640495713940506040774122371554260818037964709807226565283411426135829212979480050625406575789,0.00000102241044387231756206543605403816834397134854206009337010569412818511550074525666656857519564134225477389403418322769961,0.00000102241044387231756206543605403816834397134854206009337010569412818511550074525666656857519564134225477389403418322769961,2.99701949403149925669223744173323033310277546185132455285497496120420182388270879849068688428760847084462749445852270530,0.000000341142406950781024789785927259653420401661429242413918713583935192175284345646590615717604916784332068207647477806492430,0.00000768516227084077018105631730573956211283632303834057659172200629251701480912242247815142139726404293260954165703594198961,0.00000256426836266684544751008914424700464709385105521504820110507225067304958169484480816732850998929817388192709807638489605,1.022410443897448e-06,7.685162270731904e-06
2,1/8,normalized,window,0.0100431545982513721015020215208632892360421749855609228556047821741269211383597902244354331221253460748981565190313758903,0.0100435903125879010147869425819581579740576457806488565322072320750667807905143530908522720321419151214352976689595135317,0.000000435714336528913284921061094868738015470795087933676602449900939859652154562866416838910016569046537141149928137641399867,0.000000435714336528913284921061094868738015470795087933676602449900939859652154562866416838910016569046537141149928137641399867,0.430413916832797290838550532765953955465585673500939017286072550929616631743048614046624020917911678350138002349187603461,0.00000101231470333282705132018018832841427965568813612584928541523887055911071851322691667860818525239589619255587576320477270,0.00000324193864418909845842159316228850998353752199114841937033716196274482658366582644635902668132523909896753789387224729759,0.00000753214177655991771578925126192530774061239113364008281499742466630022615112286162567207256043730813633269692153670034300,4.357143365413263e-07,3.2419386442328335e-06
8,-1/8,normalized,S,-0.0000787513283068266555798996985097677825435226398127203473791680635085886465702038751304745416366923537555500113719476954865,-0.0000787494314076982378910877059667255878645445231782567888565190415482256141536238600911292514379684713051574428829700767213,0.00000000189689912841768881199254304219467897811663446355852264902196036303241658001503934529019872388245039256848897761876520011,0.00000000189689912841768881199254304219467897811663446355852264902196036303241658001503934529019872388245039256848897761876520011,0.00379925737469513404407845185184543324992660205985560514791704132779041000976948705605216857376265905833246943699694521423,0.000000499281554614315320086476881810758846011937272046995216712391113276989818661635878175309360377521157881602837952039768638,-0.0000000161515680475692613958247845898359412998011653278456270837428252241494801523234392668255721514879627726263861089857089879,0.00000425124345487789460316606185955392269113679286191945998777111658118274903550975188311508237957422501068684605589406385784,1.896899128563307e-09,-1.6151568047752772e-08
8,-1/8,normalized,1,-0.000157502656613653311159799397019535565087045279625440694758336127017177293140407750260949083273384707511100022743895390973,-0.000157498862815396475782175411933451175729089046356513577713038083096451228307247720182258502875936942610314885765940153443,0.00000000379379825683537762398508608438935795623326892711704529804392072606483316003007869058039744776490078513697795523752999840,0.00000000379379825683537762398508608438935795623326892711704529804392072606483316003007869058039744776490078513697795523752999840,0.00759851474939026808815690370369086649985320411971121029583408265558082001953897411210433714752531811666493887399389042847,0.000000499281554614315320086476881810758846011937272046995216712391113276989818661635878175309360377521157881602837952039715755,-0.0000000323031360951385227916495691796718825996023306556912541674856504482989603046468785336511443029759255452527722179714198667,0.00000425124345487789460316606185955392269113679286191945998777111658118274903550975188311508237957422501068684605589406410668,3.793798257126614e-09,-3.2303136095505544e-08
8,-1/8,normalized,u,-0.0000787513283068266555798996985097677825435226398127203473791680635085886465702038751304745416366923537555500113719476954865,-0.0000787494314076982378910877059667255878645445231782567888565190415482256141536238600911292514379684713051574428829700767213,0.00000000189689912841768881199254304219467897811663446355852264902196036303241658001503934529019872388245039256848897761876520011,0.00000000189689912841768881199254304219467897811663446355852264902196036303241658001503934529019872388245039256848897761876520011,0.00379925737469513404407845185184543324992660205985560514791704132779041000976948705605216857376265905833246943699694521423,0.000000499281554614315320086476881810758846011937272046995216712391113276989818661635878175309360377521157881602837952039768638,-0.0000000161515680475692613958247845898359412998011653278456270837428252241494801523234392668255721514879627726263861089857089879,0.00000425124345487789460316606185955392269113679286191945998777111658118274903550975188311508237957422501068684605589406385784,1.896899128563307e-09,-1.6151568047752772e-08
8,-1/8,normalized,u^2,-0.0000472250087505131460836423602881568484545175705175157549600546254699928207805088791744405681439530364417245075593404884788,-0.0000472254010534742123854041388197196831124179894353364407836820668178860881428962951733421376848451498750159658050643379922,-0.000000000392302961066301761778531562834657900418917820685823627441347893267362387415998901569540892113433291458245723849513400185,0.000000000392302961066301761778531562834657900418917820685823627441347893267362387415998901569540892113433291458245723849513400185,0.00253896946953381893660908030050014785323030683112354293462741547480123649172395188549838024461465194667310492395762951593,0.000000154512673655084416706449392447310427397066690208780153301489675020742067777923086543243408866406122874235264875332217537,0.00000000296874307529609607848344489568704853271513696122316026598846395524969205008363616427934298217215013146279285520838999456,0.00000116927088368698975432449219687269172178399850329991204287515737550406472446718811336953401977109956515058486706177996537,-3.9230296100404086e-10,2.9687430752101986e-09
8,-1/8,normalized,window,-0.00000967636179407261488756505627099660454586470231715389190008094451533804464509212998631199045745087285113902897128382534960,-0.00000967702485669961294985268768425342648195599895546299858739185710769034085578356737325671982278865317317278481253835750145,-0.000000000663062626998062287631413256821936091296638309106687310912592352296210691437386944729365337780322033755841254532151849991,0.000000000663062626998062287631413256821936091296638309106687310912592352296210691437386944729365337780322033755841254532151849991,0.000413974366047660683498057608229981924958704103108239886780266559605335692290161069086014325291440597658527062106909714123,0.00000160169972196231151211918434889854282592358856383358507545821383595720224584943454227695015712147130172265951691111763136,0.00000000550407845652777001993578292823869353762876414221375779777278498527450322971997956221593039729375928242627057245799950700,0.0000132956987387332285460001037537222112088758847501739983003536957473382935695989421651297252603878150754400615923850254530,-6.630626268940579e-10,5.504078456558341e-09
8,0,normalized,S,0.0,0.0,0.0,0.0,0.00370048482971571433699399480241888650663866985283956605274409958101203027755434072452860887587255752660847580075095044257,0.0,-0.0000000142276672766484162550632401617364607091132346745716636822958993550047421014007199495204973816371124157381244686101629800,0.00000384481167505325000649684672640829006823018953179021298678793988760731089374707044640199583325460060623370140259634887166,2.414043899674756e-20,-1.4227667276853033e-08
8,0,normalized,1,0.0,0.0,0.0,0.0,0.00740096965943142867398798960483777301327733970567913210548819916202406055510868144905721775174511505321695160150190088513,0.0,-0.0000000284553345532968325101264803234729214182264693491433273645917987100094842028014398990409947632742248314762489372203301199,0.00000384481167505325000649684672640829006823018953179021298678793988760731089374707044640199583325460060623370140259634943376,4.828087799349512e-20,-2.8455334553706066e-08
8,0,normalized,u,0.0,0.0,0.0,0.0,0.00370048482971571433699399480241888650663866985283956605274409958101203027755434072452860887587255752660847580075095044257,0.0,-0.0000000142276672766484162550632401617364607091132346745716636822958993550047421014007199495204973816371124157381244686101629800,0.00000384481167505325000649684672640829006823018953179021298678793988760731089374707044640199583325460060623370140259634887166,2.414043899674756e-20,-1.4227667276853033e-08
8,0,normalized,u^2,0.0,0.0,0.0,0.0,0.00247598577063728961776779023476749806412460076221215854817199165746367839078215720829031118420850779959150051014710186511,0.0,0.00000000329947078254096699522407599180854255779474271121341428753566008201699283729081088812636618471255324499478068899335501998,0.00000133258874976964105098298847620838989067527158158503545709266348268429738921929401011691877598614991013059315242239162517,1.2118683172556453e-21,3.29947078247508e-09
8,0,normalized,window,0.0,0.0,0.0,0.0,0.000402759440068072848031228065549977918475775475812382935496471120670830067592999091543007873863623752745218768972760268148,0.0,0.00000000510933552534549915839601013720882592584845035881705510787498650012101415511394674886728163593129669652471240523958750687,0.0000126858243831154869095392080070881393941970001734173475372428196880499740090983147612331407180948698978965556868788432509,5.946691274368566e-20,5.109335525399126e-09
8,1/8,normalized,S,0.0000743995828377910294628125970037279640557273369669517710321054473358009334928710061866815048486216217735744529490276475206,0.0000743979158786210625859388991578233712748219133852468820821121265238468833387885261897887265130128178429002890399509900645,-0.00000000166695916996687687369784590459278090542358170488894999332081195405015408247999689277833560880393067416390907665745610273,0.00000000166695916996687687369784590459278090542358170488894999332081195405015408247999689277833560880393067416390907665745610273,0.00360666457443423700228779438501824745495097818359174658440808864014360212615526917021644462810436351067768684890039912557,0.000000462188577718893104700879368928509522188103930324254909185877329871742669439739242202901166015260662621255385885297500277,-0.0000000124703924241403785059064177951638695649727330848356388447481391608325301661990352341562649840935771543577818244083569678,0.00000345759694775513160104414018939784126573494250107299702996546316231117903695244624725859290956264848240994151521440574746,-1.6669591699965689e-09,-1.2470392424311465e-08
8,1/8,normalized,1,0.000148799165675582058925625194007455928111454673933903542064210894671601866985742012373363009697243243547148905898055295041,0.000148795831757242125171877798315646742549643826770493764164224253047693766677577052379577453026025635685800578079901980129,-0.00000000333391833993375374739569180918556181084716340977789998664162390810030816495999378555667121760786134832781815331491201636,0.00000000333391833993375374739569180918556181084716340977789998664162390810030816495999378555667121760786134832781815331491201636,0.00721332914886847400457558877003649490990195636718349316881617728028720425231053834043288925620872702135537369780079825113,0.000000462188577718893104700879368928509522188103930324254909185877329871742669439739242202901166015260662621255385885297474063,-0.0000000249407848482807570118128355903277391299454661696712776894962783216650603323980704683125299681871543087155636488167099646,0.00000345759694775513160104414018939784126573494250107299702996546316231117903695244624725859290956264848240994151521440519696,-3.3339183399931378e-09,-2.494078484862293e-08
8,1/8,normalized,u,0.0000743995828377910294628125970037279640557273369669517710321054473358009334928710061866815048486216217735744529490276475206,0.0000743979158786210625859388991578233712748219133852468820821121265238468833387885261897887265130128178429002890399509900645,-0.00000000166695916996687687369784590459278090542358170488894999332081195405015408247999689277833560880393067416390907665745610273,0.00000000166695916996687687369784590459278090542358170488894999332081195405015408247999689277833560880393067416390907665745610273,0.00360666457443423700228779438501824745495097818359174658440808864014360212615526917021644462810436351067768684890039912557,0.000000462188577718893104700879368928509522188103930324254909185877329871742669439739242202901166015260662621255385885297500277,-0.0000000124703924241403785059064177951638695649727330848356388447481391608325301661990352341562649840935771543577818244083569678,0.00000345759694775513160104414018939784126573494250107299702996546316231117903695244624725859290956264848240994151521440574746,-1.6669591699965689e-09,-1.2470392424311465e-08
8,1/8,normalized,u^2,0.0000446793659192566900361383528766736177445427615359823792728025638170514430934143057385333564688839062875647961176142405807,0.0000446797964186706630749933595739033750628470825367255312128275215447337698183676124577174766628740741124559684188247150167,0.000000000430499413973038855006697229757318304321000743151940024957727682326724953306719184120193990167824891172301210474436000286,0.000000000430499413973038855006697229757318304321000743151940024957727682326724953306719184120193990167824891172301210474436000286,0.00241601922793089854605934154842100898947366837299687848191490657588391045681337111839448376170494174775778249495827426120,0.000000178185425428804462716330001228659100077373600854619855925031424792636002054781681688383387286139066564633683105106785679,0.00000000358061999033656147498942617994088208617801363286538397252473582920799477626561562822190838174202339718645116877730400034,0.00000148203290310857248830725097667391794821356036819776811758633549498074607187383153388081866663421752694810651007640055290,4.304994139558223e-10,3.580619990285229e-09
8,1/8,normalized,window,0.00000916421366379667591863695066113931023996957095917053076444636746399833674210332226877555579323305907249829221604519377734,0.00000916482900300714574338130090480470077033094952135879948046172659126104504096494133306880133554793877144296505115100158421,0.000000000615339210469824744350243665390530361378562188268716015359127262708298861619064293245542314879698944672835105807806871182,0.000000000615339210469824744350243665390530361378562188268716015359127262708298861619064293245542314879698944672835105807806871182,0.000392103252996397301944140554692322885780817577088267953354114572436715584213828036457351928237281697166959729730971405430,0.00000156932952166933071776113164869396791448916311340313529716144204157518145448244377774017434591475327948042651611900697575,0.00000000474022715655736827723849335112679982818624375287617040458002856072604141698403792829781299256870883939843213243246510011,0.0000120892319059666718182594456981367353228855644846557940575857949040833095998229097822699643767916777447417747902105991677,6.153392105328926e-10,4.7402271566109435e-09
32,-1/8,normalized,S,-0.00000000000000256279165225538371137928115269560845472805646384536575289103914236812964804682391626413212553522768982763973324656255167,-0.00000000000000256268424947955114705977749668692872278875712242431897333497227826575810830180661756822048362565209526203106223251239884,0.000000000000000000107402775832564319503656008679731939299341421046779556066864102371539745017298695911641909575594565608671014050152830055,0.000000000000000000107402775832564319503656008679731939299341421046779556066864102371539745017298695911641909575594565608671014050152830055,0.000000000000109915614263747445999299231120487321474857129651124173706794467199063960761454264945263691453541455247541477672064193040,0.000000977138476202721680811801090897690861981747685358821254336290879376599831829893460136584092932617817069157768059286231218,-0.000000000000000000913641373111898366094984287015072599561455014525044984778267354299863221846538607230509104383369796260258342441313999173,0.00000831220731678371842308582795844362613631219347905859442800856938887369358167632025652297958065009452449318439360023928952,1.0740277582678344e-19,-9.1364137311297e-19
32,-1/8,normalized,1,-0.00000000000000512558330451076742275856230539121690945611292769073150578207828473625929609364783252826425107045537965527946649312510334,-0.00000000000000512536849895910229411955499337385744557751424484863794666994455653151621660361323513644096725130419052406212446502479767,0.000000000000000000214805551665128639007312017359463878598682842093559112133728204743079490034597391823283819151189131217342028100305670429,0.000000000000000000214805551665128639007312017359463878598682842093559112133728204743079490034597391823283819151189131217342028100305670429,0.000000000000219831228527494891998598462240974642949714259302248347413588934398127921522908529890527382907082910495082955344128386079,0.000000977138476202721680811801090897690861981747685358821254336290879376599831829893460136584092932617817069157768059286278157,-0.00000000000000000182728274622379673218996857403014519912291002905008996955653470859972644369307721446101820876673959252051668488262799835,0.00000831220731678371842308582795844362613631219347905859442800856938887369358167632025652297958065009452449318439360023928952,2.1480555165356689e-19,-1.82728274622594e-18
32,-1/8,normalized,u,-0.00000000000000256279165225538371137928115269560845472805646384536575289103914236812964804682391626413212553522768982763973324656255167,-0.00000000000000256268424947955114705977749668692872278875712242431897333497227826575810830180661756822048362565209526203106223251239884,0.000000000000000000107402775832564319503656008679731939299341421046779556066864102371539745017298695911641909575594565608671014050152830055,0.000000000000000000107402775832564319503656008679731939299341421046779556066864102371539745017298695911641909575594565608671014050152830055,0.000000000000109915614263747445999299231120487321474857129651124173706794467199063960761454264945263691453541455247541477672064193040,0.000000977138476202721680811801090897690861981747685358821254336290879376599831829893460136584092932617817069157768059286231218,-0.000000000000000000913641373111898366094984287015072599561455014525044984778267354299863221846538607230509104383369796260258342441313999173,0.00000831220731678371842308582795844362613631219347905859442800856938887369358167632025652297958065009452449318439360023928952,1.0740277582678344e-19,-9.1364137311297e-19
32,-1/8,normalized,u^2,-0.00000000000000149427723113668657734376745879525842431733981358770567356315131194179839526400752783410520675871500030208504345819844550,-0.00000000000000149427650646574076578073561898890122038361930827317618952391944245926180499676297149298284156406606693030739940654236944,0.000000000000000000000724670945811563031839806357203933720505314529484039231869482536590267244556341122365194648933371777644051656076060030391,0.000000000000000000000724670945811563031839806357203933720505314529484039231869482536590267244556341122365194648933371777644051656076060030391,0.0000000000000689020656460564818808683709169330103305111616662868545819917169224934709572973614197623794285641145494167704061170956245,0.0000000105174052333079597584402190593159651207658683608329200898172253651225232704842270241358249571650615502251736013932750966,-0.0000000000000000000243522125768550932930223590278438328903534796648937947819641388255019480990012566160398088322870479575992814421782004403,0.000000353432257052352389127449884659052567153786778192495295026069596500429137655915874194718240796008181617232931162321442511,7.246709419256448e-22,-2.4352212578483463e-20
32,-1/8,normalized,window,-0.000000000000000313762047492720337769209624781315626162571445824585605440393807015019231825248707543213915653895460105250291275438299834,-0.000000000000000313791420278999369724743883169102359593677586233616813176006151432647772605034698536217843381813534059865136766011580704,-0.0000000000000000000293727862790319555342583877867334311061404090312077356123444176285407797859909930039277279180739546148454905732808700108,0.0000000000000000000293727862790319555342583877867334311061404090312077356123444176285407797859909930039277279180739546148454905732808700108,0.0000000000000134012339340318354630821234364006178224951337960418203218682940519135597768001411011301989283354461095274613872123233611,0.00000219179714521967083342149823079010796503203649961984629696452030140227846046622506268087252031162568686999620657074607308,0.000000000000000000243217167878624322329033628094474347077069948490092606455515097027961211437173846163824691469377404700307764140315789969,0.0000181488636849316673415820916068727834984705444846477507463053795562600492459349030717188521571834670251352337143986779925,-2.9372786281061017e-20,2.432171678816629e-19
32,0,normalized,S,0.0,0.0,0.0,0.0,0.000000000000107331085161545418651753131235576089985536541473129805187873676491235129762583961974166135146931262723673023328593744370,0.0,-0.000000000000000000806278024010974667653184918792258396737999630946702417227640598610868928943430522112176851877800298702003411498167899779,0.00000751206440144935718279673788053232412169203872073130480808848893822030072034852391692739384349063114483477713962049012508,9.502923531595499e-30,-8.062780240170151e-19
