table,lambda,alpha,mode,observable,dps,api_inputs_exact_value,api_inputs_exact_jvp,api_inputs_exact_plus,api_inputs_exact_minus,api_inputs_exact_jvp_scale,decimal_tokens_value,decimal_tokens_jvp,decimal_tokens_plus,decimal_tokens_minus,decimal_tokens_jvp_scale
hires,2,1/8,raw,window,120,0.0100486087496375517840171486721534538970504553153924202545648550363450327404301394355544633607393769048842734650074541153,0.0752553586316844207644608448613280998936586456436242526233783225554094608391160392905755031320918445611341399887663957015,0.220336968304472503758241404349603184162113161833947126909772691521470636334945557134761796909942301855494136144035295643,0.210288359554834951974224255677449730265062706518554706655207836485125603594515417699207333549202924950609862679027841528,0.218675834149410389196760178644764060538213722555483348513716483523761440386615244223864589332940413462917447523461782877,0.0100486087496375317370502513359348546784148815267248036207467119993685812884987628456641658387536517003918219334770081366,0.0752553586316843975018778916250327011913553480567865386123202073714274850613931903289662187085486356620149120154056156233,0.220336968304472394386268123657361146838337476270571573426639809348426325494614413437877104958081734517399861354997573949,0.210288359554834862649217872321426292159922594743846769805893097349057744206115650592212939119328082817008039421520565812,0.218675834149410299886347175982171505371448950967266600494452819438381909523134372244403852603308898192777134143146801657
hires,8,-1/8,raw,S,80,-0.000078788779793276814358084012151849775764753957545620135967806965410976072688488380,0.00064843043215199704945952895779870326231751684455971220514175782860676227666917666,0.0018610378403986098176977482634601320115946489480005897727229131239843957490878454,0.0019398266201918866320558322756119817873594029055462099086907200893953718217763338,0.00081112347151652233471317593260446981277833787285321392981924261198225800895152734,-0.000078788779793276892219281541229410040986861196203629133149329688923106082361991155,0.00064843043215199702860997022321791981860159302572914657569184704855308797659782302,0.0018610378403986103408643760925175046792906928096948759878339282660933549916016463,0.0019398266201918872330836576337469147202775540058985051209832579550164610739636375,0.00081112347151652246428647731619816512452765523397252987409578150955178237295712467
hires,8,-1/8,raw,1,80,-0.00015757755958655362871616802430369955152950791509124027193561393082195214537697676,0.0012968608643039940989190579155974065246350336891194244102835156572135245533383533,0.0037220756807972196353954965269202640231892978960011795454458262479687914981756907,0.0038796532403837732641116645512239635747188058110924198173814401787907436435526675,0.0016222469430330446694263518652089396255566757457064278596384852239645160179030547,-0.00015757755958655378443856308245882008197372239240725826629865937784621216472398231,0.0012968608643039940572199404464358396372031860514582931513836940971061759531956460,0.0037220756807972206817287521850350093585813856193897519756678565321867099832032926,0.0038796532403837744661673152674938294405551080117970102419665159100329221479272749,0.0016222469430330449285729546323963302490553104679450597481915630191035647459142493
hires,8,-1/8,raw,u,80,-0.000078788779793276814358084012151849775764753957545620135967806965410976072688488380,0.00064843043215199704945952895779870326231751684455971220514175782860676227666917666,0.0018610378403986098176977482634601320115946489480005897727229131239843957490878454,0.0019398266201918866320558322756119817873594029055462099086907200893953718217763338,0.00081112347151652233471317593260446981277833787285321392981924261198225800895152734,-0.000078788779793276892219281541229410040986861196203629133149329688923106082361991155,0.00064843043215199702860997022321791981860159302572914657569184704855308797659782302,0.0018610378403986103408643760925175046792906928096948759878339282660933549916016463,0.0019398266201918872330836576337469147202775540058985051209832579550164610739636375,0.00081112347151652246428647731619816512452765523397252987409578150955178237295712467
hires,8,-1/8,raw,u^2,80,-0.000047248997964036453733841915589347564481263524527546191597816154591206107151121679,0.00038858587713824507583324173027897367310886002946819030926898194405935910304723226,0.0012463565180747692961798230023170950412846725911276076509005534543390751641140988,0.0012936055160388057499136649179064426057659361156551538424983696089302812712652205,0.00051662073889442556054775050857202230285359164544332637882033797883292302502697292,-0.000047248997964036502959425883158106321575923266884633206133872735798648029438601968,0.00038858587713824507982906808902952291541145912272469375109741637531362284492724273,0.0012463565180747698797159206876179927615835019905646110423128013567876083834047726,0.0012936055160388063826753465707760990831594252574492442484466740925862564128433746,0.00051662073889442571461765202019758537723824669079342589581586976456438692786689368
hires,8,-1/8,raw,window,80,-0.0000096818601335836207749339668153481973633916468133810439912067518683455771822509342,0.000079583112087454141665580350357657582060841694918370351261772133268747001246040852,0.00020225093352927820637515371782648958656132446466186771747199640565238845477353605,0.00021193279366286182715008768464183778392471611147524876146320315752073403195578698,0.000092085379512501751307100056599250947168876159210315003415657557562981693922685381,-0.0000096818601335836364630097345353699947279293841416974834863996238671007930276532236,0.000079583112087454116968963844597527487262610918095109891357847996620208271624929138,0.00020225093352927811579762801988114460054015826411741134708689270641658043123928313,0.00021193279366286175226063775441651459526808764825910883057329233028368122426693636,0.000092085379512501720492885395039185410355253230722262504489949428339008418648899525
hires,8,-1/8,raw,S,120,-0.0000787887797932768143580840121518497757647539575456201359678069654109760726884883795874419933745139759675061742421241558804,0.000648430432151997049459528957798703262317516844559712205141757828606762276669176656227472910458270176557831813984982465622,0.00186103784039860981769774826346013201159464894800058977272291312398439574908784537473945925227426333397660992534391964560,0.00193982662019188663205583227561198178735940290554620990869072008939537182177633375432690124564877730994411609958604380148,0.000811123471516522334713175932604469812778337872853213929819242611982258008951527336258607130345137658193764964275840383923,-0.0000787887797932768922192815412294100409868611962036291331493296889231060823619911553406303467163889086735335778150452151371,0.000648430432151997028609970223217919818601593025729146575691847048553087976597823024171934730451028650193368519215507106293,0.00186103784039861034086437609251750467929069280969487598783392826609335499160164630186791080885694308426410429851558365148,0.00193982662019188723308365763374691472027755400589850512098325795501646107396363745720854115557333199293763787633062886661,0.000811123471516522464286477316198165124527655233972529874095781509551782372957124671005007211573660481708582309681016570717
hires,8,-1/8,raw,1,120,-0.000157577559586553628716168024303699551529507915091240271935613930821952145376976759174883986749027951935012348484248311761,0.00129686086430399409891905791559740652463503368911942441028351565721352455333835331245494582091654035311566362796996493124,0.00372207568079721963539549652692026402318929789600117954544582624796879149817569074947891850454852666795321985068783929120,0.00387965324038377326411166455122396357471880581109241981738144017879074364355266750865380249129755461988823219917208760296,0.00162224694303304466942635186520893962555667574570642785963848522396451601790305467251721426069027531638752992855168076785,-0.000157577559586553784438563082458820081973722392407258266298659377846212164723982310681260693432777817347067155630090430274,0.00129686086430399405721994044643583963720318605145829315138369409710617595319564604834386946090205730038673703843101421259,0.00372207568079722068172875218503500935858138561938975197566785653218670998320329260373582161771388616852820859703116730296,0.00387965324038377446616731526749382944055510801179701024196651591003292214792727491441708231114666398587527575266125773323,0.00162224694303304492857295463239633024905531046794505974819156301910356474591424934201001442314732096341716461936203314143
hires,8,-1/8,raw,u,120,-0.0000787887797932768143580840121518497757647539575456201359678069654109760726884883795874419933745139759675061742421241558804,0.000648430432151997049459528957798703262317516844559712205141757828606762276669176656227472910458270176557831813984982465622,0.00186103784039860981769774826346013201159464894800058977272291312398439574908784537473945925227426333397660992534391964560,0.00193982662019188663205583227561198178735940290554620990869072008939537182177633375432690124564877730994411609958604380148,0.000811123471516522334713175932604469812778337872853213929819242611982258008951527336258607130345137658193764964275840383923,-0.0000787887797932768922192815412294100409868611962036291331493296889231060823619911553406303467163889086735335778150452151371,0.000648430432151997028609970223217919818601593025729146575691847048553087976597823024171934730451028650193368519215507106293,0.00186103784039861034086437609251750467929069280969487598783392826609335499160164630186791080885694308426410429851558365148,0.00193982662019188723308365763374691472027755400589850512098325795501646107396363745720854115557333199293763787633062886661,0.000811123471516522464286477316198165124527655233972529874095781509551782372957124671005007211573660481708582309681016570717
hires,8,-1/8,raw,u^2,120,-0.0000472489979640364537338419155893475644812635245275461915978161545912061071511216785876962251827435177638798902254058404074,0.000388585877138245075833241730278973673108860029468190309268981944059359103047232260023801369962019287457848288587959173496,0.00124635651807476929617982300231709504128467259112760765090055345433907516411409881909125620076454828566930512958306779367,0.00129360551603880574991366491790644260576593611565515384249836960893028127126522049767895242594729180343318501980847363407,0.000516620738894425560547750508572022302853591645443326378820337978832923025026972918577492198725005607859068221163658084816,-0.0000472489979640365029594258831581063215759232668846332061338727357986480294386019680545892991405904546772335477398823804224,0.000388585877138245079829068089029522915411459122724693751097416375313622844927242728980042976724735324681257380067100812129,0.00124635651807476987971592068761799276158350199056461104231280135678760838340477264668289071735339062456654672029330079502,0.00129360551603880638267534657077609908315942525744924424844667409258625641284337461473748001649398107924378026803318317544,0.000516620738894425714617652020197585377238246690793425895815869764564386927866893677844205010790820333148322438292437308555
hires,8,-1/8,raw,window,120,-0.00000968186013358362077493396681534819736339164681338104399120675186834557718225093423451151415620651772699019621884962611045,0.0000795831120874541416655803503576575820608416949183703512617721332687470012460408515135292834559437420793430632580779509616,0.000202250933529278206375153717826489586561324464661867717471996405652388454773536050516521468777622271609061786062543397717,0.000211932793662861827150087684641837783924716111475248761463203157520734031955786984751032982933828789336051982281393023828,0.0000920853795125017513071000565992509471688761592103150034156575575629816939226853808085052731525130629179412417627787789932,-0.00000968186013358363646300973453536999472792938414169748348639962386710079302765322365673402708017127862647427117186363853020,0.0000795831120874541169689638445975274872626109180951098913578479966202082716249291377198231406182588807973924889400405274053,0.000202250933529278115797628019881144600540158264117411347086892706416580431239283134308949146630864644130247315783681845305,0.000211932793662861752260637754416514595268087648259108830573292330283681224266936357965683173711035922756721586955545483835,0.0000920853795125017204928853950391854103552532307222625044899494283390084186488995252197510549641084467884088363695080778016
hires,8,0,raw,S,80,0.000000000000000000041393076667594684797997705843441306560126890291083252377852979499837774762632059,0.00061254833220820972914524184617652985410678836590037734605973825617729534780058572,0.0018510239382467375088157775523415852329329234918716985987279424187237453922007424,0.0018510239382467374674227008847469004349352176484303920386010521276404930143477629,0.00077033427126379328631795157856058042649860445428768431649652911591549443613580606,0.0,0.00061254833220820969354041748609083662337815959447615731190020689191400409302911316,0.0018510239382467380256694046858793722500547379720696897996571235072805222321710551,0.0018510239382467380256694046858793722500547379720696897996571235072805222321710551,0.00077033427126379339812512890653374456631698095937080149015587620101283501915091468
hires,8,0,raw,1,80,0.000000000000000000082786153335189369595995411686882613120253780582166504755705958999675549525264118,0.0012250966644164194582904836923530597082135767318007546921194765123545906956011714,0.0037020478764934750176315551046831704658658469837433971974558848374474907844014849,0.0037020478764934749348454017694938008698704352968607840772021042552809860286955259,0.0015406685425275865726359031571211608529972089085753686329930582318309888722716121,0.0,0.0012250966644164193870808349721816732467563191889523146238004137838280081860582263,0.0037020478764934760513388093717587445001094759441393795993142470145610444643421103,0.0037020478764934760513388093717587445001094759441393795993142470145610444643421103,0.0015406685425275867962502578130674891326339619187416029803117524020256700383018294
hires,8,0,raw,u,80,0.000000000000000000041393076667594684797997705843441306560126890291083252377852979499837774762632059,0.00061254833220820972914524184617652985410678836590037734605973825617729534780058572,0.0018510239382467375088157775523415852329329234918716985987279424187237453922007424,0.0018510239382467374674227008847469004349352176484303920386010521276404930143477629,0.00077033427126379328631795157856058042649860445428768431649652911591549443613580606,0.0,0.00061254833220820969354041748609083662337815959447615731190020689191400409302911316,0.0018510239382467380256694046858793722500547379720696897996571235072805222321710551,0.0018510239382467380256694046858793722500547379720696897996571235072805222321710551,0.00077033427126379339812512890653374456631698095937080149015587620101283501915091468
hires,8,0,raw,u^2,80,0.000000000000000000029671524326064655194606608759801089280622255530185244625165447170945188041726018,0.00036760447227600688475612293588946325943223144772977505334120711501117445624788947,0.0012384756060385277556876106931885551679216614929179344255700691092340559665523966,0.0012384756060385277260160863671238999733150527331168451449478135790488113413869495,0.00049178604538757984774225046813533074101006573808512484221612262779819288617058135,0.0,0.00036760447227600688075321897240924583637701828975131578326705231300786179244306688,0.0012384756060385283321289871997885356266765783775935324877569166153665181391419420,0.0012384756060385283321289871997885356266765783775935324877569166153665181391419420,0.00049178604538757999026917296967437735604561604506205874996420387651510511878588405
hires,8,0,raw,window,80,-0.0000000000000000000010321470112492304051989806396465249132941516964790953010236724353047052194287093,0.000075366453874790407430581854452644712776818040435315367256995842298953202619685123,0.00020148148203695505256742819481164212031831153675387535738567920592941593803341661,0.00020148148203695505359957520606087252551729217640040027067983090240851123905708905,0.000087489008645326751398942865277674952747006733789074307688456139327399484699358988,0.0,0.000075366453874790374602527420713365712706546020782424531063373871852834192679298859,0.00020148148203695496273743942867322808323001967719069566907201347954019928025577777,0.00020148148203695496273743942867322808323001967719069566907201347954019928025577777,0.000087489008645326712397606380260156640686035191750568996807787342576807055544240856
hires,8,0,raw,S,120,0.0000000000000000000413930766675946847979977058434413065601268902910832523778529794998377747626320589224014602922848128149175046703210328904,0.000612548332208209729145241846176529854106788365900377346059738256177295347800585718639284743781005914256093855915118778538,0.00185102393824673750881577755234158523293292349187169859872794241872374539220074244129953999533601822433829108474397138704,0.00185102393824673746742270088474690043493521764843039203860105212764049301434776294146176523270395930193683079245915857212,0.000770334271263793286317951578560580426498604454287684316496529115915494436135806056174530953806107051106508783771071888163,0.0,0.000612548332208209693540417486090836623378159594476157311900206891914004093029113160084320283342892754650153987908828672032,0.00185102393824673802566940468587937225005473797206968979965712350728052223217105514451362697502495440732237669348417885988,0.00185102393824673802566940468587937225005473797206968979965712350728052223217105514451362697502495440732237669348417885988,0.000770334271263793398125128906533744566316980959370801490155876201012835019150914683787238232564793515973616618503442503699
hires,8,0,raw,1,120,0.0000000000000000000827861533351893695959954116868826131202537805821665047557059589996755495252641178448029205845696256298350093406420657807,0.00122509666441641945829048369235305970821357673180075469211947651235459069560117143727856948756201182851218771183023755708,0.00370204787649347501763155510468317046586584698374339719745588483744749078440148488259907999067203644867658216948794277407,0.00370204787649347493484540176949380086987043529686078407720210425528098602869552588292353046540791860387366158491831714424,0.00154066854252758657263590315712116085299720890857536863299305823183098887227161211234906190761221410221301756754214377633,0.0,0.00122509666441641938708083497218167324675631918895231462380041378382800818605822632016864056668578550930030797581765734406,0.00370204787649347605133880937175874450010947594413937959931424701456104446434211028902725395004990881464475338696835771975,0.00370204787649347605133880937175874450010947594413937959931424701456104446434211028902725395004990881464475338696835771975,0.00154066854252758679625025781306748913263396191874160298031175240202567003830182936757447646512958703194723323700688500740
hires,8,0,raw,u,120,0.0000000000000000000413930766675946847979977058434413065601268902910832523778529794998377747626320589224014602922848128149175046703210328904,0.000612548332208209729145241846176529854106788365900377346059738256177295347800585718639284743781005914256093855915118778538,0.00185102393824673750881577755234158523293292349187169859872794241872374539220074244129953999533601822433829108474397138704,0.00185102393824673746742270088474690043493521764843039203860105212764049301434776294146176523270395930193683079245915857212,0.000770334271263793286317951578560580426498604454287684316496529115915494436135806056174530953806107051106508783771071888163,0.0,0.000612548332208209693540417486090836623378159594476157311900206891914004093029113160084320283342892754650153987908828672032,0.00185102393824673802566940468587937225005473797206968979965712350728052223217105514451362697502495440732237669348417885988,0.00185102393824673802566940468587937225005473797206968979965712350728052223217105514451362697502495440732237669348417885988,0.000770334271263793398125128906533744566316980959370801490155876201012835019150914683787238232564793515973616618503442503699
hires,8,0,raw,u^2,120,0.0000000000000000000296715243260646551946066087598010892806222555301852446251654471709451880417260177328194376791021423084765509985143048510,0.000367604472276006884756122935889463259432231447729775053341207115011174456247889471057239327765856118058007004099876437174,0.00123847560603852775568761069318855516792166149291793442557006910923405596655239662848258421911875886823458266241612376630,0.00123847560603852772601608636712389997331505273311684514494781357904881134138694945753739617739274113541514498331398145782,0.000491786045387579847742250468135330741010065738085124842216122627798192886170581353996924803827433175193200229254823920848,0.0,0.000367604472276006880753218972409245836377018289751315783267052313007861792443066880905165780948814985880226531117698512542,0.00123847560603852833212898719978853562667657837759353248775691661536651813914194198442930669168206165267222270557535018784,0.00123847560603852833212898719978853562667657837759353248775691661536651813914194198442930669168206165267222270557535018784,0.000491786045387579990269172969674377356045616045062058749964203876515105118785884052585480746144539646071441332535762221429
hires,8,0,raw,window,120,-0.00000000000000000000103214701124923040519898063964652491329415169647909530102367243530470521942870926413579708955074928653794080646774738673,0.0000753664538747904074305818544526447127768180404353153672569958422989532026196851231050934965736594848179216270824390534521,0.000201481482036955052567428194811642120318311536753875357385679205929415938033416611888024201994274707729420817120522535075,0.000201481482036955053599575206060872525517292176400400270679830902408511239057089047192729421422983971865217906671271821613,0.0000874890086453267513989428652776749527470067337890743076884561393273994846993589879100667668322228022530207982681533576885,0.0,0.0000753664538747903746025274207133657127065460207824245310633738718528341926792988596203794838069303963070023259743528248919,0.000201481482036954962737439428673228083230019677190695669072013479540199280255777767325654241306525382876048436225637108539,0.000201481482036954962737439428673228083230019677190695669072013479540199280255777767325654241306525382876048436225637108539,0.0000874890086453267123976063802601566406860351917505689968077873425768070555442408567031529735625737578561174053443042497765
hires,8,1/8,raw,S,80,0.000074435089961378376274414426669840960161003361909083583084821917287282005419447431,0.00057874941038026456793622466572859823210006797571847270945282158523583057926351063,0.0018413104488435865981656778374440849152174108800222030403422476459890945020581880,0.0017668753588822082218912634107742439550564075181131194572574257287018124966387406,0.00073182743434669591132113731634995605059039294408235817437103160258280852236335370,0.000074435089961378364830270492709014914300411017401434678615699208329745941609891053,0.00057874941038026452323399122677370938099442915507738850323984556183664514130793781,0.0018413104488435871098803040999383155415993478868449128197678550566168231975352782,0.0017668753588822087450500336072293006272989368694434781411521558482870772559253872,0.00073182743434669601152832968422690128537782181598266547290026430238702920469559695
hires,8,1/8,raw,1,80,0.00014887017992275675254882885333968192032200672381816716616964383457456401083889486,0.0011574988207605291358724493314571964642001359514369454189056431704716611585270213,0.0036826208976871731963313556748881698304348217600444060806844952919781890041163760,0.0035337507177644164437825268215484879101128150362262389145148514574036249932774811,0.0014636548686933918226422746326999121011807858881647163487420632051656170447267074,0.00014887017992275672966054098541802982860082203480286935723139841665949188321978211,0.0011574988207605290464679824535474187619888583101547770064796911236732902826158756,0.0036826208976871742197606081998766310831986957736898256395357101132336463950705564,0.0035337507177644174901000672144586012545978737388869562823043116965741545118507743,0.0014636548686933920230566593684538025707556436319653309458005286047740584093911939
hires,8,1/8,raw,u,80,0.000074435089961378376274414426669840960161003361909083583084821917287282005419447431,0.00057874941038026456793622466572859823210006797571847270945282158523583057926351063,0.0018413104488435865981656778374440849152174108800222030403422476459890945020581880,0.0017668753588822082218912634107742439550564075181131194572574257287018124966387406,0.00073182743434669591132113731634995605059039294408235817437103160258280852236335370,0.000074435089961378364830270492709014914300411017401434678615699208329745941609891053,0.00057874941038026452323399122677370938099442915507738850323984556183664514130793781,0.0018413104488435871098803040999383155415993478868449128197678550566168231975352782,0.0017668753588822087450500336072293006272989368694434781411521558482870772559253872,0.00073182743434669601152832968422690128537782181598266547290026430238702920469559695
hires,8,1/8,raw,u^2,80,0.000044702121378046648602419785777576024712883240015583951442439835047370932662244445,0.00034782326827683970057740131724566672569253373499173682826321657945026343095276190,0.0012308305087606382206220504982821719412771973166304499448220661464168225187587859,0.0011861283873825915720196307125045959165643140766148659933796263113694515860965415,0.00046831058191568313951934449976999182841700909941441898052483304734383478185161789,0.000044702121378046633492110279006585707735022662983756793630137280185646214372726230,0.00034782326827683969302756156374684086998118631863846542161479806057376218658551930,0.0012308305087606387905730627986991210126224623294667404424049428815911364443905891,0.0011861283873825921570809525196925353048874396664829836487748056014054902300178629,0.00046831058191568327512095699584096822940352534858558678548580052049688416138818274
hires,8,1/8,raw,window,80,0.0000091694083532186477238291258619240626249932767141221786484710609391134183659020568,0.000071381547099024577637173512945205639086809962945993062274471139545262439336737377,0.00020073532427274524736029099012086695765892428574315332269451871982885423169562936,0.00019156591591952659963646186425894289503393100902903114404604765888974081332972730,0.000083138306183660396420077596295395028738887196701972210918659434228324723979202845,0.0000091694083532186509704640374733227472182608608639001081269169768928684385595382395,0.000071381547099024545328890359619094430612797574442492915241014016450806570583488009,0.00020073532427274515921025361764084250521173913640001529588489499321815970588475565,0.00019156591591952650823978958016751975799347827553611518775797801632529126732521741,0.000083138306183660359068032688745187493491150405588674974066057021637044042866319793
hires,8,1/8,raw,S,120,0.0000744350899613783762744144266698409601610033619090835830848219172872820054194474306439329675610857705502464535804069442047,0.000578749410380264567936224665728598232100067975718472709452821585235830579263510631182187005487149566480518975142851734856,0.00184131044884358659816567783744408491521741088002220304034224764598909450205818799158890556092072762008479500854657217544,0.00176687535888220822189126341077424395505640751811311945725742572870181249663874056094497259335964184953454855496616523124,0.000731827434346695911321137316349956050590392944082358174371031602582808522363353696423744561645117708944305231775573000527,0.0000744350899613783648302704927090149143004110174014346786156992083297459416098910524796550890374428305600202991545159682863,0.000578749410380264523233991226773709380994429155077388503239845561836645141307937808828983439779727653843095538798122788757,0.00184131044884358710988030409993831554159934788684491281976785505661682319753527821694160171630334812725101264926348303148,0.00176687535888220874505003360722930062729893686944347814115215584828707725592538716446194662726590529669099235010896706320,0.000731827434346696011528329684226901285377821815982665472900264302387029204695596951490509536760578148022561067763758299353
hires,8,1/8,raw,1,120,0.000148870179922756752548828853339681920322006723818167166169643834574564010838894861287865935122171541100492907160813888409,0.00115749882076052913587244933145719646420013595143694541890564317047166115852702126236437401097429913296103795028570346971,0.00368262089768717319633135567488816983043482176004440608068449529197818900411637598317781112184145524016959001709314435088,0.00353375071776441644378252682154848791011281503622623891451485145740362499327748112188994518671928369906909710993233046247,0.00146365486869339182264227463269991210118078588816471634874206320516561704472670739284748912329023541788861046355114600105,0.000148870179922756729660540985418029828600822034802869357231398416659491883219782104959310178074885661120040598309031936573,0.00115749882076052904646798245354741876198885831015477700647969112367329028261587561765796687955945530768619107759624557751,0.00368262089768717421976060819987663108319869577368982563953571011323364639507055643388320343260669625450202529852696606297,0.00353375071776441749010006721445860125459787373888695628230431169657415451185077432892389325453181059338198470021793412640,0.00146365486869339202305665936845380257075564363196533094580052860477405840939119390298101907352115629604512213552751659871
hires,8,1/8,raw,u,120,0.0000744350899613783762744144266698409601610033619090835830848219172872820054194474306439329675610857705502464535804069442047,0.000578749410380264567936224665728598232100067975718472709452821585235830579263510631182187005487149566480518975142851734856,0.00184131044884358659816567783744408491521741088002220304034224764598909450205818799158890556092072762008479500854657217544,0.00176687535888220822189126341077424395505640751811311945725742572870181249663874056094497259335964184953454855496616523124,0.000731827434346695911321137316349956050590392944082358174371031602582808522363353696423744561645117708944305231775573000527,0.0000744350899613783648302704927090149143004110174014346786156992083297459416098910524796550890374428305600202991545159682863,0.000578749410380264523233991226773709380994429155077388503239845561836645141307937808828983439779727653843095538798122788757,0.00184131044884358710988030409993831554159934788684491281976785505661682319753527821694160171630334812725101264926348303148,0.00176687535888220874505003360722930062729893686944347814115215584828707725592538716446194662726590529669099235010896706320,0.000731827434346696011528329684226901285377821815982665472900264302387029204695596951490509536760578148022561067763758299353
hires,8,1/8,raw,u^2,120,0.0000447021213780466486024197857775760247128832400155839514424398350473709326622444451844895337767753975471763712413767323098,0.000347823268276839700577401317245666725692533734991736828263216579450263430952761898211379653290266972711742983785109975999,0.00123083050876063822062205049828217194127719731663044994482206614641682251875878593574111225400702867651456493333838222454,0.00118612838738259157201963071250459591656431407661486599337962631136945158609654149055662272023025327896738856209700549223,0.000468310581915683139519344499769991828417009099414418980524833047343834781851617889419978805268113207864761157503784323396,0.0000447021213780466334921102790065857077350226629837567936301372801856462143727262303140003801810351007233785662165908628330,0.000347823268276839693027561563746840869981186318638465421614798060573762186585519299652290211339160976278338065983406243010,0.00123083050876063879057306279869912101262246232946674044240494288159113644439058912286330885198277860369921575060802278086,0.00118612838738259215708095251969253530488743966648298364877480560140549023001786289254930847180174350297583718439143191803,0.000468310581915683275120956995840968229403525348585586785485800520496884161388182745164448177859856022843205448783019674187
hires,8,1/8,raw,window,120,0.00000916940835321864772382912586192406262499327671412217864847106093911341836590205679045983714331990588316520973766364014961,0.0000713815470990245776371735129452056390868099629459930622744711395452624393367373773951563844612415013462548568361754736712,0.000200735324272745247360290990120866957658924285743153322694518719828854231695629359297835167353710900309390142722506132381,0.000191565915919526599636461864258942895033931009029031144046047658889740813329727302507375330210390994426224932984842492231,0.0000831383061836603964200775962953950287388871967019722109186594342283247239792028452786259647852336136335420657420214465197,0.00000916940835321865097046403747332274721826086086390010812691697689286843855953823955008203682718495463732094498588314933607,0.0000713815470990245453288903596190944306127975744424929152410140164508065705834880087670216708263753493415471822379039442806,0.000200735324272745159210253617640842505211739136400015295884894993218159705884755645684105755064373392838708416253460884277,0.000191565915919526508239789580167519757993478275536115187757978016325291267325217406134023718237188438201387471267577734941,0.0000831383061836603590680326887451874934911504055886749740660570216370440428663197929351912705384622303269369724180747553225
hires,32,-1/8,raw,S,80,-0.0000000000000025639647347625956111057735747902208702819098188146187530079640702063015981461428,0.000000000000021052163947689192009799709010268580401036947015846095340611515050567451755117994,0.000000000000053701987060977829674541484288534785902577701721863647026356554331704082388615219,0.000000000000056265951795740425285647257863325006772859611540678265779364518401910383986761362,0.000000000000021227332969792479276291795846469435555861120417628227035262892453625495522086973,-0.0000000000000025639647347625853085050673554920234031507723075430565468395531764512812161944262,0.000000000000021052163947689186410099832372112657935798714309035879961106540901700103999132713,0.000000000000053701987060977835447450665935423737039733416561380522793952427401878110053323780,0.000000000000056265951795740420755955733290915760442884188868923579340791980578329391269518206,0.000000000000021227332969792474031973665728642997196386688384298463713313246228800834847406009
hires,32,-1/8,raw,1,80,-0.0000000000000051279294695251912222115471495804417405638196376292375060159281404126031962922857,0.000000000000042104327895378384019599418020537160802073894031692190681223030101134903510235989,0.00000000000010740397412195565934908296857706957180515540344372729405271310866340816477723044,0.00000000000011253190359148085057129451572665001354571922308135653155872903680382076797352272,0.000000000000042454665939584958552583591692938871111722240835256454070525784907250991044173945,-0.0000000000000051279294695251706170101347109840468063015446150861130936791063529025624323888524,0.000000000000042104327895378372820199664744225315871597428618071759922213081803400207998265426,0.00000000000010740397412195567089490133187084747407946683312276104558790485480375622010664756,0.00000000000011253190359148084151191146658183152088576837773784715868158396115665878253903641,0.000000000000042454665939584948063947331457285994392773376768596927426626492457601669694812018
hires,32,-1/8,raw,u,80,-0.0000000000000025639647347625956111057735747902208702819098188146187530079640702063015981461428,0.000000000000021052163947689192009799709010268580401036947015846095340611515050567451755117994,0.000000000000053701987060977829674541484288534785902577701721863647026356554331704082388615219,0.000000000000056265951795740425285647257863325006772859611540678265779364518401910383986761362,0.000000000000021227332969792479276291795846469435555861120417628227035262892453625495522086973,-0.0000000000000025639647347625853085050673554920234031507723075430565468395531764512812161944262,0.000000000000021052163947689186410099832372112657935798714309035879961106540901700103999132713,0.000000000000053701987060977835447450665935423737039733416561380522793952427401878110053323780,0.000000000000056265951795740420755955733290915760442884188868923579340791980578329391269518206,0.000000000000021227332969792474031973665728642997196386688384298463713313246228800834847406009
hires,32,-1/8,raw,u^2,80,-0.0000000000000014950231451028325790807167577797774564525720545719271895136196061555777658199713,0.000000000000012264356303972370271795166380771501293679118416152189609238443643578398445741107,0.000000000000033719867212027000993243101328712008488302396056126931707882267913681540556772717,0.000000000000035214890357129833572323818086491785944754968110698858897395887519837118322592689,0.000000000000012422061194633742768388098911110761794228270378350834894007146863981865536382470,-0.0000000000000014950231451028267311163524334473713439385995850842243399475012320697213178485535,0.000000000000012264356303972367582165310031816914478466611070738265475235716140525894116380116,0.000000000000033719867212027008043729032060426479381645011006293552364147065487257002294108365,0.000000000000035214890357129834774845384493873850725583610591377776704094566719326723611956919,0.000000000000012422061194633740426243321466471729589397504813452259765432494306174675868847653
hires,32,-1/8,raw,window,80,-0.00000000000000031394821107197392862234709878225354617171821262259476961462124149096677113979090,0.0000000000000025710946808714427203929993167507046402453677175833352278023755066909682076767221,0.0000000000000065471293482157600663751428157463643955884836189790408103294317839867806812899391,0.0000000000000068610775592877339949974899145286179417602018316016355799440530254777474524297300,0.0000000000000025721074661674008235137740135325928470062211312274001221548926216575188074844518,-0.00000000000000031394821107197015713395683347291821062214241259105804068345846775074400436269145,0.0000000000000025710946808714405132564665464271501471132861906857307535442157288738932080459681,0.0000000000000065471293482157576139063521682382683597515329590781498570087193901547103745039804,0.0000000000000068610775592877277710403090017111865703736753716692078976921778579054543788666719,0.0000000000000025721074661673986156505958970613161665003736708836907313521875976462370433487847
