table,lambda,alpha,mode,observable,value_API_per_H_s,alpha_JVP_API_per_H_s,A_plus,A_minus,positive_scale,jvp_component_scale,abs_net_over_positive,cancellation_fraction,API_exact_abs_residual,API_exact_scaled_residual,API_JVP_exact_abs_residual,API_JVP_exact_scaled_residual,decimal120_value,decimal120_alpha_JVP,decimal120_positive_scale,API_minus_decimal120,API_JVP_minus_decimal120
base,8,0,normalized,u^2,3.35574342405653e-20,0.0003674175852112356,0.0012381286792629558,0.0012381286792629556,0.002476257358525911,0.0004916086807879468,1.3551674717906411e-17,1.0,2.3330550149056882e-21,9.42169846309727e-19,3.305326011965459e-20,6.723489924278202e-17,0.0,0.000367417585211235628932574537040882862676532787789118050601313846600170761682187776380123464523190565018494906009408849417,0.00247625735852591229583059461109666029103560030936393151252057898368520124787344119900429155976777339982149047119151270860,0.0000000000000000000335574342405653028776711714737187124228058925165552197180177107505016920185880735516548156738281250000000000000000000000,-0.0000000000000000000559639057426384358428564312286269781580231888466001707616821877763801234645231905650184949060094088494170028026148142234
base,8,0,normalized,window,-6.256829709158073e-20,7.532370531836904e-05,0.00020137858112825096,0.000201378581128251,0.00040275716225650197,8.74417553285655e-05,1.5534993031789506e-16,0.9999999999999999,5.037876612886635e-22,1.2508471816270738e-18,2.111965833035112e-21,2.4152829790519704e-17,0.0,0.0000753237053183690840854682819833511799298120573875058040879447977392123184220453125539638274400436061301929086885780445671,0.000402757162256502262316144502971913728442526592335676359038995955325747451999741783153253706861240777375779890007316387088,-0.0000000000000000000625682970915807340276918976801758717785947412359769668251802121616833574080374091863632202148437500000000000000000000000,-0.0000000000000000000426477325261660224710577294141766178951523979227392123184220453125539638274400436061301929086885780445670987985125122155
base,8,1/8,normalized,S,7.439958283779107e-05,0.0005784728439959698,0.0018406724550426353,0.0017662728722048443,0.0036069453272474794,0.0007315410500947762,0.02062675646225185,0.9793732435377481,1.748546264923084e-20,4.847720456737361e-18,4.1129928004271047e-20,5.622367739847596e-17,0.0000743995828377910294628125970037279640557273369669517710321054473358009334928710061866815048486216217735744529490276475206,0.000578472843995969794798124465640338639904002543727863407334669722257910730851339174387623473980511362057036608923548581837,0.00360694532724748057318908221191591928022543314832176113611541224377855407227799758712185732699964730336618034135513770536,0.0000000000000000000386307746241845729090535285804033675954229726776641990665071289938133184951513783782264255470509723524793996379845601641,0.0000000000000000000114194252478825465731199803983764761922747052777420892691486608256123765260194886379429633910764514181629915675584260178
base,8,1/8,normalized,1,0.00014879916567558214,0.0011569456879919396,0.0036813449100852706,0.0035325457444096886,0.007213890654494959,0.0014630821001895525,0.02062675646225185,0.9793732435377481,3.497092529846168e-20,4.847720456737361e-18,8.225985600854209e-20,5.622367739847596e-17,0.000148799165675582058925625194007455928111454673933903542064210894671601866985742012373363009697243243547148905898055295041,0.00115694568799193958959624893128067727980800508745572681466933944451582146170267834877524694796102272411407321784709716367,0.00721389065449496114637816442383183856045086629664352227223082448755710814455599517424371465399929460673236068271027541071,0.0000000000000000000772615492483691458181070571608067351908459453553283981330142579876266369903027567564528510941019447049589883673712125801,0.0000000000000000000228388504957650931462399607967529523845494105554841785382973216512247530520389772758859267821529028363299540545607893249
base,8,1/8,normalized,u,7.439958283779107e-05,0.0005784728439959698,0.0018406724550426353,0.0017662728722048443,0.0036069453272474794,0.0007315410500947762,0.02062675646225185,0.9793732435377481,1.748546264923084e-20,4.847720456737361e-18,4.1129928004271047e-20,5.622367739847596e-17,0.0000743995828377910294628125970037279640557273369669517710321054473358009334928710061866815048486216217735744529490276475206,0.000578472843995969794798124465640338639904002543727863407334669722257910730851339174387623473980511362057036608923548581837,0.00360694532724748057318908221191591928022543314832176113611541224377855407227799758712185732699964730336618034135513770536,0.0000000000000000000386307746241845729090535285804033675954229726776641990665071289938133184951513783782264255470509723524793996379845601641,0.0000000000000000000114194252478825465731199803983764761922747052777420892691486608256123765260194886379429633910764514181629915675584260178
base,8,1/8,normalized,u^2,4.467936591925672e-05,0.0003476459791147283,0.0012304829969187075,0.0011858036309994509,0.0024162866279181586,0.0004681424965095525,0.018490921318284115,0.9815090786817159,1.2022811973408938e-20,4.975739150519422e-18,8.224026829519424e-21,1.75673579964164e-17,0.0000446793659192566900361383528766736177445427615359823792728025638170514430934143057385333564688839062875647961176142405807,0.000347645979114728328774900522286813712148378259388549440972332969792318586244188824161848710290842701598261323832874198877,0.00241628662791815917639529582118063187393192162364056471558992039645466925048721846333936975519520551704556381158370972996,0.0000000000000000000279301539997850654557382067564710576445309083736829485569065856942614666435311160937124352038823857594192996565595210608,-0.0000000000000000000190879402830536692914254131083170009790582704697923185862441888241618487102908427015982613238328741988769839209358096725
base,8,1/8,normalized,window,9.164213663796612e-06,7.13411577775956e-05,0.00020063270051098227,0.00019146848684718564,0.0003921011873581679,8.309355209136514e-05,0.023372063026744903,0.9766279369732551,2.546040399971673e-20,6.493324891786091e-17,6.503485873865626e-21,7.826703408604734e-17,0.00000916421366379667591863695066113931023996957095917053076444636746399833674210332226877555579323305907249829221604519377734,0.0000713411577775956463445401211740303954777087828265899241431061925692527050440588401393270478996106261935831980191034254930,0.000392101187358168216685833510184020453225942500180733532461311915540546466206901763974986352869930156870776883807974398813,-0.0000000000000000000639025363772443179481239447415119010910671807424639983367421033222687755557932330590724982922160451937773393572151689972,-0.0000000000000000000447333768093902605817767804300534003794653718175692527050440588401393270478996106261935831980191034254929948584338371826
base,32,-1/8,normalized,S,-2.5627916522553857e-15,2.10425637993266e-14,5.367770888914946e-14,5.624050054140485e-14,1.0991820943055431e-13,2.1217859976798636e-14,0.023315442141318202,0.9766845578586818,1.2122574908065473e-30,1.102872305768813e-17,6.80007028150903e-31,3.2048803644405185e-17,-0.00000000000000256279165225538371137928115269560845472805646384536575289103914236812964804682391626413212553522768982763973324656255167,0.0000000000000210425637993266003697226895811062512626973932501014913878098536458795300033839308031454929604019105744496457157304539418,0.000000000000109918209430554325169027141756834938407871374497291558752445467054062340052433270204780238786624538378632801216399755437,-0.00000000000000000000000000000203532805774937956989483175593072764493251469482366763874165501934545461787446477231017236026675343744832993290724340406,-0.000000000000000000000000000000233909637499418785207259020364002061794977687409985565235927876115645492960401910574449645715730453941799443545678309537
base,32,-1/8,normalized,1,-5.1255833045107715e-15,4.20851275986532e-14,1.0735541777829892e-13,1.124810010828097e-13,2.1983641886110863e-13,4.243571995359727e-14,0.023315442141318202,0.9766845578586818,2.4245149816130946e-30,1.102872305768813e-17,1.360014056301806e-30,3.2048803644405185e-17,-0.00000000000000512558330451076742275856230539121690945611292769073150578207828473625929609364783252826425107045537965527946649312510334,0.0000000000000420851275986532007394453791622125025253947865002029827756197072917590600067678616062909859208038211488992914314609078836,0.000000000000219836418861108650338054283513669876815742748994583117504890934108124680104866540409560477573249076757265602432799510873,-0.00000000000000000000000000000407065611549875913978966351186145528986502938964733527748331003869090923574892954462034472053350687489665986581448680812,-0.000000000000000000000000000000467819274998837570414518040728004123589955374819971130471855752231290985920803821148899291431460907883598887091356619075
base,32,-1/8,normalized,u,-2.5627916522553857e-15,2.10425637993266e-14,5.367770888914946e-14,5.624050054140485e-14,1.0991820943055431e-13,2.1217859976798636e-14,0.023315442141318202,0.9766845578586818,1.2122574908065473e-30,1.102872305768813e-17,6.80007028150903e-31,3.2048803644405185e-17,-0.00000000000000256279165225538371137928115269560845472805646384536575289103914236812964804682391626413212553522768982763973324656255167,0.0000000000000210425637993266003697226895811062512626973932501014913878098536458795300033839308031454929604019105744496457157304539418,0.000000000000109918209430554325169027141756834938407871374497291558752445467054062340052433270204780238786624538378632801216399755437,-0.00000000000000000000000000000203532805774937956989483175593072764493251469482366763874165501934545461787446477231017236026675343744832993290724340406,-0.000000000000000000000000000000233909637499418785207259020364002061794977687409985565235927876115645492960401910574449645715730453941799443545678309537
base,32,-1/8,normalized,u^2,-1.4942772311366872e-15,1.2258255639120473e-14,3.370476180999662e-14,3.519903904113331e-14,6.890380085112994e-14,1.241609089239786e-14,0.02168642676715537,0.9783135732328446,6.220033935167587e-31,9.027127470959514e-18,6.1976201108133795e-31,4.991603367375529e-17,-0.00000000000000149427723113668657734376745879525842431733981358770567356315131194179839526400752783410520675871500030208504345819844550,0.0000000000000122582556391204729837144944813004470917211114140693832654744761425061424306267678021769242396351021796145451248669046288,0.0000000000000689038008511299437429956630243533436923179885361186559181562546984954789431279299125938809961050896897632401053908759478,-0.000000000000000000000000000000654822196122535786280775840659168392413653818049237709873569152872556519793241284999697914956541801554500007113167521811,0.000000000000000000000000000000474894642222011705143885499521145238794655364832189838118231874775948075760364897820385454875133095371199584324694428338
base,32,-1/8,normalized,window,-3.137620474927221e-16,2.5695674176106067e-15,6.543597593772931e-15,6.857359641265653e-15,1.3400957235038585e-14,2.570580626336658e-15,0.023413405623916885,0.9765865943760831,2.900681903928514e-32,2.164533363590099e-18,1.757786983689444e-31,6.838093175060109e-17,-0.000000000000000313762047492720337769209624781315626162571445824585605440393807015019231825248707543213915653895460105250291275438299834,0.00000000000000256956741761060806173981207485363369235829756371812675279294721110630947487268957649497140451419934315890777543374182667,0.0000000000000134009572350385960225430212463461243369259644435148291119611198334192158341955487004336529772574828426856861363184985855,-0.00000000000000000000000000000175039006381479656807859776451438187205622939393279598025104485322116772358434610453989474970872456170016600842297495836,-0.00000000000000000000000000000134868078618406397880014346801312295913514923681066278535263453039680747140451419934315890777543374182666997683093461097
base,32,0,normalized,S,-1.4917097791256897e-29,1.997186226973475e-14,5.366680662968949e-14,5.3666806629689507e-14,1.0733361325937899e-13,2.0145442067129032e-14,1.389788095105744e-16,0.9999999999999999,5.908432199871009e-31,5.504736140385845e-18,9.783835837444822e-31,4.8566002199618825e-17,0.0,0.0000000000000199718622697347457062015820040992804045782696918063985521456164150028543786128066308895894014253695260124534381169428410,0.000000000000107333613259378994439124089160408743777696700256187354979599813299777418235014096259080537225424860191751479654735500433,-0.0000000000000000000000000000149170977912568965762597715564972960530050125060874677274114219471812248229980468750000000000000000000000000000000000000,0.00000000000000000000000000000441138117269587416908552363831861346364173929366930433937749070899411041059857463047398754656188305715900122316158008328
base,32,0,normalized,1,-2.9834195582513793e-29,3.99437245394695e-14,1.0733361325937898e-13,1.0733361325937901e-13,2.1466722651875798e-13,4.0290884134258064e-14,1.389788095105744e-16,0.9999999999999999,1.1816864399742018e-30,5.504736140385845e-18,1.9567671674889644e-30,4.8566002199618825e-17,0.0,0.0000000000000399437245394694914124031640081985608091565393836127971042912328300057087572256132617791788028507390520249068762338856821,0.000000000000214667226518757988878248178320817487555393400512374709959199626599554836470028192518161074450849720383502959309471000866,-0.0000000000000000000000000000298341955825137931525195431129945921060100250121749354548228438943624496459960937500000000000000000000000000000000000000,0.00000000000000000000000000000882276234539174833817104727663722692728347858733860867875498141798822082119714926094797509312376611431789788392512110633
base,32,0,normalized,u,-1.4917097791256897e-29,1.997186226973475e-14,5.366680662968949e-14,5.3666806629689507e-14,1.0733361325937899e-13,2.0145442067129032e-14,1.389788095105744e-16,0.9999999999999999,5.908432199871009e-31,5.504736140385845e-18,9.783835837444822e-31,4.8566002199618825e-17,0.0,0.0000000000000199718622697347457062015820040992804045782696918063985521456164150028543786128066308895894014253695260124534381169428410,0.000000000000107333613259378994439124089160408743777696700256187354979599813299777418235014096259080537225424860191751479654735500433,-0.0000000000000000000000000000149170977912568965762597715564972960530050125060874677274114219471812248229980468750000000000000000000000000000000000000,0.00000000000000000000000000000441138117269587416908552363831861346364173929366930433937749070899411041059857463047398754656188305715900122316158008328
base,32,0,normalized,u^2,-7.914801966617912e-30,1.165555187838672e-14,3.3694944359954744e-14,3.369494435995475e-14,6.738988871990949e-14,1.1811878200150728e-14,1.1744791565859322e-16,0.9999999999999999,1.7258702698461082e-31,2.5610225845887497e-18,3.5968349797076144e-31,3.045099956805952e-17,0.0,0.0000000000000116555518783867174116638305945347746760104623106883288507060967739690149182446748560502114380846681108400792769415341755,0.0000000000000673898887199095030267209251522101829685401608725745578753085804697717094777884829973013584225741211397265727785016147508,-0.00000000000000000000000000000791480196661791157763983356615283650169148924857586553494706897174648268817199331381928573136974591761827468872070312500,0.00000000000000000000000000000237585650357177133948804424295156396947491426203585974332150141889394978856191533188915992072305846582449947203834281415
base,32,0,normalized,window,-8.469586274625572e-30,2.4515532390237822e-15,6.5435349765580736e-15,6.5435349765580815e-15,1.3087069953116155e-14,2.452543866444506e-15,6.471720793857974e-16,0.9999999999999993,3.977124454964278e-32,3.0389724126272338e-18,1.165281061278362e-31,4.751315877451315e-17,0.0,0.00000000000000245155323902378128822577721724096457470089277920108757673305648431283363729121556830738860398990012215916810464173088263,0.0000000000000130870699531161592933210473429532310107303132109850231643051321828437761405433417364340496146819651067912059203381039842,-0.00000000000000000000000000000846958627462557205589262202500197126917220847027360847923381505073570470337198344557005924571058130823075771331787109375,0.000000000000000000000000000000952338222044470908411713419989917307853024072538305922060912824959036361396010099877840831895358269117369921947801080390
base,32,1/8,normalized,S,2.4325463811258452e-15,1.895810603087812e-14,5.3656010959062556e-14,5.122346457793671e-14,1.0487947553699927e-13,1.9129991308216322e-14,0.02319373136327035,0.9768062686367297,2.6672527908242076e-30,2.5431599244441847e-17,1.14238185497289e-31,5.971679947822233e-18,0.00000000000000243254638112587099279969326968153511248576626761556630845068633891428878696864038356247088617278926824020640964351530942,0.0000000000000189581060308781108709230661924019814993130229347582840760196169124626997331454741300879228883478421890619940342875517555,0.000000000000104879475536999259907189406179793317067345653868325342109276183077510588777452802035871133095986701041086217836006083789,-0.0000000000000000000000000000257517508766239230495437387873698516334164884733046383695879787722194999708861727892682402064096435153094199600579194357,0.00000000000000000000000000000870481937200928126652951734470824677741936743667035461632215237743241207711165215781093800596571244824449947387343410079
base,32,1/8,normalized,1,4.8650927622516905e-15,3.791621206175624e-14,1.0731202191812511e-13,1.0244692915587342e-13,2.0975895107399854e-13,3.8259982616432644e-14,0.02319373136327035,0.9768062686367297,5.334505581648415e-30,2.5431599244441847e-17,2.28476370994578e-31,5.971679947822233e-18,0.00000000000000486509276225174198559938653936307022497153253523113261690137267782857757393728076712494177234557853648041281928703061885,0.0000000000000379162120617562217418461323848039629986260458695165681520392338249253994662909482601758457766956843781239880685751035109,0.000000000000209758951073998519814378812359586634134691307736650684218552366155021177554905604071742266191973402082172435672012167577,-0.0000000000000000000000000000515035017532478460990874775747397032668329769466092767391759575444389999417723455785364804128192870306188502387735400944,0.0000000000000000000000000000174096387440185625330590346894164935548387348733407092326443047548648241542233043156218760119314248964890980068607999428
base,32,1/8,normalized,u,2.4325463811258452e-15,1.895810603087812e-14,5.3656010959062556e-14,5.122346457793671e-14,1.0487947553699927e-13,1.9129991308216322e-14,0.02319373136327035,0.9768062686367297,2.6672527908242076e-30,2.5431599244441847e-17,1.14238185497289e-31,5.971679947822233e-18,0.00000000000000243254638112587099279969326968153511248576626761556630845068633891428878696864038356247088617278926824020640964351530942,0.0000000000000189581060308781108709230661924019814993130229347582840760196169124626997331454741300879228883478421890619940342875517555,0.000000000000104879475536999259907189406179793317067345653868325342109276183077510588777452802035871133095986701041086217836006083789,-0.0000000000000000000000000000257517508766239230495437387873698516334164884733046383695879787722194999708861727892682402064096435153094199600579194357,0.00000000000000000000000000000870481937200928126652951734470824677741936743667035461632215237743241207711165215781093800596571244824449947387343410079
base,32,1/8,normalized,u^2,1.4209171312704352e-15,1.1084204819891534e-14,3.3685220626149416e-14,3.226430349487898e-14,6.59495241210284e-14,1.123904110440823e-14,0.021545525160466886,0.9784544748395331,1.4668030684481563e-30,2.2241298750788974e-17,3.487870476062354e-31,3.103352362235177e-17,0.00000000000000142091713127044942047052388063980032156064186704659795016058760284661044376382633275453537757792833119604421051534906253,0.0000000000000110842048198915294093587238060341608606579252278004057290020850081914954334071147120320351143905979631516889351789156867,0.0000000000000659495241210283961614715892091009987871071092244612383681138342686561574318751820936906887267572564729959227339584096308,-0.0000000000000000000000000000142283491805756177933307144880042124532180415304499606667925644855124420353775779283311960442105153490625300451820428006,0.00000000000000000000000000000424186132241705481365811445984720459902189002748904880951349229935046796488560940203684831106482108431330018805667226658
base,32,1/8,normalized,window,2.99352823148617e-16,2.3389769291915585e-15,6.543473754807086e-15,6.24412093165847e-15,1.2787594686465557e-14,2.3399454811519836e-15,0.023409627102542848,0.9765903728974572,3.88983759116669e-31,3.041883705685253e-17,2.307218061121418e-35,9.860135971995154e-21,0.000000000000000299352823148632082600653396096223941478454455019798683093303990169355318881721886840360710362032232154954251568293023814,0.00000000000000233897692919155533229998909758924385200955769018455437526316411287955632911732791397783217851714429190073845360637852883,0.0000000000000127875946864655543578577857055215116969207069691919170206565392174309593439056222345022887454928098419940689260080045444,-0.0000000000000000000000000000150588431269168809385671921551206833900434925133969200976649300769893794232103620322321549542515682930238140207536424452,0.00000000000000000000000000000320546744764139777790755524139084802787556438095441587576164194942977216782148285570809926154639362147117008036018369940
hires,2,-1/8,raw,S,-0.09143540913692524,0.7819767590923845,2.393780565106058,2.4852159742429833,4.878996539349041,2.685210018063788,0.01874061774782989,0.9812593822521701,5.554961906520775e-17,1.1385459820928508e-17,2.1818069043992465e-17,8.12527470746021e-18,-0.0914354091369254707688929568778900117471744910457169520573723188704828544790404921596693214874529897802044283727115651358,0.781976759092384550320596409069588118058851060520828135020172753181293736553219728054157482210973959689044401717281354402,4.87899653934904344615545708689928572735565750900140300725817382230042090608524494487789777003536281540599862878359249508,0.000000000000000226579905962646362806190543402788881014557372318870482854479040492159669321487452989780204428372711565135800085173185306,-0.0000000000000000401237027657727987401310709091536406350201727531812937365532197280541574822109739596890444017172813544019679167277434407
hires,2,-1/8,raw,1,-0.1828708182738505,1.563953518184769,4.787561130212116,4.970431948485967,9.757993078698082,5.370420036127576,0.01874061774782989,0.9812593822521701,1.110992381304155e-16,1.1385459820928508e-17,4.363613808798493e-17,8.12527470746021e-18,-0.182870818273850941537785913755780023494348982091433904114744637740965708958080984319338642974905979560408856745423130272,1.56395351818476910064119281813917623611770212104165627004034550636258747310643945610831496442194791937808880343456270880,9.75799307869808689231091417379857145471131501800280601451634764460084181217048988975579554007072563081199725756718499016,0.000000000000000453159811925292725612381086805577762029114744637740965708958080984319338642974905979560408856745423130272011633237323352,-0.0000000000000000802474055315455974802621418183072812700403455063625874731064394561083149644219479193780888034345627088000632415406375630
hires,2,-1/8,raw,u,-0.09143540913692524,0.7819767590923845,2.393780565106058,2.4852159742429833,4.878996539349041,2.685210018063788,0.01874061774782989,0.9812593822521701,5.554961906520775e-17,1.1385459820928508e-17,2.1818069043992465e-17,8.12527470746021e-18,-0.0914354091369254707688929568778900117471744910457169520573723188704828544790404921596693214874529897802044283727115651358,0.781976759092384550320596409069588118058851060520828135020172753181293736553219728054157482210973959689044401717281354402,4.87899653934904344615545708689928572735565750900140300725817382230042090608524494487789777003536281540599862878359249508,0.000000000000000226579905962646362806190543402788881014557372318870482854479040492159669321487452989780204428372711565135800085173185306,-0.0000000000000000401237027657727987401310709091536406350201727531812937365532197280541574822109739596890444017172813544019679167277434407
hires,2,-1/8,raw,u^2,-0.056347874901421104,0.4818347308150769,1.6796877714297027,1.7360356463311237,3.4157234177608267,1.8722391042878022,0.016496615214343053,0.9835033847856569,3.205420273727542e-17,9.384308627157089e-18,3.6784633659450405e-17,1.964740164608582e-17,-0.0563478749014212593809890754331625789139291882791949958708710498021298162831025715648786963741630074366161572483215120729,0.481834730815076917689486881206328671283034754894792338505516332624212966818319012343491132652043973492978552794668824886,3.41572341776082877522603982649779580985683029574898204841663805522032736778290086761189854585257204285927285932915644033,0.000000000000000155770412040718283460076513016251607105245871049802129816283102571564878696374163007436616157248321512072898943962637818,-0.0000000000000000339530060861555902919237894546018235885055163326242129668183190123434911326520439734929785527946688248860223146492501265
hires,2,-1/8,raw,window,-0.011474155052188881,0.09812212581203562,0.24011419491960748,0.25158834997179635,0.49170254489140386,0.27261055264513934,0.02333556165490873,0.9766644383450913,3.4067047067802155e-18,6.928385346332937e-18,5.833162558947943e-18,2.1397420247854623e-17,-0.0114741550521888942575435180001559461059589047056170862401710362531210344252643150035139661560578991699908831673617550978,0.0981221258120355851996956293176411798005868582906997795907782226655870894396040895635222179374050102176226434093145443980,0.491702544891403609585442587937007060621363823250446532081051401007109961859393908048458265833034731335678890989412164306,0.0000000000000000127979918232254103900457341332059832971776710362531210344252643150035139661560578991699908831673617550978003267045629534,0.0000000000000000385822636299864895029211471886453353766592217773344129105603959104364777820625949897823773565906854556019990655133869957
hires,2,0,raw,S,1.5222198501696482e-16,0.6836031079011842,2.281082178158468,2.2810821781584676,4.562164356316936,2.391955594117757,3.3366177350930555e-17,1.0,1.4376073987203452e-17,3.1511521427977107e-18,4.239073534211905e-17,1.772220832458821e-17,0.0,0.683603107901184181421490311738341827028573413819277473203016931941346500580758797354474639260674541192232998711308248142,4.56216435631693763635118257000878446401404194493808838954108336718103857312741415823061487682075410729175247836034776732,0.000000000000000152221985016964822534646373242139816284179687500000000000000000000000000000000000000000000000000000000000000000000000000,-0.0000000000000000109630263161372912713225492438974024732030169319413465005807587973544746392606745411922329987113082481419962997275755057
hires,2,0,raw,1,3.0444397003392965e-16,1.3672062158023683,4.562164356316936,4.562164356316935,9.124328712633872,4.783911188235514,3.3366177350930555e-17,1.0,2.8752147974406903e-17,3.1511521427977107e-18,8.47814706842381e-17,1.772220832458821e-17,0.0,1.36720621580236836284298062347668365405714682763855494640603386388269300116151759470894927852134908238446599742261649628,9.12432871263387527270236514001756892802808388987617677908216673436207714625482831646122975364150821458350495672069553462,0.000000000000000304443970033929645069292746484279632568359375000000000000000000000000000000000000000000000000000000000000000000000000000,-0.0000000000000000219260526322745825426450984877948049464060338638826930011615175947089492785213490823844659974226164962799263779445592272
hires,2,0,raw,u,1.5222198501696482e-16,0.6836031079011842,2.281082178158468,2.2810821781584676,4.562164356316936,2.391955594117757,3.3366177350930555e-17,1.0,1.4376073987203452e-17,3.1511521427977107e-18,4.239073534211905e-17,1.772220832458821e-17,0.0,0.683603107901184181421490311738341827028573413819277473203016931941346500580758797354474639260674541192232998711308248142,4.56216435631693763635118257000878446401404194493808838954108336718103857312741415823061487682075410729175247836034776732,0.000000000000000152221985016964822534646373242139816284179687500000000000000000000000000000000000000000000000000000000000000000000000000,-0.0000000000000000109630263161372912713225492438974024732030169319413465005807587973544746392606745411922329987113082481419962997275755057
hires,2,0,raw,u^2,1.0510332764046086e-16,0.4213562191858329,1.5974790702572836,1.5974790702572834,3.194958140514567,1.6656779640698682,3.289662118187669e-17,1.0,1.1883352887930692e-17,3.71940800639623e-18,2.6986277830429228e-17,1.6201377704782595e-17,0.0,0.421356219185832915559921155033763082987015258108594741473063637990496156797443581272780268767454632330854562796274598797,3.19495814051456927350820194653210080995689511729953344313504950329834557196589656352166559829940502490728648093773127102,0.000000000000000105103327640460864521584822972194147192144137998963404623253836689400486648082733154296875000000000000000000000000000000,-0.0000000000000000346352852535686824045240330803742197414730636379904961567974435812727802687674546323308545627962745987970205456013762005
hires,2,0,raw,window,1.3403609477860273e-17,0.08579289969983045,0.22974123045498893,0.2297412304549889,0.4594824609099778,0.24364321162237154,2.917110144164201e-17,1.0,4.64447198002564e-18,1.010805063337464e-17,2.4590390968387667e-18,1.009278723779955e-17,0.0,0.0857928996998304229102352189199472183713046121608095734193330716952244510396810250968472004803083313674755115911843690203,0.459482460909977637564137275053777155599896120439474884269944756234626813306736135659018224764377390380521209343220039456,0.0000000000000000134036094778602728590767924319327541952847539382352726189395752953714691102504730224609375000000000000000000000000000000,0.0000000000000000264790465201388407161107930135716123015806669283047755489603189749031527995196916686325244884088156309796963323735336159
hires,2,1/8,raw,S,0.08005876755802176,0.5994926164435813,2.179647885489934,2.099589117931912,4.279237003421846,2.141272236304678,0.018708654719054734,0.9812913452809453,3.336745477939406e-17,7.797524360700781e-18,2.3722984949336116e-17,1.1078920534773428e-17,0.0800587675580216236238906532989323006172033778290549294665838071158499368659341657172684782474171214763801014491219937193,0.599492616443581344494316599012649429534044229782406026850560770944870035010482826718479563014377278751442909305088501393,4.27923700342184777695547632192836068841276793519981929554065545361959546254037747278710145714031098300947612409223634696,0.000000000000000133081176053828184087092771864785691164283416192884150063134065834282731521752582878523619898550878006280703368558858515,-0.0000000000000000279844245227296546078663730261691247768505607709448700350104828267184795630143772787514429093050885013929679175298517402
hires,2,1/8,raw,1,0.1601175351160435,1.1989852328871626,4.359295770979868,4.199178235863824,8.558474006843692,4.282544472609356,0.018708654719054734,0.9812913452809453,6.673490955878812e-17,7.797524360700781e-18,4.744596989867223e-17,1.1078920534773428e-17,0.160117535116043247247781306597864601234406755658109858933167614231699873731868331434536956494834242952760202898243987439,1.19898523288716268898863319802529885906808845956481205370112154188974007002096565343695912602875455750288581861017700279,8.55847400684369555391095264385672137682553587039963859108131090723919092508075494557420291428062196601895224818447269394,0.000000000000000266162352107656368174185543729571382328566832385768300126268131668565463043505165757047239797101756012560995274226764289,-0.0000000000000000559688490454593092157327460523382495537011215418897400700209656534369591260287545575028858186101770027900020565702952645
hires,2,1/8,raw,u,0.08005876755802176,0.5994926164435813,2.179647885489934,2.099589117931912,4.279237003421846,2.141272236304678,0.018708654719054734,0.9812913452809453,3.336745477939406e-17,7.797524360700781e-18,2.3722984949336116e-17,1.1078920534773428e-17,0.0800587675580216236238906532989323006172033778290549294665838071158499368659341657172684782474171214763801014491219937193,0.599492616443581344494316599012649429534044229782406026850560770944870035010482826718479563014377278751442909305088501393,4.27923700342184777695547632192836068841276793519981929554065545361959546254037747278710145714031098300947612409223634696,0.000000000000000133081176053828184087092771864785691164283416192884150063134065834282731521752582878523619898550878006280703368558858515,-0.0000000000000000279844245227296546078663730261691247768505607709448700350104828267184795630143772787514429093050885013929679175298517402
hires,2,1/8,raw,u^2,0.04935944126898293,0.3697299821038288,1.523694018370054,1.4743345771010712,2.9980285954711254,1.489782827915226,0.01646396613546187,0.9835360338645381,1.9236554205829808e-17,6.416401176055788e-18,2.88502081022344e-17,1.9365378336792107e-17,0.0493594412689828368367455472624525304082921224158247411099237459906437225230130818326408615275884051396640358736844930710,0.369729982103828818752947976544559054408638030848626517343423550942619715786235885956286453082051487787791961759315937640,2.99802859547112724333573163396600620544641724946701124844095801345614281065820184433659336203322909546355044393348362199,0.0000000000000000932698891072588056682478496355492631495150762540093562774769869181673591384724115948603359641263155069290017763155137773,-0.0000000000000000272797711696413476544958038633681577673434235509426197157862358859562864530820514877877919617593159376399787808144571794
hires,2,1/8,raw,window,0.010048608749637544,0.07525535863168442,0.2203369683044725,0.21028835955483496,0.43062532785930746,0.2186758341494104,0.02333492272642308,0.9766650772735769,8.231637267310196e-18,1.9115543686737372e-17,6.465624775733021e-19,2.9567166398987552e-18,0.0100486087496375317370502513359348546784148815267248036207467119993685812884987628456641658387536517003918219334770081366,0.0752553586316843975018778916250327011913553480567865386123202073714274850613931903289662187085486356620149120154056156233,0.430625327859307257035485995978787438998260071014418343232532906697484069700730064030090044077409817334407900776518139761,0.0000000000000000118153296300260229594003631469614343760667532880006314187115012371543358341612463482996081780665229918633993909199390216,0.0000000000000000239091454308095975437789663072166509613876797926285725149386068096710337812914513643379850879845943843766954604964685929
