angle_index,time,R_normal,dlog_Doppler,R_hydrogen_analytic,R_hydrogen_direct,residual
14,4.514285714285714,-0.8221800325735336,0.11204160132007535,-0.7101384312534582,-0.7101384312387566,1.4701573292086323e-11
14,4.85,-0.8263916839394876,0.15583103618829142,-0.6705606477511962,-0.6705606477567607,-5.564548821723747e-12
15,0.15,-0.7650983913660728,0.22433091827666696,-0.5407674730894059,-0.5407674730913599,-1.9539925233402755e-12
15,0.48571428571428565,-0.7660270798729547,0.24656471646285427,-0.5194623634101004,-0.5194623634183677,-8.267275752871228e-12
15,0.8214285714285714,-0.7679107446223495,0.2410422830220229,-0.5268684616003266,-0.5268684615908347,9.491962771335238e-12
15,1.157142857142857,-0.77069643593911,0.21148127255665206,-0.5592151633824579,-0.5592151633773689,5.0890403002767925e-12
15,1.4928571428571427,-0.7743058482487807,0.16308493841292526,-0.6112209098358554,-0.6112209098454076,-9.552136859269922e-12
15,1.8285714285714283,-0.7786375212414358,0.10197493049502859,-0.6766625907464072,-0.6766625907465387,-1.3145040611561853e-13
15,2.164285714285714,-0.7835696919133991,0.034863127661739934,-0.7487065642516592,-0.748706564255667,-4.0077940965943526e-12
15,2.4999999999999996,-0.7889637173161657,-0.0315785551690132,-0.8205422724851789,-0.820542272496801,-1.1622147688683526e-11
15,2.8357142857142854,-0.7946679717993087,-0.09154876424640523,-0.8862167360457139,-0.8862167360716247,-2.591071801560929e-11
15,3.1714285714285713,-0.8005221091961673,-0.14064888274445486,-0.9411709919406221,-0.9411709919693311,-2.8708924126874535e-11
15,3.5071428571428567,-0.8063615701425921,-0.1758224490083029,-0.982184019150895,-0.9821840191474398,3.455236097238412e-12
15,3.8428571428571425,-0.8120222078283571,-0.19490516297226412,-1.0069273708006212,-1.0069273708113167,-1.0695444530028908e-11
15,4.178571428571429,-0.8173449021517116,-0.19628262377491112,-1.0136275259266228,-1.013627525927226,-6.032951915813101e-13
15,4.514285714285714,-0.8221800325735336,-0.1791021219671196,-1.0012821545406532,-1.0012821545464974,-5.844214001626824e-12
15,4.85,-0.8263916839394876,-0.14418164340951323,-0.9705733273490008,-0.9705733273672004,-1.8199552975772804e-11
16,0.15,-0.7650983913660728,-0.16957342122206642,-0.9346718125881393,-0.9346718125887812,-6.419309528382655e-13
16,0.48571428571428565,-0.7660270798729547,-0.19762613306938737,-0.9636532129423421,-0.9636532129440414,-1.6993073614912646e-12
16,0.8214285714285714,-0.7679107446223495,-0.2144321326148142,-0.9823428772371637,-0.9823428772273711,9.79261116640373e-12
16,1.157142857142857,-0.77069643593911,-0.21540589428834322,-0.9861023302274532,-0.9861023302165649,1.0888290269406298e-11
16,1.4928571428571427,-0.7743058482487807,-0.19526579288117507,-0.9695716411299558,-0.9695716411230643,6.891487380755734e-12
16,1.8285714285714283,-0.7786375212414358,-0.15056930065982232,-0.9292068219012581,-0.9292068218998601,1.3979928326079971e-12
16,2.164285714285714,-0.7835696919133991,-0.08332305058747547,-0.8668927425008746,-0.8668927425024378,-1.5631940186722204e-12
16,2.4999999999999996,-0.7889637173161657,-0.003010468297536595,-0.7919741856137023,-0.7919741856395508,-2.5848545526230282e-11
16,2.8357142857142854,-0.7946679717993087,0.07589168565992788,-0.7187762861393808,-0.7187762861478781,-8.49731396357356e-12
16,3.1714285714285713,-0.8005221091961673,0.1399989768513693,-0.660523132344798,-0.660523132363829,-1.9030998998914583e-11
16,3.5071428571428567,-0.8063615701425921,0.18190262420727643,-0.6244589459353157,-0.6244589459266277,8.688050279204163e-12
16,3.8428571428571425,-0.8120222078283571,0.20070136299654473,-0.6113208448318124,-0.611320844832545,-7.326361739501408e-13
16,4.178571428571429,-0.8173449021517116,0.19949922810601362,-0.617845674045698,-0.6178456740428088,2.8892443992845074e-12
16,4.514285714285714,-0.8221800325735336,0.1826889925468166,-0.639491040026717,-0.639491040025734,9.829914660031136e-13
16,4.85,-0.8263916839394876,0.15443149130898037,-0.6719601926305072,-0.6719601926441497,-1.3642531548896386e-11
17,0.15,-0.7650983913660728,-0.18030149418216035,-0.9453998855482332,-0.9453998855449285,3.304689855099241e-12
17,0.48571428571428565,-0.7660270798729547,-0.10798150148505192,-0.8740085813580066,-0.874008581353928,4.0786263255654376e-12
17,0.8214285714285714,-0.7679107446223495,-0.022083358952362797,-0.7899941035747123,-0.7899941035611571,1.3555268019160849e-11
17,1.157142857142857,-0.77069643593911,0.06104359957262173,-0.7096528363664882,-0.7096528363513079,1.518030146030469e-11
17,1.4928571428571427,-0.7743058482487807,0.12525321142441437,-0.6490526368243663,-0.649052636817841,6.5253358272343576e-12
17,1.8285714285714283,-0.7786375212414358,0.16083901752991703,-0.6177985037115188,-0.6177985037085035,3.0152547125794626e-12
17,2.164285714285714,-0.7835696919133991,0.16696243349355944,-0.6166072584198397,-0.6166072584273817,-7.542078073186076e-12
17,2.4999999999999996,-0.7889637173161657,0.1494332568410942,-0.6395304604750714,-0.6395304604805973,-5.525802038164329e-12
17,2.8357142857142854,-0.7946679717993087,0.11653561878874252,-0.6781323530105662,-0.6781323530287893,-1.8223089703894857e-11
17,3.1714285714285713,-0.8005221091961673,0.07572491869147224,-0.724797190504695,-0.7247971905451529,-4.0457859284970255e-11
17,3.5071428571428567,-0.8063615701425921,0.03222911574143039,-0.7741324544011617,-0.774132454395282,5.879741138414829e-12
17,3.8428571428571425,-0.8120222078283571,-0.010850883076294893,-0.822873090904652,-0.8228730909073019,-2.6498803151753236e-12
17,4.178571428571429,-0.8173449021517116,-0.05175175888750627,-0.8690966610392179,-0.8690966610343704,4.8474557701183585e-12
17,4.514285714285714,-0.8221800325735336,-0.08915113564574684,-0.9113311682192804,-0.9113311682222105,-2.930100606590713e-12
17,4.85,-0.8263916839394876,-0.12142095544644227,-0.9478126393859299,-0.9478126393939559,-8.026024289620182e-12
18,0.15,-0.7650983913660728,0.16035021357241386,-0.604748177793659,-0.6047481777924033,1.255662240851052e-12
18,0.48571428571428565,-0.7660270798729547,0.12069754646989794,-0.6453295334030568,-0.6453295334062774,-3.2206459721351166e-12
18,0.8214285714285714,-0.7679107446223495,0.07400821092128573,-0.6939025337010638,-0.6939025337007741,2.8965718712470334e-13
18,1.157142857142857,-0.77069643593911,0.021717110346412216,-0.7489793255926978,-0.7489793255853934,7.30437932361383e-12
18,1.4928571428571427,-0.7743058482487807,-0.03366439773409502,-0.8079702459828757,-0.8079702459848347,-1.9589885269510887e-12
18,1.8285714285714283,-0.7786375212414358,-0.0878483091597374,-0.8664858304011732,-0.8664858303993512,1.8219870057123444e-12
18,2.164285714285714,-0.7835696919133991,-0.13475240648159004,-0.9183220983949891,-0.9183220984014064,-6.41731112693833e-12
18,2.4999999999999996,-0.7889637173161657,-0.16737680462816718,-0.9563405219443328,-0.9563405219496315,-5.298650407326022e-12
18,2.8357142857142854,-0.7946679717993087,-0.1793617269749893,-0.974029698774298,-0.9740296988081097,-3.381173119265668e-11
18,3.1714285714285713,-0.8005221091961673,-0.16673949896392937,-0.9672616081600967,-0.9672616081942326,-3.4135916315847226e-11
18,3.5071428571428567,-0.8063615701425921,-0.12944972266242138,-0.9358112928050135,-0.9358112927996634,5.350164755668629e-12
18,3.8428571428571425,-0.8120222078283571,-0.0722140083996432,-0.8842362162280003,-0.8842362162327551,-4.754752147562158e-12
18,4.178571428571429,-0.8173449021517116,-0.0041737789025073635,-0.821518681054219,-0.8215186810693145,-1.509548042122333e-11
18,4.514285714285714,-0.8221800325735336,0.06313770321329726,-0.7590423293602363,-0.7590423293550121,5.224154442373674e-12
18,4.85,-0.8263916839394876,0.11892644828674359,-0.707465235652744,-0.707465235642394,1.034994312476556e-11
19,0.15,-0.7650983913660728,0.07119625938086582,-0.693902131985207,-0.6939021319857703,-5.633271626948044e-13
19,0.48571428571428565,-0.7660270798729547,0.04305810749743377,-0.7229689723755209,-0.7229689723765169,-9.95981075391228e-13
19,0.8214285714285714,-0.7679107446223495,0.010804034395289097,-0.7571067102270604,-0.7571067102122666,1.4793832825432673e-11
19,1.157142857142857,-0.77069643593911,-0.02429543746115137,-0.7949918734002613,-0.7949918733841468,1.611455413552676e-11
19,1.4928571428571427,-0.7743058482487807,-0.05952604867069711,-0.8338318969194778,-0.8338318969144016,5.076161713191141e-12
19,1.8285714285714283,-0.7786375212414358,-0.09039876987805961,-0.8690362911194954,-0.8690362911067949,1.270050731250194e-11
19,2.164285714285714,-0.7835696919133991,-0.11110924554508905,-0.8946789374584881,-0.8946789374640143,-5.526135105071717e-12
19,2.4999999999999996,-0.7889637173161657,-0.11599234745672848,-0.9049560647728941,-0.9049560647872433,-1.4349188504070298e-11
19,2.8357142857142854,-0.7946679717993087,-0.10157864300973485,-0.8962466148090436,-0.8962466148269379,-1.7894352666303348e-11
19,3.1714285714285713,-0.8005221091961673,-0.06833506994686933,-0.8688571791430366,-0.8688571791667006,-2.366395968067536e-11
19,3.5071428571428567,-0.8063615701425921,-0.021159815957663697,-0.8275213861002558,-0.8275213861023514,-2.095545958979983e-12
19,3.8428571428571425,-0.8120222078283571,0.03175625893525169,-0.7802659488931054,-0.7802659489168176,-2.3712143359944093e-11
19,4.178571428571429,-0.8173449021517116,0.08125149032174472,-0.7360934118299669,-0.7360934118498066,-1.9839685450051547e-11
19,4.514285714285714,-0.8221800325735336,0.11959767466497884,-0.7025823579085547,-0.7025823579143163,-5.761613408594712e-12
19,4.85,-0.8263916839394876,0.14195720672167678,-0.6844344772178108,-0.6844344772179618,-1.509903313490213e-13
20,0.15,-0.7650983913660728,0.2347543648668996,-0.5303440264991732,-0.5303440264978891,1.284083950281456e-12
20,0.48571428571428565,-0.7660270798729547,0.24544990000981382,-0.5205771798631409,-0.5205771798670137,-3.8727909767999336e-12
20,0.8214285714285714,-0.7679107446223495,0.23110610776746687,-0.5368046368548827,-0.5368046368447084,1.017430584226986e-11
20,1.157142857142857,-0.77069643593911,0.19544931001846377,-0.5752471259206462,-0.57524712591267,7.976175275814512e-12
20,1.4928571428571427,-0.7743058482487807,0.14315299133920478,-0.6311528569095759,-0.631152856912324,-2.74813505285465e-12
20,1.8285714285714283,-0.7786375212414358,0.07971503594228546,-0.6989224852991504,-0.6989224852926855,6.4648286723922865e-12
20,2.164285714285714,-0.7835696919133991,0.01133702308577822,-0.7722326688276209,-0.772232668829383,-1.7621459846850485e-12
20,2.4999999999999996,-0.7889637173161657,-0.05563866612242918,-0.8446023834385948,-0.8446023834494478,-1.0852985177223218e-11
20,2.8357142857142854,-0.7946679717993087,-0.11554628493880026,-0.910214256738109,-0.9102142567570433,-1.8934298573469732e-11
20,3.1714285714285713,-0.8005221091961673,-0.16392434856047422,-0.9644464577566415,-0.9644464577740485,-1.7406964758492904e-11
20,3.5071428571428567,-0.8063615701425921,-0.19744771330244393,-1.003809283445036,-1.0038092834378323,7.203793117582791e-12
20,3.8428571428571425,-0.8120222078283571,-0.21348602252055093,-1.025508230348908,-1.0255082303641434,-1.5235368522326098e-11
20,4.178571428571429,-0.8173449021517116,-0.2098368860987614,-1.027181788250473,-1.0271817882545606,-4.087619132064901e-12
20,4.514285714285714,-0.8221800325735336,-0.18515337759071238,-1.007333410164246,-1.0073334101653082,-1.0622613899613498e-12
20,4.85,-0.8263916839394876,-0.1402377899166264,-0.966629473856114,-0.9666294738660169,-9.902967335051471e-12
21,0.15,-0.7650983913660728,0.12423858375147245,-0.6408598076146004,-0.6408598076159769,-1.3765655282327316e-12
21,0.48571428571428565,-0.7660270798729547,0.15730859860441848,-0.6087184812685362,-0.608718481270402,-1.8657297928825756e-12
21,0.8214285714285714,-0.7679107446223495,0.16993577109742486,-0.5979749735249247,-0.5979749735184521,6.472600233564663e-12
21,1.157142857142857,-0.77069643593911,0.1616377214898721,-0.6090587144492379,-0.6090587144347291,1.4508727552708933e-11
21,1.4928571428571427,-0.7743058482487807,0.134883468358997,-0.6394223798897837,-0.639422379890749,-9.653389199115736e-13
21,1.8285714285714283,-0.7786375212414358,0.09442489266137633,-0.6842126285800595,-0.6842126285738769,6.182609979532572e-12
21,2.164285714285714,-0.7835696919133991,0.04648908556936027,-0.7370806063440388,-0.7370806063602038,-1.6164958260844742e-11
21,2.4999999999999996,-0.7889637173161657,-0.00233251457448147,-0.7912962318906471,-0.7912962319093588,-1.8711698857032388e-11
21,2.8357142857142854,-0.7946679717993087,-0.046287352954255456,-0.8409553247535642,-0.840955324776793,-2.3228863277324763e-11
21,3.1714285714285713,-0.8005221091961673,-0.08127214448998643,-0.8817942536861537,-0.8817942537005703,-1.4416579041665045e-11
21,3.5071428571428567,-0.8063615701425921,-0.10498483556175187,-0.911346405704344,-0.9113464057075581,-3.214095656289828e-12
21,3.8428571428571425,-0.8120222078283571,-0.1166055276649074,-0.9286277354932645,-0.9286277354951058,-1.841304886340822e-12
21,4.178571428571429,-0.8173449021517116,-0.11640904362291937,-0.933753945774631,-0.9337539457846913,-1.0060285937640856e-11
21,4.514285714285714,-0.8221800325735336,-0.10558918030674824,-0.9277692128802818,-0.9277692128846955,-4.41369163439731e-12
21,4.85,-0.8263916839394876,-0.08631205042020262,-0.9127037343596902,-0.9127037343681365,-8.446243704440803e-12
22,0.15,-0.7650983913660728,-0.09244488720064026,-0.8575432785667131,-0.857543278558366,8.347100788341777e-12
22,0.48571428571428565,-0.7660270798729547,-0.11150286641793161,-0.8775299462908863,-0.8775299462947712,-3.884892407768348e-12
22,0.8214285714285714,-0.7679107446223495,-0.12480555995892362,-0.8927163045812732,-0.892716304570773,1.0500156299997343e-11
22,1.157142857142857,-0.77069643593911,-0.13085253726718638,-0.9015489732062963,-0.9015489731959794,1.0316969500934192e-11
22,1.4928571428571427,-0.7743058482487807,-0.12748855428656425,-0.9017944025353449,-0.901794402532093,3.251954261429546e-12
22,1.8285714285714283,-0.7786375212414358,-0.11256324635495063,-0.8912007675963864,-0.8912007675961526,2.3381296898605797e-13
22,2.164285714285714,-0.7835696919133991,-0.08519719459159236,-0.8687668865049915,-0.8687668865146416,-9.650169552344323e-12
22,2.4999999999999996,-0.7889637173161657,-0.04708588918327461,-0.8360496064994403,-0.8360496065081453,-8.705036691480927e-12
22,2.8357142857142854,-0.7946679717993087,-0.0028287532337285537,-0.7974967250330373,-0.7974967250505096,-1.7472356894643326e-11
22,3.1714285714285713,-0.8005221091961673,0.04125817646420682,-0.7592639327319605,-0.7592639327554569,-2.3496427026259425e-11
22,3.5071428571428567,-0.8063615701425921,0.07918239926843174,-0.7271791708741604,-0.7271791708747994,-6.390443729742401e-13
22,3.8428571428571425,-0.8120222078283571,0.10687034101048165,-0.7051518668178755,-0.7051518668255151,-7.639666677050627e-12
22,4.178571428571429,-0.8173449021517116,0.12260492616842356,-0.6947399759832881,-0.6947399759945256,-1.1237566432953372e-11
22,4.514285714285714,-0.8221800325735336,0.12655675851604586,-0.6956232740574877,-0.6956232740717992,-1.4311551943535505e-11
22,4.85,-0.8263916839394876,0.12005644005601446,-0.7063352438834731,-0.7063352438811212,2.3518964553659316e-12
23,0.15,-0.7650983913660728,-0.18875291620020673,-0.9538513075662796,-0.9538513075663458,-6.628031457012185e-14
23,0.48571428571428565,-0.7660270798729547,-0.2107581395452065,-0.9767852194181612,-0.9767852194216459,-3.484657007390979e-12
23,0.8214285714285714,-0.7679107446223495,-0.21912427105715893,-0.9870350156795085,-0.9870350156713594,8.149037000748649e-12
23,1.157142857142857,-0.77069643593911,-0.20920980675750833,-0.9799062426966183,-0.9799062426864752,1.0143108575277893e-11
23,1.4928571428571427,-0.7743058482487807,-0.1765633717384849,-0.9508692199872656,-0.9508692199770388,1.022681939133463e-11
23,1.8285714285714283,-0.7786375212414358,-0.11993520268571733,-0.8985727239271531,-0.8985727239183929,8.760214775804798e-12
23,2.164285714285714,-0.7835696919133991,-0.04454180440401356,-0.8281114963174127,-0.8281114963148982,2.5144331061710545e-12
23,2.4999999999999996,-0.7889637173161657,0.03751836980663226,-0.7514453475095334,-0.7514453475206591,-1.1125655952071156e-11
23,2.8357142857142854,-0.7946679717993087,0.1115468300934408,-0.6831211417058679,-0.6831211417035464,2.3214763444912023e-12
23,3.1714285714285713,-0.8005221091961673,0.16641940218170237,-0.6341027070144649,-0.6341027070274248,-1.2959855411054377e-11
23,3.5071428571428567,-0.8063615701425921,0.19777724459212565,-0.6085843255504665,-0.6085843255528485,-2.3819834993332734e-12
23,3.8428571428571425,-0.8120222078283571,0.2069141535752398,-0.6051080542531173,-0.6051080542579522,-4.834910249940094e-12
23,4.178571428571429,-0.8173449021517116,0.19781765402524576,-0.6195272481264659,-0.6195272481246404,1.8254286970886824e-12
23,4.514285714285714,-0.8221800325735336,0.1748313596845117,-0.6473486728890219,-0.6473486728886256,3.9623859748871837e-13
23,4.85,-0.8263916839394876,0.14165140788898478,-0.6847402760505028,-0.684740276054215,-3.7121417051366734e-12
24,0.15,-0.7650983913660728,-0.08061035212831458,-0.8457087434943874,-0.8457087434972365,-2.8490543257930767e-12
24,0.48571428571428565,-0.7660270798729547,-0.0229383827187446,-0.7889654625916993,-0.788965462591995,-2.956523914576792e-13
24,0.8214285714285714,-0.7679107446223495,0.03427262029750633,-0.7336381243248432,-0.7336381243172595,7.58371143660952e-12
24,1.157142857142857,-0.77069643593911,0.08063195996251349,-0.6900644759765965,-0.6900644759647947,1.1801781774067877e-11
24,1.4928571428571427,-0.7743058482487807,0.10852964432570777,-0.6657762039230729,-0.6657762039267526,-3.679723192817619e-12
24,1.8285714285714283,-0.7786375212414358,0.11521950672454206,-0.6634180145168938,-0.6634180145172659,-3.7214675785435247e-13
24,2.164285714285714,-0.7835696919133991,0.10286829470166503,-0.6807013972117341,-0.6807013972061811,5.5530025022676455e-12
24,2.4999999999999996,-0.7889637173161657,0.07681046451497242,-0.7121532528011932,-0.7121532528113019,-1.0108691661514513e-11
24,2.8357142857142854,-0.7946679717993087,0.043183595887112514,-0.7514843759121962,-0.7514843759326427,-2.0446533355311658e-11
24,3.1714285714285713,-0.8005221091961673,0.007147649232173925,-0.7933744599639934,-0.7933744599730729,-9.079514917686993e-12
24,3.5071428571428567,-0.8063615701425921,-0.027779283334119165,-0.8341408534767113,-0.834140853474737,1.974309604690916e-12
24,3.8428571428571425,-0.8120222078283571,-0.05946726353345799,-0.8714894713618151,-0.8714894713675776,-5.7625015870144125e-12
24,4.178571428571429,-0.8173449021517116,-0.08650907260764096,-0.9038539747593526,-0.9038539747763251,-1.697253448895708e-11
24,4.514285714285714,-0.8221800325735336,-0.10755901543642332,-0.9297390480099569,-0.9297390480259939,-1.6037060568407924e-11
24,4.85,-0.8263916839394876,-0.12090211852795407,-0.9472938024674417,-0.9472938024723819,-4.9402704149770216e-12
25,0.15,-0.7650983913660728,-0.20239647607237865,-0.9674948674384515,-0.9674948674346279,3.823608096809039e-12
25,0.48571428571428565,-0.7660270798729547,-0.1421807043587009,-0.9082077842316556,-0.9082077842341902,-2.5346391652192324e-12
25,0.8214285714285714,-0.7679107446223495,-0.06375296050612211,-0.8316637051284717,-0.8316637051244042,4.0674130730167235e-12
25,1.157142857142857,-0.77069643593911,0.019540738119645407,-0.7511556978194646,-0.7511556978108864,8.578138199766272e-12
25,1.4928571428571427,-0.7743058482487807,0.09185986179824701,-0.6824459864505337,-0.6824459864533208,-2.787103881018993e-12
25,1.8285714285714283,-0.7786375212414358,0.14097811334940935,-0.6376594078920265,-0.6376594078844054,7.621014930236925e-12
25,2.164285714285714,-0.7835696919133991,0.1625058799582706,-0.6210638119551285,-0.6210638119609941,-5.8656413060020896e-12
25,2.4999999999999996,-0.7889637173161657,0.15950804284620146,-0.6294556744699642,-0.6294556744760685,-6.104339256296498e-12
25,2.8357142857142854,-0.7946679717993087,0.13893915668535772,-0.655728815113951,-0.6557288151335753,-1.9624302183274267e-11
25,3.1714285714285713,-0.8005221091961673,0.10798815936752915,-0.6925339498286381,-0.6925339498568364,-2.8198221535546963e-11
25,3.5071428571428567,-0.8063615701425921,0.07209433249933084,-0.7342672376432613,-0.7342672376305555,1.2705836383020142e-11
25,3.8428571428571425,-0.8120222078283571,0.03461172300850135,-0.7774104848198558,-0.777410484823863,-4.00723898508204e-12
25,4.178571428571429,-0.8173449021517116,-0.002645660212784562,-0.8199905623644962,-0.8199905623618163,2.679856336840203e-12
25,4.514285714285714,-0.8221800325735336,-0.0386298175387606,-0.8608098501122942,-0.8608098501246737,-1.2379541836082808e-11
25,4.85,-0.8263916839394876,-0.07236387675445866,-0.8987555606939462,-0.8987555607002187,-6.272427022224747e-12
