target_z,temperature_K,nH_m3,file,kind,state_a,state_b,block_sha256,file_sha256,context_fingerprint
1100,3003.496188829631,250186754.37302318,pair_11_13_L24.npz,interior_pair,11,13,e27e7c988690fa4a160fca874cc1b44092cd9e1e8b1f0f7dbd6800938a082a27,37b0d26b11f0e782933b92a2e437e3de1f828e08c41e781329bcfad80dfb72b4,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_11_14_L24.npz,interior_pair,11,14,8f87159c33c888cfd6005d2f0ae16a6b00486919fa94855d4a6a5050cd242d7c,4f3a742f5efe1e629f097d4ef54e0ccd35d20843b5e28c577880e15dcdec1e17,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_11_15_L24.npz,interior_pair,11,15,b5c401006821e48f77069ac4a4cff104a41244e93191f918ea21732035c5638b,659c8b1d2553ab62108c10393fd74c4da3336881399d1855efd21375319039c2,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_11_16_L24.npz,interior_pair,11,16,d2ae11085c9e07a793aa6f912d952cf50c892a61945132945b0e8c51faf5c4bc,1122a56d306af996a9af8095fb964f85c6a3fd3400da82a9c42aef9f9365d252,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_11_17_L24.npz,near_interior_pair,11,17,d7ea11caaf513c3afa8709de1f6d4d5bfa8f8ff4d1095f0911de1e3401474697,b355f89316ef6879965f08558a9e97e9c52895ccaaf2cc9d17a1e5936e443ec2,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_11_18_L24.npz,near_interior_pair,11,18,efbbc213ad79d9f33b2afe66d2083af178275782b54b0467205bb582cd57b22e,862eaf081258c0cb0da3d8020470de24f0f5e46c194c0eb769908361154645b1,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_11_19_L24.npz,near_interior_pair,11,19,968eb12f230ecb9197e635f6cc3296babea91799c8e6df13fea353f323ef6298,6d447c98ba2fa9034d206ab9562b303a92f8d206e18f9f82dbd18376a304042d,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_11_20_L24.npz,near_interior_pair,11,20,eaef60a2f3d419c9b63ec027bbc3b3149ee9ab69deb2d8b083aaa9dfdf04c894,773b1a715ca854a1c44f76fe8f8f2289cc262c12ea55ae68dc70319cb9cad12d,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_11_21_L24.npz,near_interior_pair,11,21,1ca6640d31781e6c28ddbbb9c2f6f6edc6ad76eb09b44cad9fea3e668a3a029b,5cde69d6c2dfdd6fa5c8165c9743c3a1fd1f38a96d72b2e4ce439d518504221e,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_11_22_L24.npz,near_interior_pair,11,22,93d1ad2b422f8ee94b7d967f8ddfba8c1b5a267cb2ff1ea29f96b39d55883560,02f861aaf214334811547c856057c37df7f533842e573065327831e1fdd9fc3a,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_11_23_L24.npz,near_interior_pair,11,23,6fba076e7ee4973ec4c583be5a11eead0b38de3aec4a0432ba38ab67179d1ac0,dd5904f5813236a45f3e4c6ea6907cb89684fcf45437c4e8941b2027aed5da99,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_11_24_L24.npz,near_interior_pair,11,24,869c1d81005ea1ea510f088101649ba0951bc8ee7fc576b5c99cf58af4bc7151,db3ed3ad6ee5ec05dbfc7d8c35bbc0b844b50177fc1c942fcfefe096ed5e0f98,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_11_25_L24.npz,near_interior_pair,11,25,cd15d6f821fd709eefce34e7b183b5d7f5681e686d22921ceace397e21419c0d,83a6dd3393f4ffc604bd7dfd5c85f9649f5314bee09c9d86510c84864db373b0,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_11_26_L24.npz,near_interior_pair,11,26,42e43ea870a42006892e0793c857a5228b9a8769d77561f41465567cfc5d1193,0ebd27c072e869811a587a5aa1b97db4f2c82933330a9dff0876a820d03da80a,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_11_27_L24.npz,near_interior_pair,11,27,582977328afdeba81536a31f7ea74082c8ee121fcf8be8d3bf7ca6cf2827e175,014e4d27f15097d2fde7b398996ede30731326115dc7aef325d3f4033e98f53d,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_11_28_L24.npz,near_interior_pair,11,28,14535f624837deac7ee45e4034e70c434c69a42ba0532a3146b69de091ada33a,f012ca51aa2560bb6df9e3098977428022721b2e7bd9293ab52f27a40de3e7ca,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_11_29_L24.npz,far_interior_pair,11,29,fe3e790757e8c6a93abd12938c244a6e6312fd4c4dd80def6dbdf44885c4319f,1b2560b418253159b3618672957a06b8a6541c6c12631c25645d303e7a8b2b0f,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_11_30_L24.npz,far_interior_pair,11,30,dcd1ba81d2df84c9fd4bf57f5e53f1906a05ec9d6c5723fcc0be70cdf77226a6,967e20f23cf0bdb56a0bdf38519b011c7e448499412a873e92b64b3db091277a,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_11_31_L24.npz,far_interior_pair,11,31,bfeb2f74b6c9afe5df15dc616976db94c531eaa494202cc1b98ea0ae9320bc67,5d36fc9403ac7224967c602b947b9643603656d763f21d55a60ae05158fbebb6,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_11_32_L24.npz,far_interior_pair,11,32,71461cfbfb71d587262f0e548e12f0e5a84508f3df0064df16a3fae5d67b6f4d,6902ff3beefe7ceb3064198e7bc00318e41cfa700e869d02559a82ad29643586,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_11_33_L24.npz,far_interior_pair,11,33,66d02ebd1fd3ec3e86dcd7b038e074fcd62cfe30843766b17dafe28d7abe3a73,f1b531b386c7de3ece02bfb67ea8c0072aa75c847377a2bccb4893d30e4b137c,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_11_34_L24.npz,far_interior_pair,11,34,e5169569769ddca261cebb258d03129c0a8c538cb0ce648d246c9f93ff199337,7122a9f1e940ccffdfe09139015d2a1b117ce046e5a512f60c94d98623faba0d,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_12_13_L24.npz,interior_pair,12,13,ff22fa9629a831bd525c64b6fdc851d5bb666de1be6697ee6c7b11d906b9db47,fd540eff6c3625ad9ee20653f15175a19c4d55abcc10c21098367e2d691b0a4c,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_12_14_L24.npz,interior_pair,12,14,18117a3a152c106d613d8443dda4870ce8a7d346f4d7c8eecefb8a9d6f5b7290,7a1061752ed50b4a076019f35891e0045d4f404fdf19191c336623a25fd698f7,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_12_15_L24.npz,interior_pair,12,15,f375445b6c8f3d5b0cafc05101425d2b206733740311f65bc5e403d5139ed1d1,0d5bbb900a485385b8798555591e4811376c9f2f6e9c49ce1280aa27b122ee0e,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_12_16_L24.npz,interior_pair,12,16,ab037339da3b1d7af2852f71c61a5255da26dc182307fcad344f881b265fc71f,535dc8f039b8ee741d08fce1e3cb275d333eb77d53f5e24eb405417c765bd96f,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_12_17_L24.npz,near_interior_pair,12,17,d8c2572cd04ad1a1a10e6c6502f74e19c05955dc03f23d26aab36ed7bc5cb5a0,fc9268e55663a9fcfb014bbaaefc08326a7776a5ff32d248512855f1d615bbc2,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_12_18_L24.npz,near_interior_pair,12,18,1eaf65c6f95107cc9ccbda9106bc3857ad599c21fe4f7cacfd85dd92a1764689,7f40f7f26ad829049d8ab7fbb6f24feebca4f51081a96b26e400f7f3b1e1b39a,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_12_19_L24.npz,near_interior_pair,12,19,668495c18d9f3e0055f3a0cbee9271d9a292f09a8188a6c9f71b6fe06f26d9be,7ace00ea979ea82029081e23227a63ce37720e72434529ad6f9cd4339d191842,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_12_20_L24.npz,near_interior_pair,12,20,4fe3358a9600926ef26160bff2dc666dcd8461b16f2f9d7131cf9ee83411af7f,baedb26177a9c3880f13eca5884c719929d7187fa0c184e220b8005091b6abe0,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_12_21_L24.npz,near_interior_pair,12,21,995660e0691416831a6e299f1d18a05c99861d837ec6e8ad55b37ee59758955e,9693d33ccfbacdaca99fd89d82968619267ea89ca557fa2a9360186875d41301,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_12_22_L24.npz,near_interior_pair,12,22,40fe014464739bdbd849fa538a4b1a39451e4fdf69acc08d0d4764dbd2149d67,45289e1948743f43a0fb2ecc98a5d4eb59389029091c1b0213385933e5f7e86d,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_12_23_L24.npz,near_interior_pair,12,23,af32fd932c410fd6a55563c125e65687be41c4164143ff8c4327c6b3d4f8b6c2,a55afffc74c2409586d458e85174cbd7ced702ba413589753450f55da37e9435,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_12_24_L24.npz,near_interior_pair,12,24,c8c5e8b43025fc541aebc5cdc989ecb57bdc910a09208bc38f2fe15d47ceb646,55b1f02a6bf4b98a9f8875e9196e4aef4113c04f6af1b4996b63147706c6e11f,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_12_25_L24.npz,near_interior_pair,12,25,4c5113ca8862517a8edb65e5272c5667a6284494b7b128c2b213a630712daf3d,e4a136ff122bacd46b0179de28d27643a4fd48fe809c2056415d950984ed7579,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_12_26_L24.npz,near_interior_pair,12,26,7d698759f8b678a4c686f8bc5914fae271eb8cc676ccb23241fad8a2686743b1,2799fc321250033668c93f8e57e1cfe69372ff2af5d480516beab336e1e9038e,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_12_27_L24.npz,near_interior_pair,12,27,0ccee3570f320ba87cadb6695585214ee434892ba00c0c9e171a43af8d975f86,85c38c2ecf3a608d42ea62d6e6f3984589a59c1d0f2a9f0e23e17dec20dc295a,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_12_28_L24.npz,near_interior_pair,12,28,766532864242d68c871457b4f391d2a92eb92faf9222f5fcd6ffeb5076752430,f23a582211e4f6b2eea13942f870e352830a710bf5220b16fcb86bf8bd7c071d,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_12_29_L24.npz,far_interior_pair,12,29,9a6258f01a9d51c22235d704d955d9e3cd274837b4d8d5b19bcb925171f58a2c,7f5e518b7aa84120fb2b98081d8c4b4eba3fe165a67ac9e067fe3ee8c98cd248,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_12_30_L24.npz,far_interior_pair,12,30,f665aae33dff238d42e47b1ade69a0fd028e13d7ffbfc644ec53a0170337c928,bd1d0b66ae41a96fbf3530c40f0caa845a30ae34b805e909fc708fc896932beb,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_12_31_L24.npz,far_interior_pair,12,31,6b081a83081489dd4b5faff7633cffb69a7990f0d7f890b085741f5f6cb08e40,9ee1cf5d7116365a801513997cd31f0e3110f785f0b70e209048486d1879dbdf,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_12_32_L24.npz,far_interior_pair,12,32,487fe58e45303ddee597cf98a196b201ddf3c90614550a5a40f927793d8c09b6,6b8e03826e2cd5f1f0965790b54868b50c848497b54e4d31c2d8c39e9f127e1a,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_12_33_L24.npz,far_interior_pair,12,33,9e67ab8d83feccc663bf3351dc6cd375ff328fa30a83b868f8fafa69908cdc84,e6f021f75f82f9121b2b3f9a416e1f12cf547ab36a3816ec08fdf6c26861b85a,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_12_34_L24.npz,far_interior_pair,12,34,64facb39b8a83d8724a859bae78dad889b559c9dba9a4d0bb1a48e92eac62307,8308202da21b65d51e8fcec9dd7747257ed5eaedf80d60a3f3310d9ff56a0d17,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_13_14_L24.npz,interior_pair,13,14,0e43c67fe8ea5219318698d116473a23a01b6def4e47d757f484fdcf7f73ee7e,631060a5ca7c3ca90f22834186ea20d2a6cefbd070ed5c04211be4890435c78f,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_13_15_L24.npz,interior_pair,13,15,e54c518e2eb7dda9f1322b31955fb55062e746f766e4c5f08be68cfaac759917,65c6ff44a7021feb1bbe9c2844b9eafeb46c25b5cea598243b0e1e032fb99075,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_13_16_L24.npz,interior_pair,13,16,31484f46d90d010fda83fafcb5d70a217d8a6c3a8e9bdf80ea4b755b32d46495,ffbd0c6acae685d89c257fd27cc85107e50dd980f4c40046d822c4cb406cde24,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_13_17_L24.npz,near_interior_pair,13,17,4339df40c4425809c06a9661e9e0d77ddf6bc9f25a36c9aaebf9b9dce964cb94,7afa7408b499ee0e36f741e731e2c53f14a82dae7e07b15188755302dc0ce32e,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_13_18_L24.npz,near_interior_pair,13,18,ae97cf17e618507188c4f17e60c062754dd025211f6c3a5db93c2b0a5d12a22a,cfee9bac7624718af4ea6e8b5d1e5c096d9c5bc02112fce66e81551d00e79aca,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_13_19_L24.npz,near_interior_pair,13,19,2a4f118beffd744ba2f8bb034f9ad8f0c996653706bf8aa0b78be2053be65d96,508f6e0d2f04abf6dec13a6e5ea07b934c927f19199bf216f07193dbf7a5e1b0,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_13_20_L24.npz,near_interior_pair,13,20,8a7db79e297707b086ae5332aad412abcece07289b6bdc7367eeb8d94cccb642,14c772b0a63c88e4b52651969b8dfccc02590760e9d71f09b32b338443d3c0d8,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_13_21_L24.npz,near_interior_pair,13,21,e81dca3c77a21f0c29479211d0767260b25c614764a522ab8f200cafdb957c77,3e3c87a351dd0fa9ce375ddbfaadd7eb7bfd40240ab26c80c43143021e4ce0c0,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_13_22_L24.npz,near_interior_pair,13,22,92b1de8c8f924a07449bac81b053ee6f584565a30658087262e15907e1a7f222,16e7e08b3c982b1d1a7dc9cb6b8ea2338406c991347642f43d0096f5296a17c6,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_13_23_L24.npz,near_interior_pair,13,23,91825acfd6f282acc7e27d35b1a8e45f54316a466dd60d41e825f165eb97afd2,33b515e339b3d6067e48af154af0160c0a31523148dce679cf8d041b989b2418,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_13_24_L24.npz,near_interior_pair,13,24,653abd7c6994916190dc9e9418aecee7711ae5f630a9ead9d18f03e4e629045a,8480f982870104d411970f6219b4c6c1be2df530f19151f35156fed1ddfcbfd0,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_13_25_L24.npz,near_interior_pair,13,25,142111baa134685a8b9d684067aad70de1fcc1394c0d9f16d7648bbecb0403df,dfbb3f32ab95e2a65eacf90caf210d2279a3df05ed95cf8e6987cd890bc1c4ef,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_13_26_L24.npz,near_interior_pair,13,26,11e115fa26dcd67ff4c80b2e7fc034f8df17a4dd8475d7a549332c0081bfae19,c21550ea2306ef4f9695bcb54ec0e0b4bfa1b9a27234cc3d8c5d03ebbe11101c,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_13_27_L24.npz,near_interior_pair,13,27,a345370421bda46d9a90dcd9d7b71452b8a5776dbe6d7a500331fcf32500f3ef,6789e70bef1b28dc8205d9948b8c4bfd2411a50cdda7e057ec500f693f510771,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_13_28_L24.npz,near_interior_pair,13,28,7ba9319b8906015e6839b6a8998e9e39e17f4db6292468cca246f81d9dadbce8,369616272cab933e7510e8ffbc092527cb6aaa4ff51dea3cc87053c6a149ce72,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_13_29_L24.npz,far_interior_pair,13,29,3830aacc8a0ba10b4fe2b3a8abeba4cd1c68d0d481102b0350cc20a36f09d0f5,728c3f5dbedd06a57799e747b2f257e46367209be28c4d27bd09c7381e166433,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_13_30_L24.npz,far_interior_pair,13,30,fcbfddb87dc80636908e4f926dc892fa6121c464ce605cbcb1ea3d1bcad2485d,6c03aba507d10a8614b9ba69f69b32e53e5dcbbb6c4aa16c4d983459a522e7c7,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_13_31_L24.npz,far_interior_pair,13,31,0da731bd6ea6e71fd61e837bb22d37123aff8b2247e87762a03e3fd42633c96d,e883c3d86a814ed6042b1555491898540e3d2abafe5a2407dd248dca6c723bc9,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_13_32_L24.npz,far_interior_pair,13,32,c69a29acf77737b38d02b825c2e07201d34b5d32810bcf2ea27aa83d2aa7f2b3,9cc6d9d66dfa11f24cb0eef9f31c7b707544972dc3301fbd99fe89e638afe9ad,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_13_33_L24.npz,far_interior_pair,13,33,f4f35a39814ccb981e572df3d8babc23e3940684fac164b2f6ad29748e4e68c2,0f3dd0d569e3f2250a13b2f8000b9571310cd5de4e616986d0f486e59bac0934,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_13_34_L24.npz,far_interior_pair,13,34,38fa805c2b68ce7f7096b338b4daea75f45b26838228130660a39c02e1da6a6b,d2e5ea2d6e70d301625624c0a9456ba83d16de0c9b54bc1d3f5da1616364af1b,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_14_15_L24.npz,interior_pair,14,15,a3ac02eb716813c5024fe8f78e2647f0459ee19a705fe18e6b369d29844c2135,fc6202d6237741caf492e0e2a23754cea8a09ea2d2deaae77e851707142f0411,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_14_16_L24.npz,interior_pair,14,16,4eb64b9ea984228db6b1f5693e51f2f8400336e63f6ec6fd4f5e23c85438ed81,f62dc16b5e01fd72d5f33d07c7a57c7a6b1c776d5dd50f081132e7faf3a6079a,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_14_17_L24.npz,near_interior_pair,14,17,5ef099a993758f01c01ae36e880c6b7a142dc368f2eaa45d3c74dfe42ff0cd64,614f306aa76c01d30c0b93fe9de9c55bc5f9c04fa23d33310ee4596a7a30a1a1,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_14_18_L24.npz,near_interior_pair,14,18,f4cdef67a48f509f7ab56d9addf88b282e4059e6881a9189dcbcdd01fd39cc9a,27c74cf005f41c81b7d5f43a485ad44531644b9932b0d6a6c37ed9e57c9ebe0c,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_14_19_L24.npz,near_interior_pair,14,19,d90a1a8c64321c3311c5869be07c4bef1f95ca5b962a0a7e027ad1cb66c8fb36,60884562a47fe06a0247406fecf5089b07ea89eee3ab4a623c1cc11f1d39941d,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_14_20_L24.npz,near_interior_pair,14,20,81c3396765f9c868bec1644a2ba6252aaf2507b69a261272bc77c268ab41f990,f524484ede414cbc4b2d05deb2bdf45d74d9e3731536bc2411bcf41cf61dbf09,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_14_21_L24.npz,near_interior_pair,14,21,784ee532abd23f66797e4e2be6a0c90f85268c998251b8584171298bff4bca2b,745789caed149be190b78f187460ab5e81083a2640edf97e6a62599e42910121,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_14_22_L24.npz,near_interior_pair,14,22,d350a886f36a91a64e7fd470a960182620e8487a6c39f9a71df628730bb30be4,ed6ded28587898cda2e7f285ef323575794cf6ce97a57045cdc521947c35449f,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_14_23_L24.npz,near_interior_pair,14,23,665ca57659f6ad9417cd36d3e67a05fcdfa90b1a1346cea8a7b6c916b2f6a1f3,db0542a08ba27c560aa29f61009b8fdd9fdeb3d1a6a3ed67cb28a9570d73414a,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_14_24_L24.npz,near_interior_pair,14,24,3ef35b8fa53c9f49d4d95281039472e3ebd76bf2cd446ce14ae39526b12920c0,665844b4348405938779e9532265b9313a06d80dbe2f55aa46005263a834e7ba,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_14_25_L24.npz,near_interior_pair,14,25,f377bf0c568eb268b7df06eff775f9c40cdc3e7106600031d6efb8fe03569a75,d8c2e24486768753405eb39940d014514a0d016b3cdf393771313819b49a82ba,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_14_26_L24.npz,near_interior_pair,14,26,be1dd2d4b7b83599421a1dfdd713556f32c6816f8bb01e95deb9ace86ad012e6,aba5a1c99a6cd8b65b82a4ae18d6abdf5e36ef1d5e85f8a66d25d3a8d216bd02,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_14_27_L24.npz,near_interior_pair,14,27,bdf776eabad8a36894882e53b393378f60d2f9ad309340f78170d5526fcb85f9,5871d146ff9d2e455da4dac48963f0d73a1b3f9624e8b575153e950ba886c2c4,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_14_28_L24.npz,near_interior_pair,14,28,3876eef10e8ee4e67da685cc6941017e3404bc9ef5d2e4b0bcf65405d86efa82,f16ec6dabd7e6df7070398a92ee097d9375645856c88600bd7b14aeb56f7f443,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_14_29_L24.npz,far_interior_pair,14,29,ab7e9258b95b4d51b942fe9bf0112e8e3900c9f8803c1ac946315c51f61b199f,83bee961ab4583ad9252b1ee63013fc221eddabef20be259a297546d9c49721a,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_14_30_L24.npz,far_interior_pair,14,30,1d31de68601827a0153ad7bd205cf9a44f6aede76bffc0c02239906cb0c10f6a,9a1bde7b0918c76ffb4a2c1b9954852a9ffb49498395297f05d23bba2dcad54e,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_14_31_L24.npz,far_interior_pair,14,31,7f92c2fb95168d901de05939e0bdbe1863398fd1e2edd0e763aa4e09a04eb248,2d5f6c1a73fc7448b5b8ce1cce7789c776111e0050056e40d008a029d7463ada,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
1100,3003.496188829631,250186754.37302318,pair_14_32_L24.npz,far_interior_pair,14,32,67ce43f9d08eea681a8806f39018503052e30caf25f375d407881e7b833a451a,b4ca2a31a42247fbca080a9e9a7ed81fe4efc80feb0cdc2fa4b22661afb4b5cd,5b0febf98197471af431520ad2e56d19e1e0f017387c80120a55838a3d793e46
