b,source_row_1based,source_line_1based,energy_eV_lexeme,energy_eV,raw_A2s_s_inv_lexeme,raw_A2s_s_inv,normalization_id,normalization_factor,normalized_A2s_s_inv,normalized_A2s_binary64_hex,companion_energy_eV_from_decimal_tokens,companion_energy_eV_binary64,tracked_definition,companion_definition,tracked_domain_lower_eV,tracked_domain_upper_eV,companion_domain_lower_eV,companion_domain_upper_eV,original_bin_integral_lower_eV,original_bin_integral_upper_eV,original_bin_integral_status,rate_quantity,event_to_tracked_relation,extra_multiplicity_applied,source_correspondence,physical_pair_correspondence,B_status,mu_status
69,70,70,9.7251678,9.7251677999999995,0.0071955789,0.0071955789000000001,NORM_READ_TWOG_287_290,0.99951599327008589,0.0071920961913867721,0x1.d75759ee8363bp-8,0.473546753953742,0.47354675395374279,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
70,71,71,9.7354753,9.7354752999999992,0.0070450147,0.0070450147000000003,NORM_READ_TWOG_287_290,0.99951599327008589,0.0070416048654728565,0x1.cd7a869bca9d4p-8,0.463239253953742,0.4632392539537431,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
71,72,72,9.7457556,9.7457556000000007,0.0068948554,0.0068948554000000002,NORM_READ_TWOG_287_290,0.99951599327008589,0.0068915182435846153,0x1.c3a47d79da0a6p-8,0.452958953953742,0.45295895395374153,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
72,73,73,9.7559816,9.7559816000000001,0.0067450928,0.0067450927999999997,NORM_READ_TWOG_287_290,0.99951599327008589,0.0067418281296909048,0x1.b9d51b550ffe3p-8,0.442732953953742,0.44273295395374213,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
73,74,74,9.7661803,9.7661803000000003,0.0065957225,0.0065957224999999998,NORM_READ_TWOG_287_290,0.99951599327008589,0.0065925301259213542,0x1.b00c4d49ea02ep-8,0.432534253953742,0.43253425395374201,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
74,75,75,9.7763246,9.7763246000000006,0.0064467406,0.0064467405999999996,NORM_READ_TWOG_287_290,0.99951599327008589,0.0064436203341635889,0x1.a64a029a63017p-8,0.422389953953742,0.42238995395374168,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
75,76,76,9.7864417,9.7864416999999992,0.0062981430,0.006298143,NORM_READ_TWOG_287_290,0.99951599327008589,0.0062950946564020388,0x1.9c8e29acaa239p-8,0.412272853953742,0.41227285395374302,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
76,77,77,9.7965044,9.7965043999999999,0.0061499254,0.0061499253999999998,NORM_READ_TWOG_287_290,0.99951599327008589,0.0061469487947179297,0x1.92d8b00b22d30p-8,0.402210153953742,0.40221015395374238,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
77,78,78,9.8065400,9.80654,0.0060020796,0.0060020795999999998,NORM_READ_TWOG_287_290,0.99951599327008589,0.0059991745530801194,0x1.892972822b630p-8,0.392174553953742,0.39217455395374223,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
78,79,79,9.8165211,9.8165210999999992,0.0058546056,0.0058546055999999999,NORM_READ_TWOG_287_290,0.99951599327008589,0.0058517719314886071,0x1.7f807111c3d38p-8,0.382193453953742,0.38219345395374305,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
79,80,80,9.8264751,9.8264750999999997,0.0057074910,0.0057074910000000003,NORM_READ_TWOG_287_290,0.99951599327008589,0.0057047285359450757,0x1.75dd767e93c14p-8,0.372239453953742,0.37223945395374258,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
80,81,81,9.8364018,9.8364018000000009,0.0055607400,0.0055607399999999998,NORM_READ_TWOG_287_290,0.99951599327008589,0.0055580485644166969,0x1.6c4094d051e28p-8,0.362312753953742,0.36231275395374141,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
81,82,82,9.8462742,9.8462741999999999,0.0054143443,0.0054143443000000003,NORM_READ_TWOG_287_290,0.99951599327008589,0.0054117237209207279,0x1.62a9a86576aaap-8,0.352440353953742,0.3524403539537424,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
82,83,83,9.8561193,9.8561192999999996,0.0052682998,0.0052682998,NORM_READ_TWOG_287_290,0.99951599327008589,0.0052657499074415951,0x1.59189fa431431p-8,0.342595253953742,0.34259525395374268,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
83,84,84,9.8659101,9.8659101000000007,0.0051225981,0.0051225981000000004,NORM_READ_TWOG_287_290,0.99951599327008589,0.0051201187280449549,0x1.4f8d567d143f5p-8,0.332804453953742,0.33280445395374159,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
84,85,85,9.8756737,9.8756737000000001,0.0049772394,0.0049772393999999998,NORM_READ_TWOG_287_290,0.99951599327008589,0.0049748303826340065,0x1.4607cdcbeb5efp-8,0.323040853953742,0.32304085395374216,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
85,86,86,9.8853828,9.8853828000000004,0.0048322152,0.0048322152,NORM_READ_TWOG_287_290,0.99951599327008589,0.004829876375322807,0x1.3c87e1136355bp-8,0.313331753953742,0.31333175395374191,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
86,87,87,9.8950648,9.8950648000000001,0.0046875257,0.0046875257000000004,NORM_READ_TWOG_287_290,0.99951599327008589,0.0046852569060145547,0x1.330d912f47e31p-8,0.303649753953742,0.30364975395374216,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
87,88,88,9.9047196,9.9047196,0.0045431585,0.0045431585,NORM_READ_TWOG_287_290,0.99951599327008589,0.0045409595807109331,0x1.2998a8e440a3ep-8,0.293994953953742,0.29399495395374231,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
88,89,89,9.9143200,9.91432,0.0043991176,0.0043991176000000003,NORM_READ_TWOG_287_290,0.99951599327008589,0.0043969883974759169,0x1.2029395e388efp-8,0.284394553953742,0.28439455395374225,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
89,90,90,9.9238932,9.9238932000000002,0.0042553907,0.0042553907000000002,NORM_READ_TWOG_287_290,0.99951599327008589,0.004253331062262786,0x1.16bf0dcfbd20ap-8,0.274821353953742,0.27482135395374208,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
90,91,91,9.9334120,9.9334120000000006,0.0041119786,0.0041119785999999998,NORM_READ_TWOG_287_290,0.99951599327008589,0.0041099883746843367,0x1.0d5a29a7fd573p-8,0.265302553953742,0.26530255395374169,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
91,92,92,9.9429036,9.9429035999999993,0.0039688742,0.0039688741999999999,NORM_READ_TWOG_287_290,0.99951599327008589,0.0039669532381770177,0x1.03fa6e6c38233p-8,0.255810953953742,0.25581095395374298,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
92,93,93,9.9523680,9.9523679999999999,0.0038260732,0.0038260732000000002,NORM_READ_TWOG_287_290,0.99951599327008589,0.0038242213548220563,0x1.f53f934da1dd0p-9,0.246346553953742,0.24634655395374239,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
93,94,94,9.9617780,9.9617780000000007,0.0036835707,0.0036835707,NORM_READ_TWOG_287_290,0.99951599327008589,0.0036817878269910856,0x1.e2944c9d8fc90p-9,0.236936553953742,0.23693655395374158,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
94,95,95,9.9711608,9.9711607999999998,0.0035413629,0.0035413629,NORM_READ_TWOG_287_290,0.99951599327008589,0.0035396488565233317,0x1.cff2e827fb9c2p-9,0.227553753953742,0.22755375395374244,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
95,96,96,9.9805165,9.9805165000000002,0.0033994443,0.0033994442999999998,NORM_READ_TWOG_287_290,0.99951599327008589,0.0033977989460808318,0x1.bd5b36b41f2ffp-9,0.218198053953742,0.21819805395374203,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
96,97,97,9.9898449,9.9898448999999996,0.0032578102,0.0032578101999999999,NORM_READ_TWOG_287_290,0.99951599327008589,0.0032562333979384169,0x1.aacd0fe7925a3p-9,0.208869653953742,0.20886965395374268,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
97,98,98,9.9991189,9.9991188999999991,0.0031164567,0.0031164566999999999,NORM_READ_TWOG_287_290,0.99951599327008589,0.0031149483139837138,0x1.984852464aed1p-9,0.199595653953742,0.19959565395374312,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
98,99,99,10.008339,10.008338999999999,0.0029753784,0.0029753784,NORM_READ_TWOG_287_290,0.99951599327008589,0.0029739382968303591,0x1.85cccf734e81bp-9,0.190375553953742,0.19037555395374284,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
99,100,100,10.017558,10.017557999999999,0.0028345711,0.0028345711000000002,NORM_READ_TWOG_287_290,0.99951599327008589,0.0028331991485111801,0x1.735a635f2fab7p-9,0.181156553953742,0.18115655395374297,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
100,101,101,10.023854,10.023854,0.0023830786,0.0023830786000000001,NORM_READ_TWOG_287_290,0.99951599327008589,0.002381925173919686,0x1.383425726f234p-9,0.174860553953742,0.17486055395374223,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
101,102,102,10.031818,10.031817999999999,0.0022341212,0.0022341212,NORM_READ_TWOG_287_290,0.99951599327008589,0.0022330398703037562,0x1.24b0626d5f6eap-9,0.166896553953742,0.16689655395374281,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
102,103,103,10.039597,10.039597000000001,0.0020906766,0.0020906765999999999,NORM_READ_TWOG_287_290,0.99951599327008589,0.0020896646984555258,0x1.11e5831435b2cp-9,0.159117553953742,0.15911755395374172,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
103,104,104,10.047192,10.047192000000001,0.0019527378,0.0019527378,NORM_READ_TWOG_287_290,0.99951599327008589,0.0019517926617630423,0x1.ffa6969a77206p-10,0.151522553953742,0.15152255395374148,HIGH_ENERGY_Et_EQUALS_Eb,LOW_ENERGY_Ec_EQUALS_E21_MINUS_Eb,5.0993572769768711,10.198714553953742,0,5.0993572769768711,,,UNRESOLVED_ORIGINAL_INTEGRATION_REGION,SPONTANEOUS_EVENT_COEFFICIENT_s^-1_NOT_REALIZED_RATE,ONE_HIGH_ENERGY_TRACKED_PHOTON_PER_EVENT,NONE,DIRECT_ROW_COLUMN_READER_NORMALIZATION,CONDITIONAL_DERIVATION_NOT_NATIVE_PAIRED_STORAGE,UNRESOLVED,UNRESOLVED
