x_Doppler,nu_Hz,Voigt_H,phi_Hz^-1,sigma_Voigt_m2,sigma_Voigt_cm2,Lee_first_order_factor,sigma_Lee1_m2,rate_at_250cm^-3_s^-1
-3.0749999999999993,2465889582868583.0,0.000141695253900234,1.3813252659277233e-15,1.5257977621082148e-21,1.5257977621082147e-17,1.00012933350196,1.525995098876071e-21,0.00011435566537833025
-3.049999999999997,2465891029721620.5,0.00015600327761740204,1.5208079523410096e-15,1.6798689110488656e-21,1.6798689110488657e-17,1.0001282820100743,1.6800844080094362e-21,0.00012590300749028068
-3.0249999999999986,2465892476574658.5,0.0001723701199878902,1.6803611643754061e-15,1.8561097573319147e-21,1.8561097573319148e-17,1.0001272305181885,1.8563459111381548e-21,0.00013911192661707957
-3.0,2465893923427696.5,0.00019108731712703326,1.8628269605399852e-15,2.057659609721117e-21,2.057659609721117e-17,1.0001261790263025,2.0579192432071336e-21,0.00015421770803140358
-2.974999999999998,2465895370280734.0,0.0002124844158442916,2.071417949032154e-15,2.2880670823763987e-21,2.2880670823763986e-17,1.0001251275344167,2.2883533825689965e-21,0.00017148631367362727
-2.9499999999999993,2465896817133772.0,0.0002369333700288829,2.3097601461848106e-15,2.5513374358562767e-21,2.5513374358562767e-17,1.000124076042531,2.5516539957084787e-21,0.00019121793027069263
-2.924999999999997,2465898263986810.0,0.0002648533623627411,2.581939981244219e-15,2.8519844981147893e-21,2.851984498114789e-17,1.000123024550645,2.8523353622261162e-21,0.00021375086071693226
-2.8999999999999986,2465899710839847.5,0.00029671608088969336,2.8925557353428806e-15,3.195087483464868e-21,3.195087483464868e-17,1.0001219730587592,3.1954771980582295e-21,0.0002394657825482418
-2.875,2465901157692885.5,0.0003330514804190354,3.2467737069116204e-15,3.586353032318134e-21,3.586353032318134e-17,1.0001209215668734,3.586786699746163e-21,0.0002687903977036017
-2.849999999999998,2465902604545923.0,0.00037445405893985384,3.650389397706953e-15,4.032182796644984e-21,4.032182796644984e-17,1.0001198700749874,4.03266613469918e-21,0.0003022044979278785
-2.8249999999999993,2465904051398961.0,0.0004215896791280148,4.109894012709248e-15,4.539746895082017e-21,4.539746895082017e-17,1.0001188185831016,4.540286301375731e-21,0.0003402454700936265
-2.799999999999997,2465905498251999.0,0.00047520296459541047,4.632546562932648e-15,5.117063556958482e-21,5.1170635569584824e-17,1.0001177670912158,5.1176661786491516e-21,0.0003835142653707016
-2.7749999999999986,2465906945105036.5,0.0005361252997131692,5.226451852214443e-15,5.773085265706268e-21,5.773085265706268e-17,1.0001167155993298,5.773759074813037e-21,0.0004326818555124163
-2.75,2465908391958074.5,0.0006052834605883709,5.9006446168448786e-15,6.517791698634495e-21,6.517791698634495e-17,1.000115664107444,6.518545573193824e-21,0.0004884961985164076
-2.724999999999998,2465909838811112.5,0.0006837089030345941,6.665180069943423e-15,7.362289741321557e-21,7.362289741321557e-17,1.0001146126155582,7.363133552605307e-21,0.0005517897345147434
-2.6999999999999993,2465911285664150.0,0.0007725477310990246,7.531231080284313e-15,8.31892083035199e-21,8.31892083035199e-17,1.0001135611236722,8.319865536349225e-21,0.000623487430909656
-2.674999999999997,2465912732517188.0,0.0008730713668385995,8.51119218729328e-15,9.401375847218095e-21,9.401375847218095e-17,1.0001125096317864,9.402433592552951e-21,0.0007046153934548363
-2.6499999999999986,2465914179370225.5,0.000986687938520902,9.618790619653995e-15,1.0624817748337258e-20,1.0624817748337258e-16,1.0001114581399007,1.0626001970760272e-20,0.000796310057144013
-2.625,2465915626223263.5,0.0011149544002111008,1.0869204443878275e-14,1.2006012070754299e-20,1.2006012070754298e-16,1.0001104066480146,1.2007337614303054e-20,0.0008998279673672753
-2.599999999999998,2465917073076301.5,0.0012595893907403552,1.2279187920783893e-14,1.3563465399624865e-20,1.3563465399624865e-16,1.0001093551561289,1.356494863450129e-20,0.0010165561577878727
-2.5749999999999993,2465918519929339.0,0.0014224868342878542,1.3867204091640436e-14,1.5317571821516196e-20,1.5317571821516196e-16,1.000108303664243,1.5319230770671772e-20,0.0011480231267409695
-2.549999999999997,2465919966782377.0,0.001605730278201473,1.5653564551333104e-14,1.729076731641442e-20,1.729076731641442e-16,1.000107252172357,1.7292621788770826e-20,0.0012959104086234857
-2.5249999999999986,2465921413635415.0,0.001811607956190333,1.7660576292860986e-14,1.9507691960655586e-20,1.9507691960655586e-16,1.0001062006804713,1.9509763690816233e-20,0.0014620647306979443
-2.5,2465922860488452.5,0.002042628556615315,1.9912695425527953e-14,2.1995359722467272e-20,2.1995359722467273e-16,1.0001051491885855,2.1997672516694737e-20,0.0016485107389481654
-2.474999999999998,2465924307341490.5,0.002301537666249651,2.2436687477996896e-14,2.4783335531082893e-20,2.478333553108289e-16,1.0001040976966997,2.4785915419228216e-20,0.001857464269075519
-2.4499999999999993,2465925754194528.0,0.002591334849568453,2.526179389683855e-14,2.790391918933598e-20,2.790391918933598e-16,1.0001030462048137,2.790679458230787e-20,0.0020913461304011
-2.424999999999997,2465927201047566.0,0.002915291312343314,2.8419904241215797e-14,3.139233557814743e-20,3.139233557814743e-16,1.000101994712928,3.139553743040286e-20,0.002352796361333417
-2.3999999999999986,2465928647900604.0,0.0032769680860698395,3.194573345494113e-14,3.5286930469427274e-20,3.5286930469427275e-16,1.0001009432210421,3.529049244584955e-20,0.002644688905176174
-2.375,2465930094753641.5,0.0036802346565655013,3.587700346855703e-14,3.96293711218754e-20,3.96293711218754e-16,1.0000998917291561,3.963332976828214e-20,0.002970146644405311
-2.349999999999998,2465931541606679.5,0.004129287945967492,4.0254628246558853e-14,4.446485068225155e-20,4.446485068225155e-16,1.0000988402372704,4.446924559864317e-20,0.0033325567201587924
-2.3249999999999993,2465932988459717.5,0.004628671542393366,4.512290124897432e-14,4.984229525351882e-20,4.984229525351882e-16,1.0000977887453846,4.9847169269038753e-20,0.003735586051603535
-2.299999999999997,2465934435312755.0,0.0051832950557636655,5.052968412284114e-14,5.581457232152018e-20,5.581457232152018e-16,1.0000967372534986,5.581997166995176e-20,0.0041831969571218255
-2.2749999999999986,2465935882165793.0,0.00579845346181037,5.6526595278513484e-14,6.2438699054438e-20,6.2438699054438e-16,1.0000956857616128,6.244467354891113e-20,0.004679662765963061
-2.25,2465937329018830.5,0.006479846279224091,6.316919683931067e-14,6.977604880546414e-20,6.977604880546413e-16,1.000094634269727,6.978265201088727e-20,0.005229583295229515
-2.224999999999998,2465938775871868.5,0.007233596407340413,7.051717828191011e-14,7.789255396009985e-20,7.789255396009985e-16,1.000093582777841,7.789984336167257e-20,0.005837900052898992
-2.1999999999999993,2465940222724906.5,0.008066268433896955,7.863453491069054e-14,8.685890307709017e-20,8.685890307709018e-16,1.0000925312859552,8.686694024308856e-20,0.006509911013166157
-2.174999999999997,2465941669577944.0,0.008984886204371934,8.758973913355539e-14,9.675073007794673e-20,9.675073007794673e-16,1.0000914797940694,9.675958081481033e-20,0.007251284795840546
-2.1499999999999986,2465943116430982.0,0.009996949426436103,9.745590233149683e-14,1.0764879304641282e-19,1.0764879304641281e-15,1.0000904283021834,1.076585275440001e-19,0.008068074067029352
-2.125,2465944563284020.0,0.01111044906534665,1.0831092494158014e-13,1.1963914000859298e-19,1.1963914000859299e-15,1.0000893768102976,1.1964983297331371e-19,0.008966727964045558
-2.099999999999998,2465946010137057.5,0.012333881268901923,1.202376322052575e-13,1.3281325887915222e-19,1.3281325887915222e-15,1.0000883253184119,1.3282498965253205e-19,0.009954103333592841
-2.0749999999999993,2465947456990095.5,0.013676259544147019,1.3332389287376298e-13,1.4726820858208133e-19,1.4726820858208132e-15,1.0000872738265258,1.4728106124216988e-19,0.011037474559019714
-2.049999999999997,2465948903843133.5,0.015147124892640348,1.476627180124084e-13,1.6310672818891153e-19,1.6310672818891154e-15,1.00008622233464,1.631207916318115e-19,0.01222454174002292
-2.0249999999999986,2465950350696171.0,0.016756553597058715,1.6335233690880208e-13,1.8043732076615673e-19,1.8043732076615674e-15,1.0000851708427543,1.8045268876483071e-19,0.013523436976855143
-2.0,2465951797549209.0,0.018515162339574596,1.8049624696967784e-13,1.9937430849084045e-19,1.9937430849084047e-15,1.0000841193508683,1.9939107972825051e-19,0.014942728501129833
-1.9749999999999979,2465953244402246.5,0.020434110322077075,1.9920323439000476e-13,2.2003785548138312e-19,2.200378554813831e-15,1.0000830678589825,2.200561335549331e-19,0.016491422386953156
-1.9499999999999993,2465954691255284.5,0.02252509805030817,2.1958736230006212e-13,2.4255395470498226e-19,2.4255395470498228e-15,1.0000820163670967,2.425738480991721e-19,0.018178961569656826
-1.9249999999999972,2465956138108322.5,0.02480036243867162,2.4176792304435414e-13,2.6705437526538986e-19,2.6705437526538988e-15,1.000080964875211,2.6707599728955773e-19,0.020015221895116408
-1.8999999999999986,2465957584961360.0,0.027272667890186814,2.65869351223969e-13,2.936765663503913e-19,2.936765663503913e-15,1.000079913383325,2.937000350384116e-19,0.02201050492079597
-1.875,2465959031814398.0,0.02995529300718827,2.9202109414498094e-13,3.2256351413043517e-19,3.2256351413043517e-15,1.0000788618914391,3.2258895209926873e-19,0.02417552719057022
-1.8499999999999979,2465960478667436.0,0.03286201259319225,3.203574363624928e-13,3.538635479517773e-19,3.5386354795177728e-15,1.0000778103995533,3.5389108221583077e-19,0.026521405709266043
-1.8249999999999993,2465961925520473.5,0.03600707461524796,3.510172750966405e-13,3.877300922632957e-19,3.877300922632957e-15,1.0000767589076673,3.877598540016476e-19,0.02905963935004505
-1.7999999999999972,2465963372373511.5,0.03940517180933264,3.841438434259663e-13,4.243213608587222e-19,4.243213608587222e-15,1.0000757074157816,4.2435348513241373e-19,0.03180208593843533
-1.7749999999999986,2465964819226549.0,0.043071407629202904,4.1988437833761357e-13,4.637999902082814e-19,4.6379999020828145e-15,1.0000746559238958,4.638346156250533e-19,0.03476093477122916
-1.75,2465966266079587.0,0.04702125626188332,4.583897309357538e-13,5.063326088989066e-19,5.063326088989065e-15,1.0000736044320098,5.063698772229925e-19,0.03794867434683897
-1.7249999999999979,2465967712932625.0,0.05127051646077101,4.998139163806479e-13,5.520893405015284e-19,5.520893405015284e-15,1.000072552940124,5.521293962063929e-19,0.04137805510613803
-1.6999999999999993,2465969159785662.5,0.055835258980409995,5.443136014531731e-13,6.01243237540093e-19,6.01243237540093e-15,1.0000715014482382,6.012862273023205e-19,0.045062047009505585
-1.6749999999999972,2465970606638700.5,0.06073176743539289,5.920475280140359e-13,6.539696446505044e-19,6.539696446505044e-15,1.0000704499563522,6.540157167834256e-19,0.049013791806790316
-1.6499999999999986,2465972053491738.5,0.06597647244961143,6.431758710535195e-13,7.104454894889402e-19,7.104454894889402e-15,1.0000693984644664,7.104947933149978e-19,0.05324654989222564
-1.625,2465973500344776.0,0.07158587901126182,6.978595305070959e-13,7.7084850047862e-19,7.7084850047862e-15,1.0000683469725806,7.70901185639946e-19,0.05777364167602491
-1.5999999999999979,2465974947197814.0,0.07757648700339628,7.56259356542414e-13,8.353563510697347e-19,8.353563510697346e-15,1.0000672954806946,8.354125667769312e-19,0.06260838344827667
-1.5749999999999993,2465976394050851.5,0.08396470493935518,8.18535308603629e-13,9.041457308284136e-19,9.041457308284136e-15,1.0000662439888088,9.042056250480883e-19,0.06776401775881412
-1.5499999999999972,2465977840903889.5,0.09076675699678541,8.848455491265723e-13,9.773913443637693e-19,9.773913443637693e-15,1.000065192496923,9.774550629459794e-19,0.0732536383886847
-1.5249999999999986,2465979287756927.5,0.09799858351280198,9.553454735094542e-13,1.055264839843456e-18,1.055264839843456e-14,1.000064141005037,1.0553325255908639e-18,0.07909011004441151
-1.5,2465980734609965.0,0.10567573517586415,1.0301866786355866e-12,1.1379336696344182e-18,1.1379336696344183e-14,1.0000630895131513,1.1380054613156339e-18,0.08528598296516555
-1.4749999999999979,2465982181463003.0,0.11381326122643363,1.109515872990332e-12,1.2255598864292186e-18,1.2255598864292186e-14,1.0000620380212655,1.225635917739515e-18,0.09185340269470407
-1.4499999999999993,2465983628316041.0,0.12242559205802957,1.1934737321899628e-12,1.3182988790749206e-18,1.3182988790749207e-14,1.0000609865293795,1.3183792775482402e-18,0.0988040153341288
-1.4249999999999972,2465985075169078.5,0.1315264166921037,1.2821937045376268e-12,1.4162980532024222e-18,1.4162980532024221e-14,1.0000599350374937,1.416382939079343e-18,0.10614886865754224
-1.3999999999999986,2465986522022116.5,0.14112855568343288,1.37580077203342e-12,1.5196954626508548e-18,1.5196954626508547e-14,1.000058883545608,1.51978494770794e-18,0.11389830953988674
-1.375,2465987968875154.0,0.1512438300967678,1.4744101730848457e-12,1.6286183985866183e-18,1.6286183985866183e-14,1.0000578320537221,1.6287125849333383e-18,0.1220618782140765
-1.3499999999999979,2465989415728192.0,0.1618829272791135,1.5781260939792878e-12,1.7431819441172572e-18,1.743181944117257e-14,1.0000567805618361,1.7432809229674266e-18,0.1306481999420328
-1.3249999999999993,2465990862581230.0,0.17305526423450887,1.6870403369842905e-12,1.8634875030886505e-18,1.8634875030886506e-14,1.0000557290699503,1.8635913535140617e-18,0.13966487475080727
-1.2999999999999972,2465992309434267.5,0.18476884948830188,1.8012309737225897e-12,1.989621312616844e-18,1.989621312616844e-14,1.0000546775780645,1.9897301002914836e-18,0.14911836594964753
-1.2749999999999986,2465993756287305.5,0.19703014440457964,1.92076099321619e-12,2.121652949731364e-18,2.1216529497313642e-14,1.0000536260861785,2.1217667256752874e-18,0.159013888205729
-1.25,2465995203140343.5,0.2098439249926645,2.045676954698133e-12,2.2596338432848724e-18,2.2596338432848723e-14,1.0000525745942928,2.2597526426174333e-18,0.16935529601458968
-1.2249999999999979,2465996649993381.0,0.22321314530496547,2.1760076559376967e-12,2.4035958029988024e-18,2.4035958029988023e-14,1.000051523102407,2.4037196437115053e-18,0.18014497345487368
-1.1999999999999993,2465998096846419.0,0.23713880358812556,2.311762828406271e-12,2.553549578156929e-18,2.5535495781569288e-14,1.000050471610521,2.5536784599166834e-18,0.1913837261651322
-1.1749999999999972,2465999543699456.5,0.25161981240099945,2.4529318711141418e-12,2.709483459014429e-18,2.709483459014429e-14,1.0000494201186352,2.7096173620084135e-18,0.20307067652206948
-1.1499999999999986,2466000990552494.5,0.266652873955365,2.599482635361423e-12,2.8713619344461892e-18,2.871361934446189e-14,1.0000483686267494,2.871500818279859e-18,0.21520316303381448
-1.125,2466002437405532.5,0.2822323619676052,2.7513602729616047e-12,3.0391244197063153e-18,3.0391244197063153e-14,1.0000473171348634,3.039268222366349e-18,0.227776644987895
-1.0999999999999979,2466003884258570.0,0.29835021133046885,2.9084861606996403e-12,3.212684068395537e-18,3.212684068395537e-14,1.0000462656429776,3.212832705289645e-18,0.24078461341043453
-1.0749999999999993,2466005331111608.0,0.31499581692289413,3.070756913873024e-12,3.3919266828287682e-18,3.391926682828768e-14,1.0000452141510918,3.392080045914298e-18,0.2542185094002557
-1.0499999999999972,2466006777964646.0,0.3321559428716804,3.238043501723383e-12,3.576709736949891e-18,3.576709736949891e-14,1.0000441626592058,3.576867693963082e-18,0.2680676508981853
-1.0249999999999986,2466008224817683.5,0.3498146435607676,3.410190477390372e-12,3.7668615257467034e-18,3.7668615257467036e-14,1.00004311116732,3.767023919544211e-18,0.28231916893730863
-1.0,2466009671670721.5,0.3679531976517534,3.5870153347064575e-12,3.962180454773015e-18,3.962180454773015e-14,1.0000420596754342,3.962347102796955e-18,0.29695795439399
-0.9749999999999979,2466011118523759.5,0.38655005633212697,3.7683080036915045e-12,4.1624344828771266e-18,4.162434482877126e-14,1.0000410081835482,4.162605176754408e-18,0.3119666162214232
-0.9499999999999993,2466012565376797.0,0.40558080694573545,3.95383049600205e-12,4.367360730568726e-18,4.3673607305687254e-14,1.0000399566916625,4.367535235854816e-18,0.3273254520974685
-0.9249999999999972,2466014012229835.0,0.42501815308282864,4.143316710837825e-12,4.5766652656252146e-18,4.5766652656252144e-14,1.0000389051997767,4.576843321701685e-18,0.3430124323562515
-0.8999999999999986,2466015459082872.5,0.4448319121147422,4.336472410908459e-12,4.790023076544774e-18,4.790023076544774e-14,1.0000378537078907,4.790204396679103e-18,0.35900319799852
-0.875,2466016905935910.5,0.46498903105147593,4.532975377022093e-12,5.007078243303374e-18,5.007078243303374e-14,1.0000368022160049,5.0072625148784376e-18,0.3752710734895601
-0.8499999999999979,2466018352788948.5,0.4854536214791097,4.7324757486750235e-12,5.2274443135666005e-18,5.2274443135666004e-14,1.000035750724119,5.227631198486103e-18,0.39178709495556346
-0.8249999999999993,2466019799641986.0,0.5061870141993572,4.9345965567088944e-12,5.450704891057349e-18,5.4507048910573485e-14,1.0000346992322333,5.450894026332199e-18,0.4085200542806762
-0.7999999999999972,2466021246495024.0,0.5271478340462128,5.138934452665572e-12,5.676414441193756e-18,5.676414441193756e-14,1.0000336477403473,5.676605439712977e-18,0.42543655948804315
-0.7749999999999986,2466022693348062.0,0.5482920951956571,5.345060637919919e-12,5.904099317399765e-18,5.904099317399765e-14,1.0000325962484615,5.9042917688880564e-18,0.44250111165984946
-0.75,2466024140201099.5,0.5695733171154469,5.552521994023759e-12,6.1332590096715036e-18,6.133259009671503e-14,1.0000315447565757,6.13345248183398e-18,0.45967619851501645
-0.7249999999999979,2466025587054137.5,0.5909426611240384,5.760842413959291e-12,6.3633676150661945e-18,6.363367615066194e-14,1.0000304932646897,6.363561654919199e-18,0.4769224046195731
-0.6999999999999993,2466027033907175.0,0.6123490873429202,5.96952433219897e-12,6.593875527790648e-18,6.593875527790648e-14,1.000029441772804,6.594069663175835e-18,0.49419853805560143
-0.6749999999999972,2466028480760213.0,0.6337395316365463,6.178050449615782e-12,6.824211344519519e-18,6.824211344519519e-14,1.0000283902809182,6.824405085796635e-18,0.5114617732212479
-0.6499999999999986,2466029927613251.0,0.6550591019406086,6.385885647402001e-12,7.053783978490383e-18,7.053783978490383e-14,1.0000273387890322,7.053976820402449e-18,0.5286678092781627
-0.625,2466031374466288.5,0.6762512931850464,6.59247908225992e-12,7.281984973829995e-18,7.281984973829995e-14,1.0000262872971464,7.282176397532818e-18,0.54577104360589
-0.5999999999999979,2466032821319326.5,0.697258219824535,6.7972664532402245e-12,7.508191009480778e-18,7.508191009480778e-14,1.0000252358052606,7.508380484726952e-18,0.562724759466436
-0.5749999999999993,2466034268172364.5,0.7180208647990678,6.999672428750193e-12,7.731766580049253e-18,7.731766580049253e-14,1.0000241843133746,7.731953567515163e-18,0.5794813269288048
-0.5499999999999972,2466035715025402.0,0.7384793435625635,7.19911322045349e-12,7.952066838909431e-18,7.952066838909431e-14,1.0000231328214888,7.952250792652083e-18,0.5959924159542371
-0.5249999999999986,2466037161878440.0,0.7585731816404704,7.394999289058273e-12,8.168440586988686e-18,8.168440586988686e-14,1.000022081329603,8.168620957017629e-18,0.6122092204000752
-0.5,2466038608731477.5,0.7782416040107552,7.586738165366305e-12,8.38023338886975e-18,8.38023338886975e-14,1.000021029837717,8.380409623817948e-18,0.628082691565733
-0.47499999999999787,2466040055584515.5,0.7974238344480566,7.773737368448637e-12,8.586790796177733e-18,8.586790796177733e-14,1.0000199783458312,8.58696234605384e-18,0.6435637797794749
-0.4499999999999993,2466041502437553.5,0.816059402830857,7.955407401449252e-12,8.787461656714188e-18,8.787461656714188e-14,1.0000189268539454,8.787627975717516e-18,0.6586036824117746
-0.42499999999999716,2466042949290591.0,0.8340884582879292,8.131164804313292e-12,8.981601486469489e-18,8.981601486469489e-14,1.0000178753620594,8.981762035847933e-18,0.6731540966012854
-0.3999999999999986,2466044396143629.0,0.8514520859548681,8.300435241708407e-12,9.168575880509176e-18,9.168575880509175e-14,1.0000168238701737,9.168730131439467e-18,0.68716747489434
-0.375,2466045842996667.0,0.868092625026243,8.462656603576544e-12,9.347763937811751e-18,9.347763937811751e-14,1.0000157723782879,9.347911374280724e-18,0.700597281930086
-0.34999999999999787,2466047289849704.5,0.8839539857247016,8.617282095127591e-12,9.518561674444054e-18,9.518561674444054e-14,1.0000147208864019,9.518701796109173e-18,0.7133982502515447
-0.3249999999999993,2466048736702742.5,0.8989819627669735,8.763783292682786e-12,9.680385399014647e-18,9.680385399014647e-14,1.000013669394516,9.680517724021734e-18,0.725526633289478
-0.29999999999999716,2466050183555780.0,0.9131245428887658,8.9016531416009e-12,9.832675024152411e-18,9.83267502415241e-14,1.0000126179026303,9.83279909188846e-18,0.7369404535514652
-0.2749999999999986,2466051630408818.0,0.9263322039967476,9.03040887258051e-12,9.974897287824216e-18,9.974897287824215e-14,1.0000115664107445,9.975012661583381e-18,0.7475997440535888
-0.25,2466053077261856.0,0.9385582035467966,9.149594812933844e-12,1.0106548858639249e-17,1.0106548858639249e-13,1.0000105149188585,1.0106655128180438e-17,0.7574667810571387
-0.22499999999999787,2466054524114893.5,0.9497588538031302,9.258785069968048e-12,1.022715929988454e-17,1.022715929988454e-13,1.0000094634269727,1.0227256083859713e-17,0.7665063062174864
-0.1999999999999993,2466055970967931.5,0.9598937817130271,9.357586064390582e-12,1.0336293867898628e-17,1.0336293867898628e-13,1.000008411935087,1.0336380816131684e-17,0.7746857363169143
-0.17499999999999716,2466057417820969.5,0.9689261712357699,9.445638892668444e-12,1.0433556121509424e-17,1.0433556121509423e-13,1.000007360443201,1.043363291710664e-17,0.7819753588370641
-0.14999999999999858,2466058864674007.0,0.9768229860914163,9.52262149850885e-12,1.0518590320629542e-17,1.0518590320629542e-13,1.0000063089513151,1.051865668190378e-17,0.7883485117291347
-0.125,2466060311527045.0,0.9835551710440299,9.588250635081703e-12,1.0591083593707191e-17,1.0591083593707191e-13,1.0000052574594294,1.0591139275899498e-17,0.793781745860238
-0.09999999999999787,2466061758380082.5,0.9890978300033904,9.642283601255546e-12,1.0650767855554632e-17,1.0650767855554633e-13,1.0000042059675434,1.0650812652338545e-17,0.7982549687510281
-0.07499999999999929,2466063205233120.5,0.9934303794174977,9.684519736954209e-12,1.0697421459103858e-17,1.0697421459103858e-13,1.0000031544756576,1.069745520385945e-17,0.801751568371673
-0.04999999999999716,2466064652086158.5,0.9965366756332724,9.71480166474077e-12,1.0730870566847519e-17,1.0730870566847519e-13,1.0000021029837718,1.0730893133694178e-17,0.8042585159287677
-0.02499999999999858,2466066098939196.0,0.9984051151225799,9.733016266877371e-12,1.0750990230089218e-17,1.0750990230089218e-13,1.0000010514918858,1.075100153466821e-17,0.805766446753108
0.0,2466067545792234.0,0.9990287067027624,9.73909538937171e-12,1.0757705166626062e-17,1.0757705166626061e-13,1.0,1.0757705166626062e-17,0.8062697185855316
0.02500000000000213,2466068992645272.0,0.9984051151225798,9.73301626687737e-12,1.0750990230089217e-17,1.0750990230089217e-13,0.9999989485081141,1.0750978925510224e-17,0.8057664467531079
0.05000000000000071,2466070439498309.5,0.9965366756332721,9.714801664740766e-12,1.0730870566847514e-17,1.0730870566847514e-13,0.9999978970162283,1.0730848000000856e-17,0.8042585159287674
0.07500000000000284,2466071886351347.5,0.9934303794174971,9.684519736954202e-12,1.069742145910385e-17,1.069742145910385e-13,0.9999968455243424,1.069738771434826e-17,0.8017515683716725
0.10000000000000142,2466073333204385.5,0.9890978300033897,9.642283601255539e-12,1.0650767855554626e-17,1.0650767855554626e-13,0.9999957940324565,1.0650723058770713e-17,0.7982549687510275
0.125,2466074780057423.0,0.9835551710440299,9.588250635081703e-12,1.0591083593707191e-17,1.0591083593707191e-13,0.9999947425405707,1.0591027911514885e-17,0.793781745860238
0.15000000000000213,2466076226910461.0,0.9768229860914154,9.522621498508841e-12,1.0518590320629533e-17,1.0518590320629532e-13,0.9999936910486849,1.0518523959355295e-17,0.7883485117291339
0.1750000000000007,2466077673763498.5,0.9689261712357686,9.445638892668433e-12,1.0433556121509411e-17,1.0433556121509411e-13,0.9999926395567991,1.0433479325912195e-17,0.7819753588370633
0.20000000000000284,2466079120616536.5,0.9598937817130256,9.357586064390569e-12,1.0336293867898614e-17,1.0336293867898614e-13,0.9999915880649132,1.033620691966556e-17,0.7746857363169132
0.22500000000000142,2466080567469574.5,0.9497588538031287,9.258785069968034e-12,1.0227159299884523e-17,1.0227159299884523e-13,0.9999905365730273,1.022706251590935e-17,0.7665063062174851
0.25,2466082014322612.0,0.9385582035467966,9.149594812933844e-12,1.0106548858639249e-17,1.0106548858639249e-13,0.9999894850811415,1.010644258909806e-17,0.7574667810571387
0.27500000000000213,2466083461175650.0,0.9263322039967458,9.030408872580493e-12,9.974897287824197e-18,9.974897287824198e-14,0.9999884335892556,9.974781914065033e-18,0.7475997440535874
0.3000000000000007,2466084908028688.0,0.9131245428887638,8.90165314160088e-12,9.83267502415239e-18,9.832675024152389e-14,0.9999873820973697,9.83255095641634e-18,0.7369404535514635
0.32500000000000284,2466086354881725.5,0.8989819627669714,8.763783292682767e-12,9.680385399014627e-18,9.680385399014627e-14,0.9999863306054839,9.680253074007541e-18,0.7255266332894765
0.3500000000000014,2466087801734763.5,0.8839539857246994,8.617282095127568e-12,9.518561674444028e-18,9.518561674444028e-14,0.999985279113598,9.518421552778908e-18,0.7133982502515428
0.375,2466089248587801.0,0.868092625026243,8.462656603576544e-12,9.347763937811751e-18,9.347763937811751e-14,0.9999842276217121,9.347616501342778e-18,0.700597281930086
0.40000000000000213,2466090695440839.0,0.8514520859548657,8.300435241708383e-12,9.16857588050915e-18,9.168575880509149e-14,0.9999831761298263,9.168421629578858e-18,0.687167474894338
0.4250000000000007,2466092142293877.0,0.8340884582879268,8.13116480431327e-12,8.981601486469464e-18,8.981601486469463e-14,0.9999821246379405,8.981440937091018e-18,0.6731540966012836
0.45000000000000284,2466093589146914.5,0.8160594028308544,7.955407401449226e-12,8.78746165671416e-18,8.78746165671416e-14,0.9999810731460547,8.787295337710833e-18,0.6586036824117726
0.4750000000000014,2466095035999952.5,0.797423834448054,7.773737368448611e-12,8.586790796177704e-18,8.586790796177704e-14,0.9999800216541688,8.586619246301597e-18,0.6435637797794728
0.5,2466096482852990.5,0.7782416040107552,7.586738165366305e-12,8.38023338886975e-18,8.38023338886975e-14,0.9999789701622829,8.380057153921549e-18,0.628082691565733
0.5250000000000021,2466097929706028.0,0.7585731816404675,7.394999289058244e-12,8.168440586988653e-18,8.168440586988653e-14,0.9999779186703971,8.16826021695971e-18,0.6122092204000728
0.5500000000000007,2466099376559066.0,0.7384793435625606,7.199113220453462e-12,7.952066838909399e-18,7.952066838909398e-14,0.9999768671785112,7.951882885166747e-18,0.5959924159542347
0.5750000000000028,2466100823412103.5,0.7180208647990649,6.999672428750165e-12,7.731766580049222e-18,7.731766580049223e-14,0.9999758156866253,7.73157959258331e-18,0.5794813269288025
0.6000000000000014,2466102270265141.5,0.6972582198245321,6.797266453240196e-12,7.508191009480747e-18,7.508191009480748e-14,0.9999747641947395,7.508001534234573e-18,0.5627247594664336
0.625,2466103717118179.5,0.6762512931850464,6.59247908225992e-12,7.281984973829995e-18,7.281984973829995e-14,0.9999737127028536,7.281793550127173e-18,0.54577104360589
0.6500000000000021,2466105163971217.0,0.6550591019406056,6.385885647401972e-12,7.05378397849035e-18,7.05378397849035e-14,0.9999726612109677,7.053591136578282e-18,0.5286678092781603
0.6750000000000007,2466106610824255.0,0.6337395316365433,6.1780504496157526e-12,6.824211344519487e-18,6.824211344519486e-14,0.9999716097190819,6.824017603242372e-18,0.5114617732212454
0.7000000000000028,2466108057677293.0,0.6123490873429172,5.969524332198941e-12,6.5938755277906164e-18,6.593875527790617e-14,0.999970558227196,6.5936813924054296e-18,0.49419853805559905
0.7250000000000014,2466109504530330.5,0.5909426611240354,5.760842413959262e-12,6.363367615066162e-18,6.363367615066163e-14,0.9999695067353103,6.363173575213158e-18,0.47692240461957064
0.75,2466110951383368.5,0.5695733171154469,5.552521994023759e-12,6.1332590096715036e-18,6.133259009671503e-14,0.9999684552434244,6.133065537509028e-18,0.45967619851501645
