i,j,mu,group,branch,log_low,log_high,relative_low_high,amp_reciprocity
1,32,-0.816496580927726,2,GL12_16,-1.4741638116994977,-1.4740976654378528,-6.614407402918677e-05,1.5335858229645794e-11
1,32,-0.7071067811865475,2,GL12_16,-10.611817307068527,-10.611218125523493,-0.0005990020716199093,1.1063664008230079e-11
1,32,-0.5773502691896258,2,GL12_16,-22.049673715377892,-22.048265483234914,-0.0014072410493785365,1.18901288287541e-11
1,32,-0.5,2,GL12_16,-29.90859591135022,-29.907039134702856,-0.0015555654991746915,9.919789826687242e-12
1,32,-0.3333333333333333,2,GL12_16,-50.833194028357454,-50.83096892811753,-0.0022226265394709598,9.174121734369445e-12
1,32,0.0,2,GL12_16,-116.0900149617505,-116.0810659123385,-0.008909125850708221,8.646181040309427e-12
1,32,0.3333333333333333,2,GL12_16,-248.38721391020277,-248.3261816978881,-0.05920706583013081,8.517948772809423e-12
1,32,0.5,2,GL12_16,-381.0157483676851,-380.833869456838,-0.16629771339247948,9.197537845746697e-12
1,32,0.5773502691896258,2,GL12_16,-478.16431008849406,-477.85478929547844,-0.2662014866440285,8.246661119655164e-12
1,33,-1.0,2,back_40_56,-7.50731009169904,-7.490313979401613,-0.016852493187428385,7.004177408234243e-12
1,32,0.7071067811865475,2,GL12_16,-756.4953864479236,-755.7108029203619,-0.5436902973676998,9.975793022297119e-12
1,32,0.816496580927726,2,GL12_16,-1297.169613269348,-1295.3124632955808,-0.8438830657135672,1.0350727432298537e-11
1,33,-0.7071067811865475,2,GL12_16,-37.69252819019876,-37.69241524997645,-0.00011293384480175332,1.0432175867211868e-11
1,33,-0.816496580927726,2,GL12_16,-25.908465601617394,-25.90846107352162,-4.528085520305916e-06,1.1836167880360161e-11
1,33,-0.5773502691896258,2,GL12_16,-53.65511474646168,-53.654732301548734,-0.00038237179021030903,9.115623844405174e-12
1,33,-0.5,2,GL12_16,-64.4413422283487,-64.44065906560763,-0.0006829294385345526,9.978376302491659e-12
1,33,-0.3333333333333333,2,GL12_16,-91.85333698892602,-91.85121361952805,-0.0021211166439221952,1.0586300105939075e-11
1,33,0.3333333333333333,2,GL12_16,-337.2181999400049,-337.08050682894225,-0.12863393667779488,9.239624269028498e-12
1,33,0.0,2,GL12_16,-173.78023611338426,-173.76256495892318,-0.017515935256742724,9.723644089329354e-12
2,33,-1.0,2,back_40_56,11.951134344333838,11.951134344399968,-6.613021241500592e-11,4.882418684597536e-12
1,33,0.5,2,GL12_16,-500.5397063677394,-500.1653778355077,-0.31224907363746424,1.1113556808567183e-11
1,33,0.5773502691896258,2,GL12_16,-620.0910618580722,-619.4988324747849,-0.44690714672806486,1.0477104817045795e-11
1,33,0.7071067811865475,2,GL12_16,-962.4677923529223,-961.1739412252776,-0.725787281154841,1.1854117916038015e-11
1,33,0.816496580927726,2,GL12_16,-1627.3380580419237,-1624.6219197282064,-0.9338703661225517,1.0623394953341472e-11
2,33,-0.7071067811865475,2,GL12_16,-10.563990521431862,-10.563364374851254,-0.0006259505917455167,8.789764375622754e-12
2,33,-0.816496580927726,2,GL12_16,-1.4480363380556582,-1.4479688369695012,-6.749880800999453e-05,9.758202366632917e-12
2,33,-0.5773502691896258,2,GL12_16,-21.962438004708375,-21.961039937963278,-0.0013970899050669175,8.659095747198847e-12
2,33,-0.5,2,GL12_16,-29.819723393549808,-29.818188066148807,-0.0015341493888421508,9.077626652460873e-12
2,33,-0.3333333333333333,2,GL12_16,-50.74777733634224,-50.74558454760482,-0.0021903863325037414,7.385776694584162e-12
2,33,0.3333333333333333,2,GL12_16,-248.27346312044438,-248.21275692800043,-0.05890029863596885,8.417877178609666e-12
2,33,0.0,2,GL12_16,-116.00107853632507,-115.99222070700445,-0.008818714326993974,9.829132032299989e-12
2,33,0.5,2,GL12_16,-380.87285391495925,-380.69153583930705,-0.1658300126688242,9.087354211838729e-12
3,33,-1.0,2,back_40_56,32.95135448160465,32.951354481602266,2.3874235921567865e-12,3.93048258880999e-15
2,33,0.5773502691896258,2,GL12_16,-477.99935264066573,-477.6905154728479,-0.2656996719831746,9.785754411145481e-12
2,33,0.7071067811865475,2,GL12_16,-756.2661120168306,-755.482431063988,-0.5432782578457522,1.3003572227287481e-11
3,33,-0.816496580927726,2,GL12_16,21.700004630898793,21.700017121107024,-1.249013022891562e-05,8.47588049593199e-12
2,33,0.816496580927726,2,GL12_16,-1296.813979054135,-1294.958125019741,-0.8436806164789654,1.1310533594042424e-11
3,33,-0.7071067811865475,2,GL12_16,13.847769333172266,13.847794280576352,-2.4947092901753656e-05,8.144148359028858e-12
3,33,-0.5773502691896258,2,GL12_16,3.127935545042128,3.127993232696916,-5.768599088743478e-05,7.0963543495396666e-12
3,33,-0.5,2,GL12_16,-4.140805523577782,-4.140709400717405,-9.611824072295495e-05,7.103664340131223e-12
3,33,0.0,2,GL12_16,-77.7066146616446,-77.70163014014496,-0.004972119387101863,8.61952797944892e-12
3,33,-0.3333333333333333,2,GL12_16,-22.652106625273774,-22.651795725651596,-0.0003108512978989345,7.016307808088677e-12
3,33,0.3333333333333333,2,GL12_16,-187.112077794938,-187.0677883142418,-0.04332302213272858,6.158280597598057e-12
4,33,-1.0,2,back_40_56,45.316036377971045,45.31603637797161,-5.684341886079186e-13,2.147912936613721e-15
3,33,0.5,2,GL12_16,-297.17259146354064,-297.0450690381657,-0.11972632485433417,8.460463871511414e-12
3,33,0.5773502691896258,2,GL12_16,-377.9345629018461,-377.7200958797505,-0.19302857648045899,8.059369126790277e-12
4,33,-0.816496580927726,2,GL12_16,35.340250945828586,35.3402562620532,-5.316210484983902e-06,1.036647346834716e-11
3,33,0.7071067811865475,2,GL12_16,-609.5672517004595,-609.0145777998337,-0.4245908353937547,1.182470487295351e-11
3,33,0.816496580927726,2,GL12_16,-1059.881784522074,-1058.4864729818364,-0.7522441615700429,1.2958893627273816e-11
4,33,-0.7071067811865475,2,GL12_16,28.379343926153574,28.379354979620818,-1.1053406154382828e-05,1.0318108249619172e-11
4,33,-0.5773502691896258,2,GL12_16,18.87761050563594,18.877637356561504,-2.6850565081883252e-05,8.17500477120126e-12
4,33,-0.5,2,GL12_16,12.435498802370681,12.435544833001018,-4.6029570943492275e-05,5.9598625147258774e-12
4,33,-0.3333333333333333,2,GL12_16,-3.9728613118057226,-3.9727105906441054,-0.00015070980375353542,8.124843351405257e-12
4,33,0.0,2,GL12_16,-53.1147165905726,-53.1129315251339,-0.0017834731569692315,6.705193543003289e-12
4,33,0.3333333333333333,2,GL12_16,-151.12535862375813,-151.1012700240929,-0.023800784997374144,6.952007272265427e-12
5,33,-1.0,2,back_40_56,54.72222133079941,54.72222133079805,1.3571366253027122e-12,1.8977508496580796e-15
4,33,0.5,2,GL12_16,-248.92154062399436,-248.8334780434451,-0.08429643030216179,7.708948441663322e-12
5,33,-0.816496580927726,2,GL12_16,45.714283085009065,45.714285663442986,-2.5784305973272703e-06,8.531379322844505e-12
4,33,0.5773502691896258,2,GL12_16,-320.47656054136235,-320.31870663738465,-0.14602546486197818,6.710298708201773e-12
4,33,0.7071067811865475,2,GL12_16,-525.4163253356156,-525.0010993652002,-0.33980891980450956,7.625219353572928e-12
4,33,0.816496580927726,2,GL12_16,-923.5551671574233,-922.5338112863124,-0.6398936487823728,9.256807323862898e-12
5,33,-0.7071067811865475,2,GL12_16,39.42959804649824,39.42960359407505,-5.5475614172670595e-06,8.85310845519764e-12
5,33,-0.5773502691896258,2,GL12_16,30.85192853704941,30.851942594174147,-1.40570259362063e-05,9.202498603286315e-12
5,33,-0.5,2,GL12_16,25.036916764767852,25.036941499538365,-2.47344646107659e-05,7.196589171523466e-12
5,33,-0.3333333333333333,2,GL12_16,10.227657054072623,10.227742936577897,-8.587881747774306e-05,7.07005394842751e-12
5,33,0.0,2,GL12_16,-34.11457299790338,-34.11342374100535,-0.0011485967552381819,5.65060241999187e-12
5,33,0.3333333333333333,2,GL12_16,-122.58302247888706,-122.56597486028836,-0.016903130175032473,6.776255497698784e-12
6,33,-1.0,2,back_40_56,61.480947711904925,61.480947711903546,1.3784529073755445e-12,1.3926096157906041e-15
5,33,0.5,2,GL12_16,-210.92001224209918,-210.85379465654614,-0.0640728021019639,6.350636672598139e-12
6,33,-0.816496580927726,2,GL12_16,53.16742762845772,53.16742907316685,-1.4447080838488178e-06,1.3869495436114481e-14
5,33,0.5773502691896258,2,GL12_16,-275.55015817669096,-275.42660719867246,-0.11622341308349951,8.090047403700226e-12
5,33,0.7071067811865475,2,GL12_16,-460.55919030724743,-460.2104438782263,-0.2944279798238516,8.1372190436711e-12
5,33,0.816496580927726,2,GL12_16,-819.6926710625386,-818.8129024306646,-0.5851211096706568,9.22420408782668e-12
6,33,-0.7071067811865475,2,GL12_16,47.367724535100805,47.36772772895651,-3.1938506040014544e-06,8.623730229791968e-12
6,33,-0.5773502691896258,2,GL12_16,39.45261753961982,39.452625907574095,-8.3679192613828e-06,6.071585266994349e-12
6,33,-0.5,2,GL12_16,34.08716356371224,34.087178594482936,-1.5030657735953845e-05,5.9014628088555975e-12
6,33,-0.3333333333333333,2,GL12_16,20.42408367024475,20.4241383351366,-5.466339775071267e-05,5.810354106723806e-12
6,33,0.0,2,GL12_16,-20.477686336675177,-20.47687649220626,-0.0008095166333908357,5.493322056189791e-12
6,33,0.3333333333333333,2,GL12_16,-102.05927011723232,-102.04580893235742,-0.013370988296974622,6.828945619121748e-12
7,33,-1.0,2,back_40_56,65.83273895751594,65.83273895751692,-9.805489753484576e-13,1.1814124681977648e-15
6,33,0.5,2,GL12_16,-183.50660951662013,-183.4511038205619,-0.053993364853781554,8.556764365167368e-12
6,33,0.5773502691896258,2,GL12_16,-243.093011813916,-242.98653700944942,-0.10100230139756067,6.706209368619262e-12
7,33,-0.816496580927726,2,GL12_16,57.97044445509348,57.97044541316215,-9.580682161133392e-07,1.0750439554054204e-14
6,33,0.7071067811865475,2,GL12_16,-413.6568807586547,-413.3431223028949,-0.2693044978646857,6.8986471598604665e-12
7,33,-0.7071067811865475,2,GL12_16,52.48510589562396,52.4851080562058,-2.1605795091582798e-06,5.915213568983024e-12
6,33,0.816496580927726,2,GL12_16,-744.7182808738323,-743.9148308189344,-0.5522185743947718,8.658365556264918e-12
7,33,-0.5773502691896258,2,GL12_16,44.99873192257951,44.99873772180185,-5.7992055277705515e-06,7.312363228937674e-12
7,33,-0.5,2,GL12_16,39.92381698552556,39.92382755712397,-1.0571542529965263e-05,5.933035928736244e-12
7,33,-0.3333333333333333,2,GL12_16,27.000612874216518,27.000652606719704,-3.973171386077872e-05,5.905982362593336e-12
7,33,0.0,2,GL12_16,-11.683557973610718,-11.682925788827319,-0.0006319849967015111,6.227469709865694e-12
7,33,0.3333333333333333,2,GL12_16,-88.82843106376747,-88.81704062077598,-0.011325817499437145,5.943364278049935e-12
8,33,-1.0,2,back_40_56,70.07892590469764,70.07892590469747,1.7053025658243858e-13,1.1739635167909979e-15
7,33,0.5,2,GL12_16,-165.83529481661935,-165.78624405693785,-0.047867201485726915,7.783826541572868e-12
7,33,0.5773502691896258,2,GL12_16,-222.1695550014956,-222.07353075759534,-0.09155800837532173,6.324874121068675e-12
8,33,-0.816496580927726,2,GL12_16,62.65184065919178,62.65184128412343,-6.249314560465302e-07,7.846644254637681e-15
8,33,-0.7071067811865475,2,GL12_16,57.47044549622785,57.47044693373415,-1.437505265673043e-06,2.4837310957183867e-14
7,33,0.7071067811865475,2,GL12_16,-383.4175116600757,-383.12520619169726,-0.25345954336312443,7.69177114284314e-12
7,33,0.816496580927726,2,GL12_16,-696.3850648633241,-695.621696684832,-0.5339061072163929,7.350550469440658e-12
8,33,-0.5773502691896258,2,GL12_16,50.399266570894966,50.3992705243313,-3.953428519039793e-06,6.86897025857105e-12
8,33,-0.5,2,GL12_16,45.60603469297751,45.60604200861919,-7.315614922529658e-06,8.257131334146981e-12
8,33,-0.3333333333333333,2,GL12_16,33.40088245526911,33.400910891642745,-2.8435969322860596e-05,7.185851296434533e-12
8,33,0.0,2,GL12_16,-3.1286836313756723,-3.128196462828832,-0.00048704989951151576,5.092684352134087e-12
8,33,0.3333333333333333,2,GL12_16,-75.96155008376935,-75.95200123138589,-0.009503406858440599,5.077097694064117e-12
8,33,0.5,2,GL12_16,-148.652713743586,-148.60967117844461,-0.042129382698958794,6.721961570895685e-12
9,33,-1.0,2,back_40_56,74.20841566036547,74.2084156603668,-1.3216094885129131e-12,9.832410903566761e-16
8,33,0.5773502691896258,2,GL12_16,-201.82607339430768,-201.73997830734532,-0.0824930158798776,5.992382479095758e-12
8,33,0.7071067811865475,2,GL12_16,-354.0190053546516,-353.7476615966974,-0.2376456140277121,6.6330491507398725e-12
9,33,-0.816496580927726,2,GL12_16,67.2041236317657,67.20412403060865,-3.988428773456857e-07,6.999845216999151e-15
9,33,-0.7071067811865475,2,GL12_16,62.317982971482024,62.31798390816012,-9.366776599569384e-07,1.1374244566793961e-14
8,33,0.816496580927726,2,GL12_16,-649.4013059436032,-648.6753288408663,-0.5161484347822655,6.574503039445057e-12
9,33,-0.5773502691896258,2,GL12_16,55.650109631588336,55.650112274055616,-2.6424637883429705e-06,7.109691309681271e-12
9,33,-0.5,2,GL12_16,51.13048298089428,51.13048794782737,-4.9669207554081825e-06,5.949944907615492e-12
9,33,-0.3333333333333333,2,GL12_16,39.622755847483845,39.622775844969325,-1.999728553249159e-05,5.861002699662257e-12
9,33,0.0,2,GL12_16,5.185691428834247,5.186061518496352,-0.00037002118737402466,5.028074533956846e-12
9,33,0.3333333333333333,2,GL12_16,-63.4599352538784,-63.452012330130984,-0.007891620113717348,6.070425688445728e-12
9,33,0.5,2,GL12_16,-131.96044587627904,-131.92297207788408,-0.036780344708833346,5.684197149678474e-12
10,33,-1.0,2,back_40_56,78.22052562842285,78.22052562842316,-3.126388037343952e-13,1.0248916558362313e-15
9,33,0.5773502691896258,2,GL12_16,-182.06444793304854,-181.98776521321201,-0.07381633330132552,5.5703857327165e-12
10,33,-0.816496580927726,2,GL12_16,71.6265817893934,71.6265820377823,-2.483888697103731e-07,5.1213584200949784e-15
9,33,0.7071067811865475,2,GL12_16,-325.464337374579,-325.21354375440023,-0.22181704375291458,6.716746839402032e-12
10,33,-0.7071067811865475,2,GL12_16,67.02698834395632,67.02698894023877,-5.962822696418184e-07,8.475348520466815e-15
9,33,0.816496580927726,2,GL12_16,-603.7698831265983,-603.0811472171035,-0.4977894924780539,8.685678303062387e-12
10,33,-0.5773502691896258,2,GL12_16,60.75050804543193,60.75050977331692,-1.7278834996271902e-06,5.560247952350953e-12
10,33,-0.5,2,GL12_16,56.49639428556132,56.49639758727989,-3.301713113663518e-06,6.219111128668418e-12
10,33,-0.3333333333333333,2,GL12_16,45.66543201561492,45.66544580801657,-1.3792306538044674e-05,5.202189618587382e-12
10,33,0.3333333333333333,2,GL12_16,-51.324565813200564,-51.31806611490978,-0.006478620942038649,4.559702460741546e-12
10,33,0.0,2,GL12_16,13.258688147593134,13.25896490280627,-0.00027671691994466665,5.222587073295481e-12
11,33,-1.0,2,back_40_56,82.11469416888275,82.11469416888292,-1.705302565824095e-13,8.860241932096692e-16
10,33,0.5,2,GL12_16,-115.75955969101987,-115.72721658277099,-0.03182566351684756,6.03445129535163e-12
10,33,0.5773502691896258,2,GL12_16,-162.8858205069049,-162.81801991717856,-0.06555320670967128,5.753095230842903e-12
11,33,-0.816496580927726,2,GL12_16,75.91863335040372,75.91863350096708,-1.5056334067358743e-07,4.468903946604697e-15
10,33,0.7071067811865475,2,GL12_16,-297.7548758169567,-297.5241953786426,-0.20600684471029818,6.05448115722454e-12
11,33,-0.7071067811865475,2,GL12_16,71.59686727021769,71.59686764013149,-3.699137378348492e-07,7.226933395821561e-15
11,33,-0.5773502691896258,2,GL12_16,65.69985192464398,65.69985302733802,-1.1026934347759164e-06,1.86127516030191e-14
10,33,0.816496580927726,2,GL12_16,-559.4925740497245,-558.8409524822313,-0.4788000697166106,6.911572770864991e-12
11,33,-0.5,2,GL12_16,61.70314906126678,61.70315120522639,-2.1439573142308034e-06,5.735397599975441e-12
11,33,-0.3333333333333333,2,GL12_16,51.52826938908826,51.528278699683874,-9.310552271914112e-06,5.7488241558466565e-12
11,33,0.0,2,GL12_16,21.089614727684026,21.08981812833147,-0.00020337996293392268,4.49859903985275e-12
11,33,0.3333333333333333,2,GL12_16,-39.556194600841394,-39.55092861225222,-0.005252147577456682,4.85211413443491e-12
11,33,0.5,2,GL12_16,-100.05085872020872,-100.0232099588276,-0.027270032863689352,5.378494918706727e-12
11,33,0.5773502691896258,2,GL12_16,-144.29103170219446,-144.23156732453936,-0.05773090117178622,5.66875664911863e-12
12,33,-1.0,2,back_40_56,85.89045826550951,85.8904582655104,-8.952838470573255e-13,8.431988102375732e-16
11,33,0.7071067811865475,2,GL12_16,-270.89154565160806,-270.68050042863223,-0.1902625526837462,5.6632351748666475e-12
12,33,-0.816496580927726,2,GL12_16,80.07980161817562,80.07980170664743,-8.847180374406709e-08,5.567641107007652e-15
12,33,-0.7071067811865475,2,GL12_16,76.0271347274182,76.02713495029954,-2.2288131521261837e-07,5.062416654404134e-15
12,33,-0.5773502691896258,2,GL12_16,70.49764614858229,70.49764683340443,-6.848219058382051e-07,7.847974081694432e-15
12,33,-0.5,2,GL12_16,66.75024601496709,66.750247371265,-1.3562969950957537e-06,2.346604090860891e-13
11,33,0.816496580927726,2,GL12_16,-516.5703941263196,-515.9557511295545,-0.459166059685312,7.016337003011271e-12
12,33,-0.3333333333333333,2,GL12_16,57.21075282411876,57.21075896140791,-6.13727032198536e-06,5.416355644971621e-12
12,33,0.0,2,GL12_16,28.677925169199053,28.678071826114746,-0.00014664616209273187,5.2698409862304166e-12
12,33,0.3333333333333333,2,GL12_16,-28.155403293047414,-28.151195109816115,-0.004199341235505764,5.7580277316261e-12
13,33,-1.0,2,back_40_56,89.54743658236723,89.5474365823668,4.26325641456151e-13,7.416376114001875e-16
12,33,0.5,2,GL12_16,-84.83495804555771,-84.81157074168466,-0.023115940484354773,6.021646029168943e-12
12,33,0.5773502691896258,2,GL12_16,-126.2807239761283,-126.22903479049243,-0.05037602224902922,5.961440151590945e-12
12,33,0.7071067811865475,2,GL12_16,-244.87504899861312,-244.68311297373634,-0.17464033071076213,6.689108394149663e-12
13,33,-0.816496580927726,2,GL12_16,84.10969641479787,84.10969646506604,-5.026816880747733e-08,3.586322016914716e-15
13,33,-0.7071067811865475,2,GL12_16,80.31739537598015,80.3173955060203,-1.3004014086017146e-07,3.981579781919399e-15
13,33,-0.5773502691896258,2,GL12_16,75.14348934328561,75.14348975593373,-4.126480349790958e-07,6.313074980626196e-15
13,33,-0.5,2,GL12_16,71.6372801974147,71.63728103089215,-8.334771103756508e-07,1.362799428790048e-14
12,33,0.816496580927726,2,GL12_16,-475.0040830252701,-474.4262638546436,-0.43887925821921425,6.3233941084931595e-12
13,33,-0.3333333333333333,2,GL12_16,62.71246959723098,62.71247353728079,-3.940042053312528e-06,5.493966551438082e-12
13,33,0.0,2,GL12_16,36.023190084154116,36.023293615982325,-0.00010352646897443936,5.760193670150226e-12
13,33,0.3333333333333333,2,GL12_16,-17.12263898693439,-17.11932677977802,-0.0033067278494488474,5.096814942964379e-12
13,33,0.5,2,GL12_16,-70.1123264987202,-70.09277358978056,-0.019362990648260973,4.434543356171113e-12
14,33,-1.0,2,back_40_56,93.08531649706762,93.08531649706818,-5.542233338927246e-13,7.43573427386182e-16
13,33,0.5773502691896258,2,GL12_16,-108.85538847833492,-108.8109001052582,-0.04351327897330423,6.110412471844617e-12
13,33,0.7071067811865475,2,GL12_16,-219.70593029450663,-219.53252384852055,-0.15920419269481012,5.991584861017859e-12
14,33,-0.816496580927726,2,GL12_16,88.00799998989746,88.00800001732105,-2.742359546260028e-08,3.2165064335399377e-15
14,33,-0.7071067811865475,2,GL12_16,84.4673287358354,84.46732880892367,-7.30882705404491e-08,3.7408620196811734e-15
14,33,-0.5773502691896258,2,GL12_16,79.63705812396982,79.63705836422716,-2.402573069422258e-07,4.847105185650471e-15
14,33,-0.5,2,GL12_16,76.36392665374763,76.36392714945431,-4.957065635027989e-07,8.113024599512062e-15
13,33,0.816496580927726,2,GL12_16,-434.7942124741575,-434.25303608727063,-0.4179368819579263,5.533066318014035e-12
14,33,-0.3333333333333333,2,GL12_16,68.03309168437592,68.03309414025131,-2.4558723736138923e-06,5.1689766822045215e-12
14,33,0.0,2,GL12_16,43.125075736447165,43.12514713170216,-7.139270641099242e-05,4.677909863219851e-12
14,33,0.3333333333333333,2,GL12_16,-6.458239597350037,-6.455676026372451,-0.0025602878356286904,4.473529430836101e-12
14,33,0.5,2,GL12_16,-55.88331466136512,-55.86717775439487,-0.016007404611856485,5.667172793615867e-12
15,33,-1.0,2,back_40_56,96.50384412789397,96.50384412789364,3.268496584496995e-13,6.276786321838048e-16
14,33,0.5773502691896258,2,GL12_16,-92.01539448439631,-91.97752185802169,-0.03716442706144206,5.670807400680601e-12
14,33,0.7071067811865475,2,GL12_16,-195.38461025719545,-195.2290952015697,-0.14402581039513931,6.9999071821456835e-12
15,33,-0.7071067811865475,2,GL12_16,88.47667791218038,88.47667795160964,-3.942926618520936e-08,3.456389112524602e-15
15,33,-0.5773502691896258,2,GL12_16,83.97809518014688,83.97809531477114,-1.346242493458667e-07,4.418089023973823e-15
15,33,-0.816496580927726,2,GL12_16,91.77445625572233,91.77445627005996,-1.4337629647332507e-08,3.579982273004752e-15
14,33,0.816496580927726,2,GL12_16,-395.94122882647264,-395.4364801203968,-0.39634274823177007,7.023941302914683e-12
15,33,-0.5,2,GL12_16,80.92992810819217,80.9299283924002,-2.842079873916341e-07,4.915028178119134e-15
15,33,-0.3333333333333333,2,GL12_16,73.17236253784039,73.17236401884318,-1.4810017010477875e-06,3.087068008590578e-12
15,33,0.0,2,GL12_16,49.98332879414673,49.98337676111437,-4.796581724571136e-05,4.095495017109435e-12
15,33,0.3333333333333333,2,GL12_16,3.837548186300978,3.8394956751076634,-0.0019455936808043008,4.7725694720126245e-12
15,33,0.5,2,GL12_16,-42.14817421711297,-42.13504678109264,-0.01304164703885398,4.586650173120146e-12
15,33,0.5773502691896258,2,GL12_16,-75.76100932220893,-75.72916023693851,-0.031347244982327035,5.323970216862225e-12
16,33,-1.0,2,back_40_56,99.80281666202293,99.8028166620233,-3.6948222259518384e-13,6.747059328891559e-16
15,33,0.7071067811865475,2,GL12_16,-171.91140784483224,-171.7730830250569,-0.12918421238663305,5.579822530256488e-12
16,33,-0.7071067811865475,2,GL12_16,92.34524100156997,92.3452410218184,-2.024842140108458e-08,3.137799559568351e-15
16,33,-0.816496580927726,2,GL12_16,95.40886255172167,95.40886255881937,-7.097696627447283e-09,3.149827657689584e-15
16,33,-0.5773502691896258,2,GL12_16,88.16640023708374,88.16640030923605,-7.215231529516582e-08,4.071635349392922e-15
16,33,-0.5,2,GL12_16,85.33508565208169,85.33508580831841,-1.5623671090953281e-07,4.1744813589414864e-15
15,33,0.816496580927726,2,GL12_16,-358.4454786585775,-357.97689957229113,-0.3741090261858224,5.873311950108557e-12
16,33,-0.3333333333333333,2,GL12_16,78.13008717135868,78.1300880316795,-8.603204542826416e-07,1.3143934942361332e-14
16,33,0.0,2,GL12_16,56.59776518433797,56.597796485095806,-3.130026796914347e-05,5.489305992482763e-12
16,33,0.3333333333333333,2,GL12_16,13.764556148216087,13.766005193230654,-0.001447995655757347,4.496210576921884e-12
16,33,0.5,2,GL12_16,-28.907071420824508,-28.896562219633367,-0.010454172474291128,4.836577249787348e-12
16,33,0.5773502691896258,2,GL12_16,-60.09241196368596,-60.065991465876365,-0.02607453003412678,5.156106314444434e-12
17,33,-1.0,2,back_40_56,102.98207649298881,102.98207649298871,9.947598300641897e-14,5.854984447313309e-16
16,33,0.7071067811865475,2,GL12_16,-149.28655491811145,-149.16465255723926,-0.1147652021633109,4.997563998280965e-12
17,33,-0.816496580927726,2,GL12_16,98.91106337683144,98.91106338013284,-3.3014089185672184e-09,2.3008343179556535e-15
17,33,-0.7071067811865475,2,GL12_16,96.07286456979688,96.07286457962168,-9.824802256783972e-09,2.4383767880505225e-15
17,33,-0.5773502691896258,2,GL12_16,92.20182322293722,92.2018232596783,-3.6741084166242774e-08,3.116093596719625e-15
16,33,0.816496580927726,2,GL12_16,-322.30722617543705,-321.8745052811331,-0.3512584660037441,7.027323217013123e-12
17,33,-0.5,2,GL12_16,89.57925172360794,89.57925180545077,-8.184282427700881e-08,3.8452161220622036e-15
17,33,-0.3333333333333333,2,GL12_16,82.90612474224451,82.90612522117914,-4.789345088265015e-07,6.4447422945919446e-15
17,33,0.0,2,GL12_16,62.96826198519059,62.968281751880724,-1.976649477741399e-05,3.686886547238381e-12
17,33,0.3333333333333333,2,GL12_16,23.322685593576445,23.323738995570515,-0.0010528473609577496,4.331765267715248e-12
17,33,0.5773502691896258,2,GL12_16,-45.00970209514692,-44.98811767903865,-0.02135313957723425,5.10187681009479e-12
17,33,0.5,2,GL12_16,-16.160096352736076,-16.151832997445325,-0.008229307617637974,4.04458691702555e-12
18,33,-1.0,2,back_40_56,106.04150681800348,106.04150681800398,-4.973799150319464e-13,5.439581348725062e-16
17,33,0.7071067811865475,2,GL12_16,-127.51020571782898,-127.40388876676234,-0.10086038035323243,7.0571669254559435e-12
18,33,-0.816496580927726,2,GL12_16,102.28094569618945,102.28094569762506,-1.4356089640086503e-09,2.6536018829081074e-15
18,33,-0.7071067811865475,2,GL12_16,99.65943877785696,99.6594387823245,-4.467537441112185e-09,2.8112979621752525e-15
18,33,-0.5773502691896258,2,GL12_16,96.08425917771456,96.08425919534469,-1.7630128312816044e-08,2.9804291400350593e-15
17,33,0.816496580927726,2,GL12_16,-287.52666522543785,-287.1294254877222,-0.32782713887143505,5.527083275256131e-12
18,33,-0.5,2,GL12_16,93.6623248891459,93.66232492968584,-4.053992970192125e-08,2.6843026225955e-15
18,33,-0.3333333333333333,2,GL12_16,87.50038307678193,87.50038333066271,-2.538807526118426e-07,4.583595409719949e-15
18,33,0.0,2,GL12_16,69.0947516438928,69.09476367214491,-1.2028179761869736e-05,4.049009849631039e-12
18,33,0.3333333333333333,2,GL12_16,32.51190130217435,32.5126473359343,-0.0007457555459499088,3.907180726872395e-12
19,33,-1.0,2,back_40_56,108.98102844997219,108.98102844997265,-4.689582056015562e-13,6.334699384360258e-16
18,33,0.5,2,GL12_16,-3.9072689975176615,-3.9009014848373127,-0.006347283031770352,4.49286139355031e-12
18,33,0.5773502691896258,2,GL12_16,-30.512905786026266,-30.49557332923338,-0.01718311383523441,4.1405875745062164e-12
18,33,0.7071067811865475,2,GL12_16,-106.5824423520239,-106.49080319934261,-0.08756566036721178,5.486687763507833e-12
19,33,-0.816496580927726,2,GL12_16,105.51843554623991,105.5184355467834,-5.434799275805002e-10,2.1050839901738045e-15
19,33,-0.7071067811865475,2,GL12_16,103.10489385979938,103.1048938616419,-1.8425225772567863e-09,2.400420327296906e-15
18,33,0.816496580927726,2,GL12_16,-254.10392734263678,-253.74171173144885,-0.30386774224340907,5.509834247653097e-12
19,33,-0.5773502691896258,2,GL12_16,99.81364458131091,99.8136445891501,-7.839190599239288e-09,1.9882137445279856e-15
19,33,-0.5,2,GL12_16,97.58424608602115,97.5842461047693,-1.8748153076343936e-08,2.772750705100999e-15
19,33,-0.3333333333333333,2,GL12_16,91.9128147567157,91.91281488377297,-1.2705725441718736e-07,3.951142685424107e-15
19,33,0.0,2,GL12_16,74.9772180356431,74.97722505154245,-7.015874731013218e-06,3.720219317592033e-12
19,33,0.3333333333333333,2,GL12_16,41.33222781237647,41.332740787474464,-0.0005128435487596291,4.77292778656366e-12
20,33,-1.0,2,back_40_56,111.80059767798636,111.80059767798633,2.842170943040441e-14,5.386396117415982e-16
