event_id,beta_norm,nu_in_rest_over_nu_alpha,nu_out_rest_over_nu_alpha,mu_rest,response_forward_m2,response_reverse_m2,response_relative,thermal_log_residual,conductance_log_residual,maxwell_boltzmann_log_residual,rest_frequency_in_relative,rest_frequency_out_relative
698,2.5655847946661025e-05,1.0001791584397264,1.000179139762236,-0.7186109485446881,1.0205696810940995e-22,1.0205696810940991e-22,1.7277032219330213e-16,7.105427357601002e-15,1.4210854715202004e-14,1.1368683772161603e-13,0.0,2.0271563405248777e-16
699,6.2900361830404005e-06,0.9999217599405991,0.9999217550969317,0.5540800299865973,4.613531710978608e-22,4.613531710978609e-22,1.0191709297456591e-16,7.105427357601002e-15,0.0,1.4210854715202004e-14,0.0,2.0276781403092773e-16
700,5.039724008014244e-05,0.9998891438811466,0.9998891237978339,-0.8490399662776181,3.0259191642851716e-22,3.0259191642962387e-22,1.8287078426822184e-12,7.105427357601002e-15,-3.673505943879718e-12,3.19033688356285e-12,2.027744272689833e-16,2.0277443134181705e-16
701,1.9080092890129657e-05,0.9999039449639769,0.9999039360352608,0.17797106706727997,2.4161535846173907e-22,2.4161535846275893e-22,2.1105009740776965e-12,7.105427357601002e-15,-4.206412995699793e-12,7.815970093361102e-14,2.0277142569957356e-16,2.0277142751023594e-16
702,7.63603691109429e-06,0.9998282987904893,0.9998282782627633,-0.8901864869374554,1.3138666655830138e-22,1.31386666559232e-22,3.541513732075479e-12,2.1316282072803006e-14,-7.062794793455396e-12,1.4210854715202004e-14,6.083603016485321e-16,4.0557354275928685e-16
703,2.8777801407158855e-05,1.000091658233816,1.0000916375331343,-0.9051083934396678,4.678250430357378e-22,4.67825043031598e-22,4.424526910858394e-12,1.4210854715202004e-14,8.853362487570848e-12,3.410605131648481e-13,4.054667326013658e-16,2.0273337049701713e-16
704,1.997712943693908e-05,0.9999604505739312,0.9999604443473287,0.4268079719657506,1.6330352693760612e-21,1.6330352693760617e-21,1.7275722667345627e-16,0.0,0.0,-1.0658141036401503e-13,0.0,2.0275996878587453e-16
705,2.6642412397849373e-05,0.9999977531923046,0.9999977410645697,-0.11633950177429803,4.337639609126148e-19,4.337639610691731e-19,1.8046492767530653e-10,7.105427357601002e-15,-3.609272880567005e-10,-4.405364961712621e-13,4.055048080572704e-16,4.0550481297513605e-16
706,4.297899386951603e-05,1.0001082323043835,1.0001082131466605,-0.7630496435060675,2.9180557855176045e-22,2.9180557854957356e-22,3.747169093085155e-12,0.0,7.489120434911456e-12,2.3803181647963356e-12,4.054600130943945e-16,2.0273001043062227e-16
707,1.85317103767253e-05,0.9999679446611893,0.9999679347314704,0.08593001080014398,2.118306494103981e-21,2.118306494077185e-21,6.3248649472607e-12,0.0,1.2647660696529783e-11,-1.7053025658242404e-13,2.0275844797372002e-16,0.0
708,2.8489889575544705e-05,0.999911132373702,0.9999111126427853,-0.8165155217195401,4.560253395870694e-22,4.560253395870692e-22,2.062156198401952e-16,7.105427357601002e-15,0.0,5.968558980384842e-13,0.0,2.0276997216992218e-16
709,2.691043082116865e-05,0.9998587823690336,0.9998587676849161,-0.3520263927168989,1.217869158149937e-22,1.2178691581534343e-22,1.4358401184386004e-12,0.0,-2.8705926524708048e-12,-9.947598300641403e-14,2.027805846767476e-16,2.0278058765482214e-16
710,3.061089606375888e-05,0.9998439228788171,0.9998439175774564,0.5118676564876247,1.1195212089023597e-22,1.119521208911083e-22,3.896015326932062e-12,2.1316282072803006e-14,-7.759126674500294e-12,-3.765876499528531e-13,6.083507950896874e-16,8.111343977537033e-16
711,3.61351799885499e-05,1.000028887181999,1.0000288687492291,-0.6966027553442182,3.845552811595085e-21,3.8455528114871155e-21,1.4038220710119789e-11,2.1316282072803006e-14,2.8066438062523957e-11,3.055333763768431e-13,4.054921834394449e-16,4.054921909135731e-16
712,2.2616244152411204e-05,1.00009648864704,1.000096486658451,0.816989542149341,3.8694116230165676e-22,3.8694116229677766e-22,6.304706461157134e-12,2.1316282072803006e-14,1.2633449841814581e-11,1.4921397450962104e-13,6.081971613276906e-16,4.054647750246852e-16
713,3.1215000889418413e-05,0.9999965833882595,0.9999965777511093,0.4811077004336021,2.279280204366443e-19,2.27928020490746e-19,1.186815099427149e-10,7.105427357601002e-15,-2.3737811716273427e-10,2.2026824808563106e-13,4.055052824200559e-16,2.0275264235297892e-16
714,3.674733703125373e-05,0.9998728195445697,0.9998727999576477,-0.8033969415575635,2.198259864852017e-22,2.1982598648730407e-22,4.781846246121856e-12,2.1316282072803006e-14,-9.549694368615746e-12,5.471179065352771e-13,6.083332135440726e-16,2.0277774182032114e-16
715,2.9498293883129798e-05,1.0001727219687282,1.000172710430814,-0.06167587459244997,7.268745567493034e-23,7.268745567458892e-23,2.348564350113101e-12,1.4210854715202004e-14,4.732214620162267e-12,-4.263256414560601e-13,4.054338696297955e-16,6.081508114602731e-16
716,1.259359261705732e-05,1.0000021979216047,1.0000021855050978,-0.14291037642313772,4.563510598207294e-19,4.563510595681673e-19,2.767191115253147e-10,2.1316282072803006e-14,5.534559477382572e-10,0.0,6.082545085531952e-16,6.082545161055745e-16
717,2.5881474064577977e-05,1.0001761745838456,1.000176159708951,-0.3687229374110095,7.906412584506044e-23,7.906412584487841e-23,1.1511988099715507e-12,7.105427357601002e-15,2.3305801732931286e-12,-2.3447910280083306e-13,2.027162350346276e-16,2.0271623804947912e-16
718,8.124390657308303e-06,1.000140922282413,1.000140903365818,-0.740745283777597,1.684723015557267e-22,1.6847230155572667e-22,6.977374559303812e-17,0.0,0.0,-1.4210854715202004e-14,0.0,2.0272338407582721e-16
719,3.718473108850222e-05,0.9998180455199204,0.999818027260737,-0.6813342593771331,9.55739479748193e-23,9.55739479748193e-23,0.0,-7.105427357601002e-15,0.0,1.7763568394002505e-13,0.0,0.0
720,3.6797515445625384e-05,1.0000445508245346,1.0000445392113302,-0.06887772520286894,1.0937178729151241e-21,1.0937178729051685e-21,4.55126090654554e-12,7.105427357601002e-15,9.109157872444484e-12,-1.3358203432289883e-12,2.027429161188919e-16,0.0
721,2.728916045711584e-05,0.9999826919290425,0.9999826745711647,-0.5978143378090425,9.790219404936506e-21,9.790219405165877e-21,1.1714279513201327e-11,0.0,-2.3433699425368104e-11,4.973799150320701e-13,2.027554577888239e-16,0.0
722,3.0246403502084655e-05,0.9999576633020324,0.9999576537522505,0.12088665314448302,1.2231106637423857e-21,1.2231106637423857e-21,0.0,0.0,0.0,-3.197442310920451e-13,0.0,0.0
723,3.0523085263241196e-05,0.9998368567374671,0.999836844916044,-0.08849425221991296,8.182784840693636e-23,8.182784840713971e-23,1.2425401113886396e-12,1.4210854715202004e-14,-2.5011104298755527e-12,1.7763568394002505e-13,2.027850314946044e-16,0.0
724,2.869940109401439e-05,0.999830229632968,0.9998302095969227,-0.8449055520322336,1.2850126835694485e-22,1.2850126835755853e-22,2.3878308309151088e-12,1.4210854715202004e-14,-4.746425474877469e-12,-5.826450433232822e-13,4.055727512007766e-16,2.0278637966411525e-16
725,2.911851323930601e-05,0.9999494352653676,0.9999494234942805,-0.0836153595246569,8.51006739836473e-22,8.510067398501213e-22,8.0189351799332e-12,1.4210854715202004e-14,-1.6001422409317456e-11,9.947598300641403e-14,4.055244021997313e-16,2.0276220348671788e-16
726,1.628149652775899e-05,0.9999911607630376,0.9999911523388525,0.22455637519891902,2.9048121680269074e-20,2.904812168293423e-20,4.5874842666863125e-11,1.4210854715202004e-14,-9.174527804134414e-11,-7.815970093361102e-14,4.055074813426646e-16,4.055074847587647e-16
727,3.060056401151805e-05,0.999889302161094,0.9998892978457649,0.6026943656310111,2.403936638563037e-22,2.4039366385542324e-22,1.8312572275070354e-12,0.0,3.637978807091713e-12,-3.623767952376511e-13,2.0277439517030436e-16,0.0
728,1.4071032520501506e-05,0.9999119610825931,0.9999119425383349,-0.7072636464786568,4.1823952284109364e-22,4.1823952284109364e-22,0.0,0.0,-2.842170943040401e-14,7.105427357601002e-15,0.0,0.0
729,1.9967756754419258e-05,0.9999481804663615,0.9999481777422741,0.7492270473033643,1.2563597384262734e-21,1.2563597384459352e-21,7.824904009606587e-12,7.105427357601002e-15,-1.567457275086781e-11,-2.842170943040401e-14,4.05524911077718e-16,0.0
730,4.4933455293117143e-05,0.9999551781876547,0.9999551604275567,-0.6349291667499442,1.5091095869972321e-21,1.5091095870245361e-21,9.046396251709357e-12,2.1316282072803006e-14,-1.809041805245215e-11,-7.531752999057062e-13,4.0552207320021394e-16,6.082831206039725e-16
731,2.6896629915179582e-05,1.0001808820954263,1.0001808670775145,-0.3818697223955877,7.565351914212092e-23,7.565351914178167e-23,2.2421142697325826e-12,7.105427357601002e-15,4.504840944719035e-12,-4.405364961712621e-13,4.0543056183637235e-16,0.0
732,1.2458525595979796e-05,0.9999797483458346,0.9999797276255213,-0.9073419630676297,9.605477580585061e-21,9.605477580777393e-21,1.0011536996542976e-11,0.0,-2.0037305148434825e-11,-1.4210854715202004e-14,2.0275605462847177e-16,0.0
733,3.21407395491004e-05,1.0001639704723135,1.0001639563383138,-0.300580749887159,8.76079846783003e-23,8.760798467786693e-23,2.4733447750799954e-12,7.105427357601002e-15,4.959588295605499e-12,5.968558980384842e-13,4.0543741720115504e-16,2.0271871146533396e-16
734,3.323506015973098e-05,0.9998071632353958,0.999807155689686,0.30516408731906997,6.352646768870888e-23,6.3526467688976e-23,2.1024255400853375e-12,7.105427357601002e-15,-4.220623850414995e-12,4.902744876744691e-13,4.0558210810745587e-16,0.0
735,1.9240912597473605e-05,0.9999633627046797,0.9999633493336865,-0.23086421872407503,1.6955129176389307e-21,1.6955129176201657e-21,5.5337318236045915e-12,-7.105427357601002e-15,1.1056044968427159e-11,1.8474111129762605e-13,2.0275937703814904e-16,2.0275937974934266e-16
736,3.535381806268993e-05,0.9999081048719614,0.9999081014478329,0.684757683465287,3.758597855564609e-22,3.75859785556461e-22,1.2509924136544337e-16,0.0,0.0,1.7053025658242404e-13,0.0,2.027705828059554e-16
737,1.3605135054250196e-05,0.9999931456618385,0.9999931295854321,-0.47982235409482654,5.657636411087328e-20,5.657636411756733e-20,5.915943087726103e-11,0.0,-1.1829115464934148e-10,8.526512829121202e-14,4.055066764458341e-16,0.0
738,2.2496153446467974e-05,1.000177876472404,1.0001778690856225,0.32030288485931807,7.528042979331483e-23,7.52804297933148e-23,1.5614873002846162e-16,0.0,0.0,-2.6290081223123707e-13,0.0,2.0271589159269483e-16
739,2.497007751035898e-05,0.9998717522040744,0.9998717311312475,-0.9402105421572715,2.4752357318235317e-22,2.4752357318235307e-22,1.8996079213130765e-16,7.105427357601002e-15,0.0,-2.2737367544323206e-13,0.0,2.0277795858232883e-16
740,3.178678518209418e-05,1.0001190584214006,1.0001190413443954,-0.5715310321183331,2.0219220676312943e-22,2.0219220676175182e-22,3.4066813740285496e-12,2.1316282072803006e-14,6.821210263296962e-12,-7.105427357601002e-13,4.054556240593986e-16,4.054556309825421e-16
741,1.0473910081053994e-05,0.999922019557645,0.9999220032016873,-0.5057690736649637,4.46235890209815e-22,4.462358902121351e-22,2.5996830160636134e-12,7.105427357601002e-15,-5.215383680479135e-12,-2.842170943040401e-14,2.0276776040262501e-16,0.0
742,2.1785345037110996e-05,1.0000321007712305,1.0000320832275051,-0.6147622855320543,2.889107515625928e-21,2.8891075156259278e-21,6.509937588488065e-17,0.0,1.4210854715202004e-14,1.2079226507921703e-13,0.0,2.0274544375477593e-16
743,3.6526283524884094e-05,0.9998207855733264,0.9998207851544113,0.9614258537632185,1.2947752534013769e-22,1.2947752534072344e-22,2.261971077508076e-12,1.4210854715202004e-14,-4.504840944719035e-12,-1.2079226507921703e-13,4.0557658214058762e-16,2.0278829115526005e-16
744,3.751884727744904e-05,0.9998325953197341,0.9998325926097655,0.7504691028402205,1.205407505992889e-22,1.2054075059958078e-22,1.2106911806078567e-12,1.4210854715202004e-14,-2.4300561562995426e-12,7.105427357601002e-15,2.0278589579102087e-16,2.0278589634065623e-16
745,1.9034085731403887e-05,0.9998059383565361,0.9998059208006917,-0.6166088622268542,7.920082186505499e-23,7.920082186522049e-23,1.0447988149294568e-12,7.105427357601002e-15,-2.0889956431346945e-12,5.684341886080802e-14,2.0279130249641618e-16,2.027913060572798e-16
746,3.0441698298144615e-05,0.9998504006988665,0.9998503884686709,-0.12610272153753127,9.809307811830971e-23,9.809307811830971e-23,0.0,0.0,0.0,-6.963318810448982e-13,0.0,0.0
747,2.909462948639529e-05,1.000010369614876,1.000010358947669,0.01812460207858668,2.0099811821210852e-20,2.0099811820424837e-20,1.9552773603777506e-11,1.4210854715202004e-14,3.9108272176235914e-11,2.842170943040401e-14,2.0274984604515385e-16,4.0549969641581204e-16
748,3.503382055689766e-05,0.9998446362224457,0.999844622874234,-0.22905890533445136,9.422314000322207e-23,9.422314000371378e-23,2.6092809416607497e-12,1.4210854715202004e-14,-5.229594535194337e-12,3.623767952376511e-13,4.0556690737272747e-16,6.083503691807423e-16
749,4.32507967044556e-05,0.9999284854303999,0.9999284836173443,0.8330878924021089,7.157234019155965e-22,7.157234019155964e-22,6.569545428729244e-17,0.0,-2.842170943040401e-14,-4.902744876744691e-13,0.0,0.0
750,1.9458566307076583e-05,0.9998823203306981,0.9998823167064782,0.6663190667932869,2.2531519778782455e-22,2.25315197786272e-22,3.4452756273001146e-12,-7.105427357601002e-15,6.87805368215777e-12,7.105427357601002e-14,4.0555162214672615e-16,2.0277581180835373e-16
751,2.5006510679652992e-05,1.0000485351510808,1.000048532585675,0.7638822801823735,1.4523434453596398e-21,1.4523434453475048e-21,4.177748520960377e-12,-7.105427357601002e-15,8.327560863108374e-12,1.6342482922482304e-13,2.0274210836411363e-16,2.0274210888420418e-16
752,1.4691199690571466e-05,0.9998388621628842,0.9998388493158958,-0.18292157723870237,8.601010401517925e-23,8.601010401496285e-23,1.257972871448667e-12,0.0,2.5011104298755527e-12,7.815970093361102e-14,2.0278462475880752e-16,0.0
753,1.2457281125143812e-05,1.0001908650066327,1.000190846736831,-0.6810580786906202,8.680382838176534e-23,8.680382838176532e-23,6.770982183253688e-17,-7.105427357601002e-15,0.0,-2.842170943040401e-14,0.0,0.0
754,2.885891136773804e-05,1.0001689308872257,1.0001689237975095,0.3476258002895549,8.484657537299877e-23,8.484657537279505e-23,1.2004796310410417e-12,1.4210854715202004e-14,2.4016344468691386e-12,1.0658141036401503e-13,2.0271770320151535e-16,4.0543540927696705e-16
755,4.1158506283557295e-05,1.000126206694987,1.000126189222581,-0.607895244706663,1.8575255585633296e-22,1.8575255585633296e-22,0.0,0.0,-2.842170943040401e-14,-1.7337242752546445e-12,0.0,0.0
756,3.2574384307477494e-05,0.999889431167176,0.9998894261579839,0.5388116058252798,2.2806574142911918e-22,2.280657414299555e-22,1.833551842290691e-12,7.105427357601002e-15,-3.637978807091713e-12,-7.105427357601002e-14,2.027743690082814e-16,2.0277437002412942e-16
757,3.907432653161464e-05,1.0000330183509896,1.0000330162587365,0.8074248709782547,3.2737720241597307e-21,3.2737720241597303e-21,5.745027287898573e-17,7.105427357601002e-15,2.842170943040401e-14,-6.963318810448982e-13,0.0,2.0274525459319026e-16
758,1.56472968738487e-05,1.0000549156577494,1.0000548962826121,-0.783247997524846,1.1559188854800577e-21,1.1559188854715215e-21,3.692368886902334e-12,7.105427357601002e-15,7.389644451905042e-12,1.4210854715202004e-14,2.0274081483777408e-16,2.027408187656895e-16
759,5.435541450295233e-05,1.0001316159871105,1.0001315998491374,-0.48507820752511527,1.540561506355314e-22,1.5405615063553133e-22,2.2890894248097085e-16,0.0,-1.4210854715202004e-14,-4.902744876744691e-13,0.0,2.0272526986804246e-16
760,3.827526428236069e-05,1.0001369942058813,1.0001369781538285,-0.477155617357897,1.413191913260415e-22,1.4131919132562305e-22,1.4805224792183881e-12,7.105427357601002e-15,2.9842794901924208e-12,-1.6768808563938364e-12,2.027241764454084e-16,2.0272417969910188e-16
761,3.198735894679451e-05,1.0001190328418006,1.0001190162312934,-0.5286010944054936,1.9507799336366598e-22,1.95077993363666e-22,6.025766056712104e-17,0.0,2.842170943040401e-14,-9.805489753489383e-13,0.0,0.0
762,1.988988943183497e-05,1.0000908036404115,1.0000907915798605,-0.10994876419874261,2.651876954206821e-22,2.651876954218665e-22,2.2330996282331445e-12,0.0,-4.447997525858227e-12,-4.973799150320701e-14,2.027335395395498e-16,2.0273354198440603e-16
763,3.936171364067653e-05,0.9998523138907749,0.9998523028535129,-0.016258735466055378,9.910153492779714e-23,9.910153492806916e-23,1.3724366021252847e-12,0.0,-2.7284841053187847e-12,9.450218385609332e-13,2.0278189655229664e-16,2.0278189879078413e-16
764,3.5104090739867193e-05,0.9998191220404187,0.9998191008768132,-0.9487738200639672,1.255107325174964e-22,1.2551073251777772e-22,1.1206982159842714e-12,0.0,-2.2453150450019166e-12,-2.913225216616411e-13,2.0278862847631863e-16,0.0
765,1.4911659865805345e-05,0.9998967389073815,0.9998967372551646,0.8478852270824454,3.483414338560806e-22,3.483414338560806e-22,0.0,7.105427357601002e-15,2.842170943040401e-14,0.0,0.0,0.0
766,1.1855605578149801e-05,0.9998550804769158,0.9998550693752808,-0.02218024546310222,1.0294458344197818e-22,1.0294458344226617e-22,1.3987919826465592e-12,0.0,-2.7853275241795927e-12,-2.842170943040401e-14,2.0278133545739838e-16,2.0278133770892904e-16
767,3.0136157367965678e-05,1.0000768076506619,1.0000768047043715,0.7288413462402569,5.607549099398025e-22,5.607549099398023e-22,1.6770169355428068e-16,7.105427357601002e-15,-1.4210854715202004e-14,-3.410605131648481e-13,0.0,2.027363773754438e-16
768,1.9527948491598852e-05,1.0001582792851242,1.0001582685369828,0.01096751727842663,8.624145784256288e-23,8.624145784300485e-23,2.5624225982553555e-12,-7.105427357601002e-15,-5.115907697472721e-12,1.4210854715202004e-14,4.054397242562308e-16,0.0
769,6.267540941865987e-05,1.0001430881135611,1.0001430680764922,-0.8438456708238486,1.8064851866142538e-22,1.8064851866142531e-22,1.9521239800899002e-16,7.105427357601002e-15,-1.4210854715202004e-14,-4.632738637155853e-12,0.0,2.027229453011284e-16
770,6.22071420695058e-05,0.9998938136607953,0.9998937962351843,-0.6043344389842183,2.616328286860379e-22,2.616328286840399e-22,3.818259826657365e-12,-1.4210854715202004e-14,7.624123554705875e-12,-7.8017592386459e-12,4.055469605130595e-16,4.0554696758071384e-16
771,2.1396550717001583e-05,1.0001354906757551,1.0001354788138972,-0.09156522814249975,1.186667687409855e-22,1.1866676874098544e-22,1.9811685500395562e-16,1.4210854715202004e-14,2.842170943040401e-14,-2.1316282072803006e-14,0.0,4.0544896722077203e-16
772,8.366819444855154e-06,1.0000811613785123,1.0000811571933619,0.6148275446629655,4.519599399488406e-22,4.519599399465823e-22,2.4984069905189547e-12,1.4210854715202004e-14,5.002220859751105e-12,-7.105427357601002e-15,2.027354941907916e-16,0.0
773,2.3583768120359975e-05,0.9999213916301755,0.9999213844739558,0.3411802776080636,3.90389983868601e-22,3.903899838706146e-22,2.5789875587985605e-12,7.105427357601002e-15,-5.144329406903125e-12,-2.5579538487363607e-13,2.0276788773608124e-16,2.0276788918724681e-16
774,5.6034781756465734e-05,0.999853192881668,0.999853181429439,-0.05446505320468874,1.0056264385346071e-22,1.0056264385290527e-22,2.7616845051402576e-12,-2.1316282072803006e-14,5.4924953474255744e-12,-6.536993168992922e-13,4.0556343656536997e-16,2.027817206053287e-16
775,7.771368859719694e-07,0.9999819745344211,0.9999819739119074,0.9426967487903163,1.2559512722401853e-20,1.2559512722119316e-20,1.1247925709982952e-11,-7.105427357601002e-15,2.248157215944957e-11,-7.105427357601002e-15,2.0275560324712071e-16,0.0
776,3.339389579294935e-05,0.9998408815780038,0.9998408686355434,-0.19170763667419533,8.848786879141042e-23,8.848786879141042e-23,0.0,7.105427357601002e-15,0.0,8.526512829121202e-13,0.0,0.0
777,1.571771772731302e-05,0.9999016561293484,0.9999016540597889,0.8094635890959034,3.6981757766999417e-22,3.698175776699941e-22,1.2714315617212087e-16,0.0,-2.842170943040401e-14,-4.973799150320701e-14,0.0,2.0277189027517095e-16
778,2.9800836429660044e-05,0.9998360741966069,0.999836068494766,0.4749844728294415,9.856204146371325e-23,9.856204146395693e-23,1.2361755870025914e-12,1.4210854715202004e-14,-2.4726887204451486e-12,1.2789769243681803e-13,2.0278519020819463e-16,6.083555740938991e-16
779,2.8337971634249238e-05,0.999910106918133,0.9999100895984194,-0.5945327395454614,3.619225171293447e-22,3.619225171309771e-22,2.255158794821306e-12,0.0,-4.490630090003833e-12,3.623767952376511e-13,2.0277017611901562e-16,0.0
780,1.4235406140040678e-05,0.999848092811144,0.9998480897154386,0.7149597284526465,1.41515058026115e-22,1.4151505802649277e-22,1.3347709414677533e-12,0.0,-2.7000623958883807e-12,2.842170943040401e-14,2.027827526408757e-16,0.0
781,1.2761237714740747e-05,0.9999956922217536,0.9999956774574382,-0.3590383520310929,1.3143927086511986e-19,1.314392708898648e-19,9.413073282207377e-11,7.105427357601002e-15,-1.8825119241228094e-10,7.105427357601002e-14,4.0550564379433822e-16,2.027528248906886e-16
782,4.4671579811423584e-05,0.9999413952004889,0.9999413913152398,0.6423284181666753,8.886988672295612e-22,8.886988672418582e-22,6.918534453365358e-12,1.4210854715202004e-14,-1.382716163789155e-11,-5.115907697472721e-13,4.0552766283332354e-16,6.082914966134875e-16
783,1.592618381614245e-05,1.0000032591346042,1.0000032501658203,0.1744462209848438,2.0959318485489948e-19,2.0959318485489948e-19,0.0,0.0,0.0,-4.263256414560601e-14,0.0,0.0
784,4.230836635345704e-05,1.0000293606050368,1.0000293421588813,-0.6978331948063164,3.726836520862886e-21,3.726836520862886e-21,0.0,-7.105427357601002e-15,0.0,1.7053025658242404e-12,0.0,0.0
785,4.702611709626702e-05,1.00005137930873,1.0000513588132005,-0.8863799678719624,1.4614465163369518e-21,1.4614465163369514e-21,1.2869379346360043e-16,0.0,1.4210854715202004e-14,-1.5987211554602254e-12,0.0,2.027415359183023e-16
786,4.095596183946617e-05,0.9998843152030514,0.9998842972908464,-0.649165344871752,2.2950888198971e-22,2.2950888199131883e-22,3.5049375308618958e-12,1.4210854715202004e-14,-6.977529665164184e-12,-1.1226575225009583e-12,4.055508130294046e-16,4.0555082029455445e-16
787,2.935398077881426e-05,0.9999266969786548,0.9999266817016527,-0.4064246349904502,4.685567461746873e-22,4.685567461798707e-22,5.531304299506117e-12,1.4210854715202004e-14,-1.1027623258996755e-11,-9.947598300641403e-14,4.055336238058291e-16,4.055336300016213e-16
788,3.491383334944029e-06,1.0000032757892556,1.0000032649134922,-0.0010863875533406021,2.0134061824895068e-19,2.0134061822402795e-19,6.189197541181802e-11,7.105427357601002e-15,1.2379075542412465e-10,0.0,2.0275128431249479e-16,2.0275128651756254e-16
789,1.5600193733719923e-05,1.0000230747090129,1.0000230644078802,0.051844480460736926,4.068775139346807e-21,4.068775139346807e-21,0.0,7.105427357601002e-15,1.4210854715202004e-14,6.394884621840902e-14,0.0,0.0
790,2.5930323339638468e-05,0.999927628729239,0.9999276072143352,-0.980691927859909,8.093286000267464e-22,8.093286000312805e-22,2.8011593868233406e-12,7.105427357601002e-15,-5.6132876125047915e-12,2.842170943040401e-14,2.0276662296114512e-16,4.0553325464793065e-16
791,2.004526361134019e-05,1.0001341294582062,1.0001341235970735,0.4606387877513448,1.4556071245286399e-22,1.4556071245242384e-22,1.511919312929629e-12,1.4210854715202004e-14,3.0411229090532288e-12,3.552713678800501e-14,2.0272475712113584e-16,4.054495166183463e-16
792,2.319806211050209e-05,1.0000451509248531,1.0000451389329539,-0.10373142668582368,1.0712131517856271e-21,1.0712131517760057e-21,4.490877574510513e-12,1.4210854715202004e-14,8.952838470577262e-12,2.2737367544323206e-13,2.0274279445829645e-16,2.0274279688945783e-16
793,2.9969583943098767e-05,1.0001216045233765,1.000121587146202,-0.5991463274964502,1.985365001180222e-22,1.9853650011669787e-22,3.33524426173665e-12,1.4210854715202004e-14,6.693312570860144e-12,3.055333763768431e-13,4.0545459185355385e-16,6.081818983475286e-16
794,3.210990080970016e-05,0.9999910881231362,0.9999910704750425,-0.6245017923297622,3.781460889628869e-20,3.7814608898009267e-20,2.2750171352382667e-11,7.105427357601002e-15,-4.5503156798076816e-11,-5.613287612504791e-13,2.0275375539947532e-16,2.027537589777245e-16
795,1.4026329302118667e-05,1.000084640232065,1.0000846266519503,-0.2498116725069546,3.2039132203778763e-22,3.2039132203471743e-22,4.791333213613519e-12,2.1316282072803006e-14,9.606537787476555e-12,7.105427357601002e-15,4.05469577926776e-16,2.0273479171631668e-16
796,5.455371012155091e-05,1.0000166582985792,1.0000166429473116,-0.4130073802293131,9.114038884502853e-21,9.114038884059134e-21,2.43426223265523e-11,7.105427357601002e-15,4.8686388254282065e-11,-3.055333763768431e-13,4.0549714207348135e-16,0.0
797,4.551233888102216e-05,0.9999256339962063,0.9999256173450873,-0.5329312223367503,5.016888636056668e-22,5.016888636084021e-22,2.7261202440522703e-12,7.105427357601002e-15,-5.4285465012071654e-12,-1.5418777365994174e-12,2.027670274565066e-16,2.0276703083305556e-16
798,2.16948214891616e-05,0.9998764581452249,0.9998764370274178,-0.9443336288138483,2.678388539275526e-22,2.6783885392755254e-22,8.777623810623426e-17,0.0,0.0,-3.836930773104541e-13,0.0,4.0555400842477057e-16
799,6.017337787402662e-05,1.0000003801846669,1.0000003681959708,-0.10353543037766991,1.5065924409641484e-17,1.506592440964148e-17,1.0226680511710156e-16,7.105427357601002e-15,0.0,-5.9401372709544376e-12,0.0,2.0275187383055049e-16
800,2.6494754971494373e-05,1.0000771588958235,1.0000771477266204,-0.027944885840357637,3.6317356176242215e-22,3.6317356176051324e-22,2.628094370262971e-12,0.0,5.286437954055145e-12,-5.115907697472721e-13,2.0273630557349216e-16,2.0273630783772042e-16
801,3.289784703879585e-05,1.000009268683863,1.000009268627954,0.9948537703719326,5.004187315751519e-20,5.004187315751519e-20,0.0,7.105427357601002e-15,2.842170943040401e-14,-1.4210854715202004e-14,0.0,2.027500692680138e-16
802,2.3965705086465066e-05,1.000162296600724,1.0001622808895547,-0.4457134038538228,9.830771253275795e-23,9.830771253251227e-23,1.2495373607655683e-12,0.0,2.5153212845907547e-12,-4.192202140984591e-13,2.0271904787060211e-16,2.0271905105503857e-16
803,2.2885302761773753e-05,0.9999919019702369,0.9999918967492349,0.5194091074980492,4.183630357962431e-20,4.1836303573339625e-20,7.511039480308166e-11,-1.4210854715202004e-14,1.5019452348496998e-10,1.4210854715202004e-14,6.08260771162749e-16,0.0
804,2.0649693950894085e-05,0.9999942315872579,0.9999942137257675,-0.6441345775510297,9.18742670754055e-20,9.18742670883223e-20,7.029602112809479e-11,1.4210854715202004e-14,-1.4060219655220862e-10,-2.4868995751603507e-13,4.0550623609328637e-16,4.0550624333627395e-16
805,2.7855077408506597e-05,0.9999835712232298,0.9999835556882598,-0.43001090325468605,9.48553676151096e-21,9.485536761745083e-21,1.2341097505268027e-11,7.105427357601002e-15,-2.467004378559068e-11,-2.7000623958883807e-13,2.0275527950419944e-16,0.0
806,2.5771403984353532e-05,1.000180880475021,1.0001808668635472,-0.25245666310404097,7.023474489532373e-23,7.023474489500876e-23,2.2422926983857337e-12,7.105427357601002e-15,4.490630090003833e-12,-4.618527782440651e-13,4.054305624932153e-16,0.0
807,2.3747221623828838e-05,0.9998324698302399,0.99983245548464,-0.3209272488540585,8.492600995302196e-23,8.492600995302194e-23,1.38413938376774e-16,0.0,0.0,3.623767952376511e-13,0.0,2.0278592415235745e-16
808,1.970006591188574e-05,0.9998512984084095,0.9998512860224884,-0.14043918176214498,9.965437779829011e-23,9.96543777985618e-23,1.3631714697728347e-12,0.0,-2.7284841053187847e-12,2.1316282072803006e-14,2.02782102504362e-16,2.0278210501637865e-16
