physics_orbit_id,frequency_i,frequency_j,x_i,x_j,mu,mu_label,edge_multiplicity,Q_SI,DeltaE_SI,pole_mean_amp2,full_mean_amp2,full_over_pole,integrated_amp_reciprocity,pointwise_amp_reciprocity,forward_reverse_log_edge_residual,quad_change_pole_96_128_to_128_192,quad_change_full_96_128_to_128_192,pole_location_t,pole_width_t,quadrature_points,log_edge_pole_no_angular,log_edge_full_no_angular
979,5,5,-1.5,-1.5,0.5773502691896258,1/sqrt(3),24,5.0110680954090095e-27,0.0,10562805363.302086,10562808186.756191,1.0000002673015367,0.0,0.0,0.0,7.222886599573714e-16,7.222884668885543e-16,-1.6889980319055102,0.0009700475235448093,512,152.43139773396913,152.43139800127065
980,5,5,-1.5,-1.5,0.7071067811865475,1/sqrt(2),24,4.171523211622724e-27,0.0,12597831450.710136,12597834293.778996,1.0000002256792266,0.0,0.0,0.0,1.6200113845739157e-14,1.620011018971082e-14,-1.6235720539013883,0.0009324525471765665,512,152.79095137492106,152.79095160060027
981,5,5,-1.5,-1.5,0.816496580927726,sqrt(2/3),24,3.301886087171143e-27,0.0,14303177769.32451,14303180622.660044,1.0000001994896224,0.0,0.0,0.0,1.666892371378407e-14,1.6668920388507438e-14,-1.5739536866187351,0.0009039403878945593,512,153.1516958296992,153.1516960291888
982,5,6,-1.5,-1.0,-1.0,-1,26,1.0900779428101037e-26,1.9173899450738107e-23,50359207.93569886,50361880.978603855,1.000053079526358,0.0,0.0,0.0,5.030256643807055e-15,5.029989654338617e-15,0.0,1.0,192,146.24557626388994,146.24562934200762
983,5,6,-1.5,-1.0,-0.816496580927726,-sqrt(2/3),48,1.0388667502263888e-26,1.9173899450738107e-23,55657368.75758746,55660128.503431976,1.0000495845546802,9.804088415464394e-20,1.0163439366587885e-16,2.842170943040401e-14,4.819144481254205e-15,4.818905537969059e-15,-4.1254386317936795,0.002844018748512449,512,146.38741387655622,146.38746345988164
984,5,6,-1.5,-1.0,-0.7071067811865475,-1/sqrt(2),48,1.0071007002072379e-26,1.9173899450738107e-23,70071301.17867854,70074123.92938344,1.0000402839772833,7.2685539504126685e-19,1.0287996157982758e-16,0.0,1.7012569703365881e-15,1.4885398847376124e-15,-3.2654751873429055,0.002251126377821493,512,146.6443577843215,146.6443980674874
985,5,6,-1.5,-1.0,-0.5773502691896258,-1/sqrt(3),48,9.680696980097202e-27,1.9173899450738107e-23,285052084.7025035,285055000.9545878,1.0000102305937786,5.666552454911881e-18,1.1138569060257814e-16,2.842170943040401e-14,3.1365133588269003e-15,3.136481270761125e-15,-2.718449280481398,0.0018739769164177855,512,148.08101933121782,148.08102956175927
986,5,6,-1.5,-1.0,-0.5,-1/2,48,9.440351905840466e-27,1.9173899450738107e-23,699203707.0527219,699206688.4730146,1.0000042640224338,2.0812125395767672e-19,1.746339558971772e-16,0.0,7.160703112169408e-15,7.16067257890089e-15,-2.4993828516047882,0.001722937537909439,512,148.99934344338718,148.99934770740052
987,5,6,-1.5,-1.0,-0.3333333333333333,-1/3,24,8.900449132568388e-27,1.9173899450738107e-23,2666482296.830926,2666485425.4901195,1.00000117332832,6.155885751465992e-18,9.971299653113562e-17,0.0,1.5736714236485204e-14,1.5736695772174392e-14,-2.1645962815028708,0.0014921076769676687,512,150.38639096607804,150.38639213940567
988,5,6,-1.5,-1.0,0.0,0,192,7.70801505396173e-27,1.9173899450738107e-23,10142426092.23608,10142429444.279438,1.0000003304971934,2.4792598226440807e-18,1.404904693464265e-16,0.0,1.880564487694473e-16,1.8805638661733932e-16,-1.767495608249979,0.0012183008166305983,512,151.83494732201967,151.8349476525168
989,5,6,-1.5,-1.0,0.3333333333333333,1/3,24,6.2935679374075205e-27,1.9173899450738107e-23,19090540185.5666,19090543615.717068,1.0000001796780202,2.3904408001330748e-18,1.0694625219019389e-16,0.0,1.4586957607473276e-14,1.458695498651808e-14,-1.5307923847320501,0.0010550794566715853,512,152.60764195037703,152.607642130055
990,5,6,-1.5,-1.0,0.5,1/2,48,5.450389714331957e-27,1.9173899450738107e-23,23325883116.468987,23325886541.989494,1.0000001468549118,2.8347866817103664e-18,1.45712254679294e-16,0.0,2.126010158136811e-15,2.1260098459218227e-15,-1.4432911380922453,0.000994738451354583,512,152.88935001133686,152.88935015819175
991,5,6,-1.5,-1.0,0.5773502691896258,1/sqrt(3),48,5.0110974969300125e-27,1.9173899450738107e-23,25183339323.52836,25183342739.597294,1.000000135647973,1.923047880528481e-18,1.3824074061270902e-16,0.0,5.756126867508702e-15,5.907603088983493e-15,-1.4074795581313482,0.0009700418321606734,512,153.0042453516745,153.0042454873225
992,5,6,-1.5,-1.0,0.7071067811865475,1/sqrt(2),48,4.171547687418954e-27,1.9173899450738107e-23,28125958190.80945,28125961582.73673,1.0000001205977502,2.4834422572307276e-18,1.0374557092003546e-16,0.0,1.4919196578905022e-15,1.4919194779683697e-15,-1.3529673849409614,0.0009324470764002716,512,153.1670922880668,153.16709240866456
993,5,6,-1.5,-1.0,0.816496580927726,sqrt(2/3),48,3.3019054607313474e-27,1.9173899450738107e-23,30432053570.328796,30432056935.329735,1.0000001105742315,3.1827476754459228e-18,1.7692413290430933e-16,5.684341886080802e-14,2.632377154338043e-15,2.7577281424680893e-15,-1.3116297239463415,0.000903935084464796,512,153.2252587717403,153.2252588823145
995,5,7,-1.5,-0.5,-1.0,-1,26,1.0900843385345254e-26,3.8347798901144907e-23,78700079.79241621,78703421.64562215,1.0000424631488907,9.245171838929393e-20,5.0059149088611823e-20,2.842170943040401e-14,4.9228691007931235e-15,4.9226600691456686e-15,0.0,1.0,192,146.5043052938984,146.50434775614576
996,5,7,-1.5,-0.5,-0.816496580927726,-sqrt(2/3),48,1.0388728454890224e-26,3.8347798901144907e-23,103539524.69770041,103543048.91817665,1.0000340374411272,3.162144596466262e-19,1.1510570137116388e-16,0.0,2.8783522499941722e-15,3.022166995662689e-15,-3.30007098811979,0.0028440020624422163,512,146.80147699649436,146.80151103335623
997,5,7,-1.5,-0.5,-0.7071067811865475,-1/sqrt(2),48,1.0071066090950488e-26,3.8347798901144907e-23,569349287.691748,569352969.7324973,1.0000064671034616,3.5782395376849207e-19,1.1849457774466809e-16,0.0,8.375125226489962e-15,8.375071064038893e-15,-2.6121726848129376,0.0022511131703032445,512,148.519433624377,148.51944009145956
998,5,7,-1.5,-0.5,-0.5773502691896258,-1/sqrt(3),48,9.680753778986224e-27,3.8347798901144907e-23,3235303024.123576,3235306928.875154,1.0000012069198925,7.196563719620731e-19,1.1262127247909564e-16,0.0,4.421568749334977e-15,4.421563412862138e-15,-2.1746007682186326,0.0018739659216715236,512,150.27224899438238,150.27225020130155
999,5,7,-1.5,-0.5,-0.5,-1/2,48,9.440407294601201e-27,3.8347798901144907e-23,6070512076.138593,6070516102.978669,1.0000006633443812,2.339616342863823e-18,1.1832812626873516e-16,5.684341886080802e-14,1.1468262351590589e-14,1.1468254744188243e-14,-1.999368187746027,0.0017229274293269969,512,150.91036321275251,150.91036387609665
1000,5,7,-1.5,-0.5,-0.3333333333333333,-1/3,24,8.900501353669407e-27,3.8347798901144907e-23,14097574008.294037,14097578220.516361,1.0000002987905807,1.1560957258448987e-18,1.5562749935330323e-16,2.842170943040401e-14,8.523662567509269e-15,8.523660020719943e-15,-1.7315721510493662,0.0014920989226913186,512,151.77014588958843,151.77014618837896
1001,5,7,-1.5,-0.5,0.0,0,192,7.708060278960832e-27,3.8347798901144907e-23,31076637067.791996,31076641340.54687,1.0000001374909024,2.9968576477044443e-20,9.981619569250161e-17,2.842170943040401e-14,8.83809282599813e-15,8.96084288321373e-15,-1.4139359985536757,0.0012182936688253435,512,152.57943468640514,152.57943482389604
1002,5,7,-1.5,-0.5,0.3333333333333333,1/3,24,6.2936048637896336e-27,3.8347798901144907e-23,44280985848.720856,44280989950.4735,1.0000000926301114,1.6825688168681666e-18,1.3735227805399903e-16,2.842170943040401e-14,1.2060653279311019e-14,1.2232947193019059e-14,-1.224606171052492,0.0010550732665451327,512,152.88625459882726,152.88625469145737
1003,5,7,-1.5,-0.5,0.5,1/2,48,5.450421693798373e-27,3.8347798901144907e-23,49292676587.85267,49292680569.153366,1.0000000807686045,9.06899090818683e-19,1.1832473746716552e-16,5.684341886080802e-14,4.643323344991657e-15,4.798100402288839e-15,-1.1546210889723454,0.0009947326152987582,512,152.88730407179565,152.88730415256424
1004,5,7,-1.5,-0.5,0.5773502691896258,1/sqrt(3),48,5.011126899094797e-27,3.8347798901144907e-23,51306329259.21612,51306333181.296745,1.000000076444382,4.2476140001942444e-18,1.8008243258780664e-16,2.842170943040401e-14,2.974055887999252e-15,2.9740556606494053e-15,-1.1259800197199903,0.0009700361410347269,512,152.8283535508877,152.82835362733206
1005,5,7,-1.5,-0.5,0.7071067811865475,1/sqrt(2),48,4.171572164052149e-27,3.8347798901144907e-23,54291420831.54973,54291424652.10162,1.00000007037119,2.9848201704996266e-18,1.6027154480233227e-16,2.842170943040401e-14,7.728968827702943e-15,7.728968283806248e-15,-1.0823875742413172,0.0009324416059394487,512,152.54415482604654,152.54415489641772
1006,5,7,-1.5,-0.5,0.816496580927726,sqrt(2/3),48,3.3019248354167126e-27,3.8347798901144907e-23,56465421451.8084,56465425186.10571,1.0000000661342325,6.729421310835638e-18,1.2413460992568145e-16,2.842170943040401e-14,1.4727668412357463e-14,1.4592551223323704e-14,-1.0493423896752663,0.000903929781467518,512,151.79951861805253,151.79951868418675
1008,5,8,-1.5,0.0,-1.0,-1,26,1.0900907342589471e-26,5.752169835188301e-23,139951093.80869433,139955550.58832887,1.000031845264751,1.5596786169022596e-19,7.507803485938626e-20,0.0,5.110754891865324e-15,4.8976508043844125e-15,0.0,1.0,192,146.76722049934216,146.76725234409986
1009,5,8,-1.5,0.0,-0.816496580927726,-sqrt(2/3),48,1.0388789407552685e-26,5.752169835188301e-23,1372717905.7851124,1372722891.2082164,1.000003631789957,1.4417095185525303e-18,1.1809823957716164e-16,0.0,1.858414453279572e-14,1.8410394076346964e-14,-2.4747236926886127,0.0028439853767734643,512,149.04176811966354,149.0417717514469
1010,5,8,-1.5,0.0,-0.7071067811865475,-1/sqrt(2),48,1.007112517988808e-26,5.752169835188301e-23,9341696567.266306,9341701976.294586,1.0000005790199074,3.788418686108594e-18,1.4922458341867324e-16,0.0,1.55173629383008e-14,1.5721529663357692e-14,-1.9588868293597872,0.002251099963108247,512,150.95083111231185,150.9508316913316
1011,5,8,-1.5,0.0,-0.5773502691896258,-1/sqrt(3),48,9.680810577964538e-27,5.752169835188301e-23,24837187108.041973,24837192791.126793,1.0000002288135446,3.599721932043467e-18,9.431481543374398e-17,0.0,1.5205225440951603e-14,1.520522196179087e-14,-1.6307667290261338,0.0018739549272005728,512,151.91399847031445,151.91399869912797
1012,5,8,-1.5,0.0,-0.5,-1/2,48,9.440462683470258e-27,5.752169835188301e-23,34347262118.75385,34347267837.50169,1.0000001664979241,1.518434395095215e-18,1.291081506504574e-16,0.0,7.774384102887501e-15,7.774382808468902e-15,-1.4993672140642016,0.0017229173210015541,512,152.22653954801203,152.22653971450995
1013,5,8,-1.5,0.0,-0.3333333333333333,-1/3,24,8.900553574923619e-27,5.752169835188301e-23,52019985094.96599,52019990686.18017,1.0000001074820413,4.404179527102141e-18,8.62753094540296e-17,0.0,1.906615865521421e-15,2.0532784037171303e-15,-1.2985607234719254,0.0014920901686460964,512,152.60678344786862,152.60678355535066
1014,5,8,-1.5,0.0,0.0,0,192,7.708105504225269e-27,5.752169835188301e-23,74362197551.7172,74362202570.39133,1.0000000674895888,2.7553108052368726e-18,1.6999314274644313e-16,2.842170943040401e-14,1.3132512649600266e-14,1.2927316266991004e-14,-1.0603888350260282,0.0012182865212297714,512,152.8266843638987,152.8266844313883
1015,5,8,-1.5,0.0,0.3333333333333333,1/3,24,6.293641790605038e-27,5.752169835188301e-23,85238393965.46062,85238398386.5634,1.0000000518675045,2.0104010148136538e-18,1.3409744520358243e-16,0.0,1.3604995528422417e-14,1.3604994822765286e-14,-0.9184343288880321,0.0010550670766365875,512,152.60340140895477,152.60340146082225
1016,5,8,-1.5,0.0,0.5,1/2,48,5.45045367382765e-27,5.752169835188301e-23,88238343633.35863,88238347787.20473,1.0000000470752954,1.2665549278466609e-19,1.473316632348177e-16,0.0,1.0375617968919848e-15,1.2104887060565353e-15,-0.865967976787042,0.000994726779482619,512,152.21931230612358,152.21931235319886
1017,5,8,-1.5,0.0,0.5773502691896258,1/sqrt(3),48,5.011156301903355e-27,5.752169835188301e-23,89261801663.33556,89261805701.31021,1.0000000452374316,2.0032524876823908e-18,1.2665546270170715e-16,0.0,6.15399192055108e-15,6.153991642160304e-15,-0.8444994158866225,0.0009700304501669583,512,151.9030834453776,151.90308349061502
1018,5,8,-1.5,0.0,0.7071067811865475,1/sqrt(2),48,4.171596641522296e-27,5.752169835188301e-23,90566905204.03041,90566909058.97885,1.000000042564648,5.059361426544849e-18,1.4725446505647355e-16,0.0,1.583719978775613e-14,1.5837199113651324e-14,-0.8118326207551193,0.0009324361357940828,512,150.92171334072552,150.92171338329015
1019,5,8,-1.5,0.0,0.816496580927726,sqrt(2/3),48,3.301944211227218e-27,5.752169835188301e-23,91336490187.3173,91336493898.55208,1.0000000406325529,2.895837256811111e-18,2.7787884887485805e-16,2.842170943040401e-14,5.513021553924567e-15,5.5130213299164355e-15,-0.7870916822387642,0.0009039244789027047,512,148.87419600185174,148.8741960424843
1021,5,9,-1.5,0.5,-1.0,-1,26,1.0900971299833688e-26,7.669559780262113e-23,315065503.2561456,315072190.7967859,1.0000212258738934,5.542434221954005e-19,2.501914578279138e-19,0.0,5.10790737895281e-15,5.107798961456181e-15,0.0,1.0,192,147.14097877661538,147.141000002264
1022,5,9,-1.5,0.5,-0.816496580927726,-sqrt(2/3),48,1.0388850360251272e-26,7.669559780262113e-23,35634584119.09592,35634592627.54756,1.0000002387694946,7.736065648047072e-18,1.1153879297729152e-16,0.0,1.541526075943823e-14,1.5629357871505433e-14,-1.649396744789503,0.0028439686915061797,512,151.81636600246196,151.81636624123144
1023,5,9,-1.5,0.5,-0.7071067811865475,-1/sqrt(2),48,1.0071184268885149e-26,7.669559780262113e-23,77150264475.88835,77150272874.60979,1.000000108861862,6.277200595092495e-19,2.616684631913071e-16,0.0,1.0482346701031034e-14,1.0482345559903379e-14,-1.305617620397159,0.0022510867562364895,512,152.5493052218124,152.54930533067426
1024,5,9,-1.5,0.5,-0.5773502691896258,-1/sqrt(3),48,9.680867377032143e-27,7.669559780262113e-23,108093298535.20634,108093306196.72475,1.0000000708787549,4.9627661679828414e-18,2.3946131903506175e-16,0.0,2.060981793796776e-14,2.0468653350613675e-14,-1.0869471623887694,0.0018739439330049232,512,152.82969318163063,152.8296932525094
1025,5,9,-1.5,0.5,-0.5,-1/2,48,9.440518072447637e-27,7.669559780262113e-23,119227799475.40717,119227806651.74582,1.000000060190146,3.749417592837047e-18,1.2629566511332095e-16,0.0,9.470529487193188e-15,9.47052891716067e-15,-0.9993799300688189,0.0017229072129331014,512,152.88748937343314,152.8874894336233
1026,5,9,-1.5,0.5,-0.3333333333333333,-1/3,24,8.900605796331018e-27,7.669559780262113e-23,132439103522.18796,132439109748.95267,1.000000047016059,3.572297420643602e-18,1.1582244316571297e-16,0.0,2.765126973535029e-15,2.8803404620100646e-15,-0.8655619983085046,0.0014920814148319935,512,152.8847973321564,152.88479737917248
1027,5,9,-1.5,0.5,0.0,0,192,7.708150729755038e-27,7.669559780262113e-23,138734132319.7594,138734137152.87402,1.0000000348372426,3.1685371715544113e-18,1.0821447877161552e-16,0.0,9.458781609348057e-15,9.238809622159729e-15,-0.7068541171985014,0.001218279373843874,512,152.5750631164861,152.57506315132335
1028,5,9,-1.5,0.5,0.3333333333333333,1/3,24,6.2936787178537245e-27,7.669559780262113e-23,136099827522.03511,136099831442.70573,1.0000000288073152,3.613070849170314e-18,1.2779069385986917e-16,0.0,9.866092132134403e-15,9.866091847918786e-15,-0.6122768576748054,0.0010550608869459414,512,151.7586015083864,151.75860153719373
1029,5,9,-1.5,0.5,0.5,1/2,48,5.450485654419777e-27,7.669559780262113e-23,133761202903.44562,133761206482.1918,1.0000000267547398,1.6431679951914609e-18,1.8493152615758406e-16,0.0,9.810437039223104e-15,9.696361930506172e-15,-0.5773318008556559,0.0009947209439061552,512,150.88508660768792,150.88508663444264
1030,5,9,-1.5,0.5,0.5773502691896258,1/sqrt(3),48,5.011185705355673e-27,7.669559780262113e-23,132583689292.94647,132583692732.01825,1.0000000259388753,3.540304091018931e-18,1.1591263870093585e-16,2.842170943040401e-14,5.8694870110911946e-15,5.869486858843307e-15,-0.5630377458610505,0.0009700247595573565,512,150.2282087210965,150.22820874703538
1031,5,9,-1.5,0.5,0.7071067811865475,1/sqrt(2),48,4.17162111982938e-27,7.669559780262113e-23,130541410573.68304,130541413801.05083,1.0000000247229424,2.225903909106355e-18,1.2258930099675355e-16,0.0,5.143093795290661e-15,5.143093668138253e-15,-0.5413025234490837,0.00093243066596416,512,148.29962752606997,148.29962755079293
1032,5,9,-1.5,0.5,0.816496580927726,sqrt(2/3),48,3.301963588162844e-27,7.669559780262113e-23,128785745561.58737,128785748629.62909,1.0000000238228361,3.471151514991623e-18,6.252017941739465e-16,0.0,3.435977179639708e-15,3.554459066674126e-15,-0.5248776000836978,0.0009039191767703354,512,144.44922676592148,144.4492267897443
1034,5,10,-1.5,1.0,-1.0,-1,26,1.0901035257077903e-26,9.586949725302793e-23,1262337350.9567063,1262350738.0143619,1.0000106049762731,3.6888423580296697e-19,1.4999367798999848e-19,0.0,4.910639023667157e-15,4.910586947009097e-15,0.0,1.0,192,147.96619808132328,147.96620868624333
1035,5,10,-1.5,1.0,-0.816496580927726,-sqrt(2/3),48,1.0388911312985983e-26,9.586949725302793e-23,270618232026.50266,270618243789.17303,1.0000000434659198,5.506340456909175e-19,1.0174237686924324e-16,0.0,1.4772850685032485e-14,1.477285004291697e-14,-0.8240901437118475,0.0028439520066403483,512,153.22421448870458,153.2242145321705
1036,5,10,-1.5,1.0,-0.7071067811865475,-1/sqrt(2),48,1.0071243357941696e-26,9.586949725302793e-23,275844891627.2692,275844900245.7716,1.0000000312440167,2.809043798161378e-18,3.25867436285906e-16,0.0,1.2169642054803756e-14,1.2169641674575269e-14,-0.6523650573387836,0.0022510735496879607,512,153.1641596223499,153.1641596535939
1037,5,10,-1.5,1.0,-0.5773502691896258,-1/sqrt(3),48,9.680924176189034e-27,9.586949725302793e-23,261638950609.50388,261638957100.6446,1.000000024809535,8.258205876721816e-19,2.695175769828404e-16,0.0,1.2247204384745778e-14,1.2363844119764038e-14,-0.5431420677914311,0.001873932939084565,512,153.00022345796202,153.00022348277156
1038,5,10,-1.5,1.0,-0.5,-1/2,48,9.440573461533332e-27,9.586949725302793e-23,251778610049.7121,251778615701.06467,1.0000000224457215,4.290810034818485e-18,1.5181109872821878e-16,2.842170943040401e-14,7.636103088723038e-15,7.757310900139885e-15,-0.4994063352694077,0.001722897105121629,512,152.88478485922633,152.88478488167206
1039,5,10,-1.5,1.0,-0.3333333333333333,-1/3,24,8.900658017891603e-27,9.586949725302793e-23,232077994003.76382,232077998418.51947,1.000000019022724,8.989058079780018e-19,1.912832032320201e-16,0.0,9.993777942868574e-15,9.86228067706549e-15,-0.43257597509708134,0.0014920726612490014,512,152.60178000202697,152.6017800210497
1040,5,10,-1.5,1.0,0.0,0,192,7.708195955550129e-27,9.586949725302793e-23,201699392096.69012,201699395164.06226,1.000000015207642,4.802074351993012e-19,7.942025986556125e-17,0.0,4.992975277001473e-15,4.992975201070093e-15,-0.3533318446025809,0.0012182722266676437,512,151.8240668514175,151.82406686662517
1041,5,10,-1.5,1.0,0.3333333333333333,1/3,24,6.2937156455356844e-27,9.586949725302793e-23,180221216736.31543,180221219085.79846,1.0000000130366618,2.108406642260492e-18,2.843850575872326e-16,2.842170943040401e-14,4.4026837994935956e-15,4.402683742097297e-15,-0.3061337568489705,0.0010550546974731853,512,150.35168777555114,150.35168778858778
1042,5,10,-1.5,1.0,0.5,1/2,48,5.4505176355747445e-27,9.586949725302793e-23,171692671826.3279,171692673929.79327,1.0000000122513404,3.9055379975764336e-19,1.7568819802603307e-16,2.842170943040401e-14,3.199416727614615e-15,3.1994166884174717e-15,-0.2887125604975324,0.0009947151085693564,512,148.88453152827785,148.8845315405292
1043,5,10,-1.5,1.0,0.5773502691896258,1/sqrt(3),48,5.01121510945174e-27,9.586949725302793e-23,168114546349.6663,168114548355.73505,1.0000000119327495,2.4375162157502615e-18,3.301172557476645e-16,2.842170943040401e-14,4.7197404893189065e-15,4.901268911191713e-15,-0.28159500887310535,0.0009700190692059101,512,147.8036603922099,147.80366040414265
1044,5,10,-1.5,1.0,0.7071067811865475,1/sqrt(2),48,4.171645598973385e-27,9.586949725302793e-23,162571175118.37946,162571176980.11356,1.0000000114518093,3.849690879615511e-18,2.770680439609224e-16,2.842170943040401e-14,1.1263095602075097e-15,1.3140278051940986e-15,-0.27079728128995123,0.0009324251964496656,512,144.67787221200427,144.6778722234561
1045,5,10,-1.5,1.0,0.816496580927726,sqrt(2/3),48,3.3019829662235704e-27,9.586949725302793e-23,158286411279.87347,158286413035.73987,1.0000000110929699,8.943346976318766e-19,1.0529794867685803e-16,2.842170943040401e-14,4.62719363638216e-15,4.627193585052841e-15,-0.2627001416569371,0.0009039138750703899,512,138.52463730250776,138.52463731360072
1047,5,11,-1.5,1.5,-1.0,-1,26,1.090109921432212e-26,1.1504339670376602e-22,86378008278616.3,86378006773206.9,0.9999999825718442,3.2252115059803294e-16,3.751910150987722e-16,0.0,5.0649466075765895e-15,4.884055742426081e-15,0.0,1.0,192,158.41201417580294,158.4120141583748
1048,5,11,-1.5,1.5,-0.816496580927726,-sqrt(2/3),48,1.0388972265756819e-26,1.1504339670376602e-22,532385801322.2034,532385801294.92633,0.9999999999487644,2.1271946921195825e-18,3.4029406314368256e-16,0.0,1.4789153160538338e-14,1.4789153161296067e-14,0.0011961112977138101,0.002843935322175955,512,153.14371681415466,153.1437168141034
1049,5,11,-1.5,1.5,-0.7071067811865475,-1/sqrt(2),48,1.0071302447057721e-26,1.1504339670376602e-22,421681199467.228,421681199451.0588,0.9999999999616552,2.827000343054586e-19,3.3094958866706016e-16,0.0,1.172413582226642e-14,1.172413582271598e-14,0.0008708604354421176,0.002251060343462648,512,152.7829100228801,152.78291002284175
1050,5,11,-1.5,1.5,-0.5773502691896258,-1/sqrt(3),48,9.680980975435214e-27,1.1504339670376602e-22,351182863609.05676,351182863598.637,0.9999999999703296,1.824547828927539e-18,1.9134292861779047e-16,0.0,9.906530946575148e-15,9.906530946869078e-15,0.0006485553091533475,0.001873921945439488,512,152.4226476166893,152.42264761665962
1051,5,11,-1.5,1.5,-0.5,-1/2,48,9.440628850727347e-27,1.1504339670376602e-22,322933121348.13934,322933121339.74,0.9999999999739905,3.1377362500876027e-18,3.393103793297106e-16,2.842170943040401e-14,9.072118362370265e-15,9.072118362606228e-15,0.0005535708503961854,0.0017228869975671277,512,152.2168121333339,152.21681213330788
1052,5,11,-1.5,1.5,-0.3333333333333333,-1/3,24,8.900710239605371e-27,1.1504339670376602e-22,279741103682.2211,279741103676.6105,0.9999999999799434,4.261414857667501e-19,3.393117962125962e-16,2.842170943040401e-14,7.854639865495199e-15,7.854639865652736e-15,0.0003973466467896959,0.0014920639078971115,512,151.7571229724362,151.75712297241617
1053,5,11,-1.5,1.5,0.0,0,192,7.708241181610543e-27,1.1504339670376602e-22,228478199175.29935,228478199172.59677,0.9999999999881715,4.63056190303725e-18,1.7305205427624363e-16,2.842170943040401e-14,6.4113064409970345e-15,6.411306441072871e-15,0.00017798324855196717,0.0012182650797010715,512,150.57354031140122,150.5735403113894
1054,5,11,-1.5,1.5,0.3333333333333333,1/3,24,6.293752573650913e-27,1.1504339670376602e-22,197904349131.5301,197904349130.54672,0.9999999999950311,4.1412120009601174e-19,1.9134089021281454e-16,0.0,5.55133233464128e-15,5.551332334668864e-15,-5.025830839665348e-06,0.00105504850821831,512,148.38261596755717,148.3826159675522
1055,5,11,-1.5,1.5,0.5,1/2,48,5.450549617292542e-27,1.1504339670376602e-22,186598703442.33505,186598703442.15982,0.9999999999990609,6.308681210525453e-18,4.653884451077128e-16,2.842170943040401e-14,5.069943704980555e-15,5.2334902761138745e-15,-0.00011025501708178623,0.0009947092734722122,512,146.21763357347174,146.2176335734708
1056,5,11,-1.5,1.5,0.5773502691896258,1/sqrt(3),48,5.0112445141915454e-27,1.1504339670376602e-22,181971035523.91116,181971035524.17267,1.000000000001437,2.988895359140667e-18,1.9134027567039228e-16,2.842170943040401e-14,5.031170708646645e-15,5.031170708639415e-15,-0.00017120413805609655,0.0009700133791126078,512,144.6294386478,144.62943864780144
1057,5,11,-1.5,1.5,0.7071067811865475,1/sqrt(2),48,4.171670078954298e-27,1.1504339670376602e-22,174926004303.02484,174926004304.28857,1.0000000000072244,1.7037102348755797e-18,4.1546551791977546e-16,0.0,4.710418057384003e-15,4.710418057349973e-15,-0.00031689323046723173,0.0009324197272505854,512,140.0564754201111,140.05647542011832
1058,5,11,-1.5,1.5,0.816496580927726,sqrt(2/3),48,3.302002345409378e-27,1.1504339670376602e-22,169582604078.4765,169582604081.36743,1.0000000000170473,2.3724800926379383e-18,4.15468632688159e-16,2.842170943040401e-14,4.498925212706016e-15,4.318968204124149e-15,-0.0005593053917734238,0.000903908573802847,512,131.10049740353955,131.1004974035566
1060,5,12,-1.5,2.0,-1.0,-1,26,1.0901163171566337e-26,1.3421729615417284e-22,1254110123.5538137,1254096778.1422958,0.9999893586605616,3.6202928118321865e-18,1.805830628078835e-18,0.0,5.132963616863718e-15,4.942906452421545e-15,0.0,1.0,192,146.4592623941714,146.45925175277532
1061,5,12,-1.5,2.0,-0.816496580927726,-sqrt(2/3),48,1.0389033218563778e-26,1.3421729615417284e-22,269562025314.467,269562013543.75726,0.9999999563339468,9.397456895546206e-19,2.0305182713224669e-16,0.0,1.3925040461452366e-14,1.392504106950395e-14,0.8264620209354663,0.002843918638112986,512,151.56838172477117,151.5683816811051
1062,5,12,-1.5,2.0,-0.7071067811865475,-1/sqrt(2),48,1.0071361536233223e-26,1.3421729615417284e-22,275222513368.1324,275222504737.0753,0.9999999686397127,1.0828446756621872e-18,3.5990395659947067e-16,0.0,1.2418928626773312e-14,1.264069560581011e-14,0.6540901335004442,0.002251047137560541,512,151.40415391295977,151.40415388159948
1063,5,12,-1.5,2.0,-0.5773502691896258,-1/sqrt(3),48,9.681037774770678e-27,1.3421729615417284e-22,261272021617.5143,261272015114.8651,0.9999999751115747,4.077868901848147e-18,2.3693338096853356e-16,0.0,8.409877228326644e-15,8.52668129093574e-15,0.5444247074186473,0.0018739109520696823,512,151.09651390681938,151.09651388193097
1064,5,12,-1.5,2.0,-0.5,-1/2,48,9.440684240029674e-27,1.3421729615417284e-22,251501113330.83875,251501107669.10944,0.9999999774882535,1.5700955566227276e-18,1.416721712582556e-16,0.0,9.950021187214974e-15,9.950021411207335e-15,0.5004997887723786,0.0017228768902695882,512,150.88330330229994,150.88330327978818
1065,5,12,-1.5,2.0,-0.3333333333333333,-1/3,24,8.90076246147232e-27,1.3421729615417284e-22,231918458883.54398,231918454460.75247,0.9999999809295408,4.497620795648314e-19,1.6232704960232798e-16,2.842170943040401e-14,7.895252048132356e-15,7.763664662053466e-15,0.4333579673776063,0.0014920551547763152,512,150.35072259078876,150.35072257171828
1066,5,12,-1.5,2.0,0.0,0,192,7.708286407936272e-27,1.3421729615417284e-22,201648117862.95352,201648114791.07373,0.999999984766137,3.473152113702985e-18,3.5988554101175097e-16,0.0,8.021059942271606e-15,8.172400820396606e-15,0.35367536681726064,0.0012182579329441498,512,148.82347000110565,148.82346998587178
