weighted_orbit_id,physics_orbit_id,frequency_pair_id,frequency_i,frequency_j,mu_id,mu_label,class_1,class_2,quadrature_weight_product,edge_multiplicity
342,223,17,1,1,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,24
343,224,17,1,1,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,24
344,225,17,1,1,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,12
345,226,17,1,1,6,0,axis,axis,0.0022675736961451243,12
346,226,17,1,1,6,0,axis,edge_midpoint,0.0018140589569160999,24
347,226,17,1,1,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,12
348,226,17,1,1,6,0,edge_midpoint,cube_corner,0.0012244897959183673,48
349,227,17,1,1,7,1/3,cube_corner,cube_corner,0.0010331632653061223,12
350,228,17,1,1,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,24
351,229,17,1,1,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,24
352,230,17,1,1,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,24
353,231,17,1,1,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,24
354,232,18,1,2,0,-1,axis,axis,0.0022675736961451243,6
355,232,18,1,2,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
356,232,18,1,2,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
357,233,18,1,2,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
358,234,18,1,2,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
359,235,18,1,2,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
360,236,18,1,2,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
361,237,18,1,2,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
362,238,18,1,2,6,0,axis,axis,0.0022675736961451243,24
363,238,18,1,2,6,0,axis,edge_midpoint,0.0018140589569160999,48
364,238,18,1,2,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
365,238,18,1,2,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
366,239,18,1,2,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
367,240,18,1,2,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
368,241,18,1,2,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
369,242,18,1,2,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
370,243,18,1,2,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
371,244,18,1,2,12,1,axis,axis,0.0022675736961451243,6
372,244,18,1,2,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
373,244,18,1,2,12,1,cube_corner,cube_corner,0.0010331632653061223,8
374,245,19,1,3,0,-1,axis,axis,0.0022675736961451243,6
375,245,19,1,3,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
376,245,19,1,3,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
377,246,19,1,3,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
378,247,19,1,3,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
379,248,19,1,3,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
380,249,19,1,3,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
381,250,19,1,3,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
382,251,19,1,3,6,0,axis,axis,0.0022675736961451243,24
383,251,19,1,3,6,0,axis,edge_midpoint,0.0018140589569160999,48
384,251,19,1,3,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
385,251,19,1,3,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
386,252,19,1,3,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
387,253,19,1,3,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
388,254,19,1,3,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
389,255,19,1,3,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
390,256,19,1,3,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
391,257,19,1,3,12,1,axis,axis,0.0022675736961451243,6
392,257,19,1,3,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
393,257,19,1,3,12,1,cube_corner,cube_corner,0.0010331632653061223,8
394,258,20,1,4,0,-1,axis,axis,0.0022675736961451243,6
395,258,20,1,4,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
396,258,20,1,4,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
397,259,20,1,4,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
398,260,20,1,4,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
399,261,20,1,4,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
400,262,20,1,4,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
401,263,20,1,4,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
402,264,20,1,4,6,0,axis,axis,0.0022675736961451243,24
403,264,20,1,4,6,0,axis,edge_midpoint,0.0018140589569160999,48
404,264,20,1,4,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
405,264,20,1,4,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
406,265,20,1,4,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
407,266,20,1,4,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
408,267,20,1,4,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
409,268,20,1,4,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
410,269,20,1,4,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
411,270,20,1,4,12,1,axis,axis,0.0022675736961451243,6
412,270,20,1,4,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
413,270,20,1,4,12,1,cube_corner,cube_corner,0.0010331632653061223,8
414,271,21,1,5,0,-1,axis,axis,0.0022675736961451243,6
415,271,21,1,5,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
416,271,21,1,5,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
417,272,21,1,5,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
418,273,21,1,5,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
419,274,21,1,5,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
420,275,21,1,5,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
421,276,21,1,5,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
422,277,21,1,5,6,0,axis,axis,0.0022675736961451243,24
423,277,21,1,5,6,0,axis,edge_midpoint,0.0018140589569160999,48
424,277,21,1,5,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
425,277,21,1,5,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
426,278,21,1,5,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
427,279,21,1,5,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
428,280,21,1,5,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
429,281,21,1,5,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
430,282,21,1,5,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
431,283,21,1,5,12,1,axis,axis,0.0022675736961451243,6
432,283,21,1,5,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
433,283,21,1,5,12,1,cube_corner,cube_corner,0.0010331632653061223,8
434,284,22,1,6,0,-1,axis,axis,0.0022675736961451243,6
435,284,22,1,6,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
436,284,22,1,6,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
437,285,22,1,6,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
438,286,22,1,6,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
439,287,22,1,6,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
440,288,22,1,6,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
441,289,22,1,6,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
442,290,22,1,6,6,0,axis,axis,0.0022675736961451243,24
443,290,22,1,6,6,0,axis,edge_midpoint,0.0018140589569160999,48
444,290,22,1,6,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
445,290,22,1,6,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
446,291,22,1,6,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
447,292,22,1,6,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
448,293,22,1,6,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
449,294,22,1,6,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
450,295,22,1,6,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
451,296,22,1,6,12,1,axis,axis,0.0022675736961451243,6
452,296,22,1,6,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
453,296,22,1,6,12,1,cube_corner,cube_corner,0.0010331632653061223,8
454,297,23,1,7,0,-1,axis,axis,0.0022675736961451243,6
455,297,23,1,7,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
456,297,23,1,7,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
457,298,23,1,7,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
458,299,23,1,7,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
459,300,23,1,7,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
460,301,23,1,7,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
461,302,23,1,7,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
462,303,23,1,7,6,0,axis,axis,0.0022675736961451243,24
463,303,23,1,7,6,0,axis,edge_midpoint,0.0018140589569160999,48
464,303,23,1,7,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
465,303,23,1,7,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
466,304,23,1,7,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
467,305,23,1,7,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
468,306,23,1,7,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
469,307,23,1,7,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
470,308,23,1,7,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
471,309,23,1,7,12,1,axis,axis,0.0022675736961451243,6
472,309,23,1,7,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
473,309,23,1,7,12,1,cube_corner,cube_corner,0.0010331632653061223,8
474,310,24,1,8,0,-1,axis,axis,0.0022675736961451243,6
475,310,24,1,8,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
476,310,24,1,8,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
477,311,24,1,8,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
478,312,24,1,8,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
479,313,24,1,8,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
480,314,24,1,8,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
481,315,24,1,8,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
482,316,24,1,8,6,0,axis,axis,0.0022675736961451243,24
483,316,24,1,8,6,0,axis,edge_midpoint,0.0018140589569160999,48
484,316,24,1,8,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
485,316,24,1,8,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
486,317,24,1,8,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
487,318,24,1,8,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
488,319,24,1,8,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
489,320,24,1,8,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
490,321,24,1,8,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
491,322,24,1,8,12,1,axis,axis,0.0022675736961451243,6
492,322,24,1,8,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
493,322,24,1,8,12,1,cube_corner,cube_corner,0.0010331632653061223,8
494,323,25,1,9,0,-1,axis,axis,0.0022675736961451243,6
495,323,25,1,9,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
496,323,25,1,9,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
497,324,25,1,9,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
498,325,25,1,9,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
499,326,25,1,9,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
500,327,25,1,9,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
501,328,25,1,9,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
502,329,25,1,9,6,0,axis,axis,0.0022675736961451243,24
503,329,25,1,9,6,0,axis,edge_midpoint,0.0018140589569160999,48
504,329,25,1,9,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
505,329,25,1,9,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
506,330,25,1,9,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
507,331,25,1,9,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
508,332,25,1,9,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
509,333,25,1,9,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
510,334,25,1,9,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
511,335,25,1,9,12,1,axis,axis,0.0022675736961451243,6
512,335,25,1,9,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
513,335,25,1,9,12,1,cube_corner,cube_corner,0.0010331632653061223,8
514,336,26,1,10,0,-1,axis,axis,0.0022675736961451243,6
515,336,26,1,10,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
516,336,26,1,10,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
517,337,26,1,10,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
518,338,26,1,10,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
519,339,26,1,10,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
520,340,26,1,10,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
521,341,26,1,10,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
522,342,26,1,10,6,0,axis,axis,0.0022675736961451243,24
523,342,26,1,10,6,0,axis,edge_midpoint,0.0018140589569160999,48
524,342,26,1,10,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
525,342,26,1,10,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
526,343,26,1,10,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
527,344,26,1,10,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
528,345,26,1,10,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
529,346,26,1,10,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
530,347,26,1,10,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
531,348,26,1,10,12,1,axis,axis,0.0022675736961451243,6
532,348,26,1,10,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
533,348,26,1,10,12,1,cube_corner,cube_corner,0.0010331632653061223,8
534,349,27,1,11,0,-1,axis,axis,0.0022675736961451243,6
535,349,27,1,11,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
536,349,27,1,11,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
537,350,27,1,11,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
538,351,27,1,11,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
539,352,27,1,11,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
540,353,27,1,11,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
541,354,27,1,11,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
542,355,27,1,11,6,0,axis,axis,0.0022675736961451243,24
543,355,27,1,11,6,0,axis,edge_midpoint,0.0018140589569160999,48
544,355,27,1,11,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
545,355,27,1,11,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
546,356,27,1,11,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
547,357,27,1,11,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
548,358,27,1,11,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
549,359,27,1,11,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
550,360,27,1,11,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
551,361,27,1,11,12,1,axis,axis,0.0022675736961451243,6
552,361,27,1,11,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
553,361,27,1,11,12,1,cube_corner,cube_corner,0.0010331632653061223,8
554,362,28,1,12,0,-1,axis,axis,0.0022675736961451243,6
555,362,28,1,12,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
556,362,28,1,12,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
557,363,28,1,12,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
558,364,28,1,12,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
559,365,28,1,12,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
560,366,28,1,12,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
561,367,28,1,12,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
562,368,28,1,12,6,0,axis,axis,0.0022675736961451243,24
563,368,28,1,12,6,0,axis,edge_midpoint,0.0018140589569160999,48
564,368,28,1,12,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
565,368,28,1,12,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
566,369,28,1,12,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
567,370,28,1,12,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
568,371,28,1,12,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
569,372,28,1,12,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
570,373,28,1,12,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
571,374,28,1,12,12,1,axis,axis,0.0022675736961451243,6
572,374,28,1,12,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
573,374,28,1,12,12,1,cube_corner,cube_corner,0.0010331632653061223,8
574,375,29,1,13,0,-1,axis,axis,0.0022675736961451243,6
575,375,29,1,13,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
576,375,29,1,13,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
577,376,29,1,13,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
578,377,29,1,13,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
579,378,29,1,13,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
580,379,29,1,13,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
581,380,29,1,13,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
582,381,29,1,13,6,0,axis,axis,0.0022675736961451243,24
583,381,29,1,13,6,0,axis,edge_midpoint,0.0018140589569160999,48
584,381,29,1,13,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
585,381,29,1,13,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
586,382,29,1,13,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
587,383,29,1,13,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
588,384,29,1,13,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
589,385,29,1,13,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
590,386,29,1,13,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
591,387,29,1,13,12,1,axis,axis,0.0022675736961451243,6
592,387,29,1,13,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
593,387,29,1,13,12,1,cube_corner,cube_corner,0.0010331632653061223,8
594,388,30,1,14,0,-1,axis,axis,0.0022675736961451243,6
595,388,30,1,14,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
596,388,30,1,14,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
597,389,30,1,14,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
598,390,30,1,14,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
599,391,30,1,14,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
600,392,30,1,14,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
601,393,30,1,14,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
602,394,30,1,14,6,0,axis,axis,0.0022675736961451243,24
603,394,30,1,14,6,0,axis,edge_midpoint,0.0018140589569160999,48
604,394,30,1,14,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
605,394,30,1,14,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
606,395,30,1,14,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
607,396,30,1,14,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
608,397,30,1,14,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
609,398,30,1,14,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
610,399,30,1,14,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
611,400,30,1,14,12,1,axis,axis,0.0022675736961451243,6
612,400,30,1,14,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
613,400,30,1,14,12,1,cube_corner,cube_corner,0.0010331632653061223,8
614,401,31,1,15,0,-1,axis,axis,0.0022675736961451243,6
615,401,31,1,15,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
616,401,31,1,15,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
617,402,31,1,15,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
618,403,31,1,15,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
619,404,31,1,15,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
620,405,31,1,15,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
621,406,31,1,15,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
622,407,31,1,15,6,0,axis,axis,0.0022675736961451243,24
623,407,31,1,15,6,0,axis,edge_midpoint,0.0018140589569160999,48
624,407,31,1,15,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
625,407,31,1,15,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
626,408,31,1,15,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
627,409,31,1,15,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
628,410,31,1,15,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
629,411,31,1,15,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
630,412,31,1,15,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
631,413,31,1,15,12,1,axis,axis,0.0022675736961451243,6
632,413,31,1,15,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
633,413,31,1,15,12,1,cube_corner,cube_corner,0.0010331632653061223,8
634,414,32,1,16,0,-1,axis,axis,0.0022675736961451243,6
635,414,32,1,16,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
636,414,32,1,16,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
637,415,32,1,16,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
638,416,32,1,16,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
639,417,32,1,16,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
640,418,32,1,16,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
641,419,32,1,16,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
642,420,32,1,16,6,0,axis,axis,0.0022675736961451243,24
643,420,32,1,16,6,0,axis,edge_midpoint,0.0018140589569160999,48
644,420,32,1,16,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
645,420,32,1,16,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
646,421,32,1,16,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
647,422,32,1,16,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
