physics_orbit_id,frequency_i,frequency_j,x_i,x_j,width_i,width_j,mu_id,mu_label,mu,edge_multiplicity,Q_SI,DeltaE_SI,p_parallel_over_sigma,required_speed_over_c,active,background_lane,max_fractional_detuning
5084,20,22,3.0,4.0,0.5,0.5,9,1/sqrt(3),0.5773502691896258,48,5.011656120678582e-27,3.8347798901144907e-23,1.5377616821906224,2.551840237810866e-05,True,series_v0_8,9.387815917208648e-05
5085,20,22,3.0,4.0,0.5,0.5,10,1/sqrt(2),0.7071067811865475,48,4.172012720851318e-27,3.8347798901144907e-23,1.8473567432422824,3.065598086877366e-05,True,series_v0_8,9.387815917208648e-05
5086,20,22,3.0,4.0,0.5,0.5,11,sqrt(2/3),0.816496580927726,48,3.302273549373601e-27,3.8347798901144907e-23,2.334024155518028,3.873198835068327e-05,True,series_v0_8,9.387815917208648e-05
5087,20,22,3.0,4.0,0.5,0.5,12,1,1.0,26,1.2791450604293854e-31,3.8347798901144907e-23,60260.883408857815,0.9999998623303605,False,series_v0_8,9.387815917208648e-05
5088,20,23,3.0,4.5,0.5,0.5,0,-1,-1.0,26,1.0902058572985368e-26,5.752169835188301e-23,1.0599121048082976,1.7588722549905113e-05,True,series_v0_8,0.0001056122500755876
5089,20,23,3.0,4.5,0.5,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.0389886553851274e-26,5.752169835188301e-23,1.1122237667576524,1.8456808973277022e-05,True,series_v0_8,0.0001056122500755876
5090,20,23,3.0,4.5,0.5,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0072188778088026e-26,5.752169835188301e-23,1.1473443774643364,1.9039618316335536e-05,True,series_v0_8,0.0001056122500755876
5091,20,23,3.0,4.5,0.5,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.681832955555971e-27,5.752169835188301e-23,1.193651275315777,1.980805861884826e-05,True,series_v0_8,0.0001056122500755876
5092,20,23,3.0,4.5,0.5,0.5,4,-1/2,-0.5,48,9.441459678238663e-27,5.752169835188301e-23,1.2240700809093032,2.0312843807598228e-05,True,series_v0_8,0.0001056122500755876
5093,20,23,3.0,4.5,0.5,0.5,5,-1/3,-0.3333333333333333,24,8.901493550605656e-27,5.752169835188301e-23,1.2983892048759504,2.1546133290444342e-05,True,series_v0_8,0.0001056122500755876
5094,20,23,3.0,4.5,0.5,0.5,6,0,0.0,192,7.708919547044791e-27,5.752169835188301e-23,1.499405034014376,2.4881892577290465e-05,True,series_v0_8,0.0001056122500755876
5095,20,23,3.0,4.5,0.5,0.5,7,1/3,0.3333333333333333,24,6.294306453783803e-27,5.752169835188301e-23,1.836577628179041,3.0477106730700537e-05,True,series_v0_8,0.0001056122500755876
5096,20,23,3.0,4.5,0.5,0.5,8,1/2,0.5,48,5.451029289025332e-27,5.752169835188301e-23,2.1208062965893775,3.519374235238973e-05,True,series_v0_8,0.0001056122500755876
5097,20,23,3.0,4.5,0.5,0.5,9,1/sqrt(3),0.5773502691896258,48,5.011685523486969e-27,5.752169835188301e-23,2.306779474156669,3.827987619982508e-05,True,series_v0_8,0.0001056122500755876
5098,20,23,3.0,4.5,0.5,0.5,10,1/sqrt(2),0.7071067811865475,48,4.172037198321244e-27,5.752169835188301e-23,2.771144128977316,4.598578033901788e-05,True,series_v0_8,0.0001056122500755876
5099,20,23,3.0,4.5,0.5,0.5,11,sqrt(2/3),0.816496580927726,48,3.302292925183809e-27,5.752169835188301e-23,3.501114847814077,5.8099287095785005e-05,True,series_v0_8,0.0001056122500755876
5100,20,23,3.0,4.5,0.5,0.5,12,1,1.0,26,1.9187173756528864e-31,5.752169835188301e-23,60260.890161225274,0.999999974382593,False,series_v0_8,0.0001056122500755876
5101,20,24,3.0,5.0,0.5,0.5,0,-1,-1.0,26,1.0902122530229585e-26,7.669559780262113e-23,1.4134260819277396,2.345511395430554e-05,True,series_v0_8,0.00011734634097908873
5102,20,24,3.0,5.0,0.5,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.0389947506549848e-26,7.669559780262113e-23,1.4831643028841948,2.4612385594059972e-05,True,series_v0_8,0.00011734634097908873
5103,20,24,3.0,5.0,0.5,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0072247867085074e-26,7.669559780262113e-23,1.5299851495597936,2.5389354625730484e-05,True,series_v0_8,0.00011734634097908873
5104,20,24,3.0,5.0,0.5,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.681889754623543e-27,7.669559780262113e-23,1.5917195038184042,2.6413806015545156e-05,True,series_v0_8,0.00011734634097908873
5105,20,24,3.0,5.0,0.5,0.5,4,-1/2,-0.5,48,9.441515067216001e-27,7.669559780262113e-23,1.632272861635848,2.7086769137564647e-05,True,series_v0_8,0.00011734634097908873
5106,20,24,3.0,5.0,0.5,0.5,5,-1/3,-0.3333333333333333,24,8.901545772013e-27,7.669559780262113e-23,1.7313536367484321,2.8730966100292974e-05,True,series_v0_8,0.00011734634097908873
5107,20,24,3.0,5.0,0.5,0.5,6,0,0.0,192,7.70896477257446e-27,7.669559780262113e-23,1.9993492973427476,3.317822290336958e-05,True,series_v0_8,0.00011734634097908873
5108,20,24,3.0,5.0,0.5,0.5,7,1/3,0.3333333333333333,24,6.2943433810323294e-27,7.669559780262113e-23,2.448881801391028,4.063799476086653e-05,True,series_v0_8,0.00011734634097908873
5109,20,24,3.0,5.0,0.5,0.5,8,1/2,0.5,48,5.451061269617252e-27,7.669559780262113e-23,2.8278342552391074,4.692652523438643e-05,True,series_v0_8,0.00011734634097908873
5110,20,24,3.0,5.0,0.5,0.5,9,1/sqrt(3),0.5773502691896258,48,5.01171492693905e-27,7.669559780262113e-23,3.075788242356083,5.104120027655139e-05,True,series_v0_8,0.00011734634097908873
5111,20,24,3.0,5.0,0.5,0.5,10,1/sqrt(2),0.7071067811865475,48,4.1720616766280185e-27,7.669559780262113e-23,3.6949206742569585,6.131539991721132e-05,True,series_v0_8,0.00011734634097908873
5112,20,24,3.0,5.0,0.5,0.5,11,sqrt(2/3),0.816496580927726,48,3.30231230211902e-27,7.669559780262113e-23,4.668191843068903,7.746635854519238e-05,True,series_v0_8,0.00011734634097908873
5113,20,24,3.0,5.0,0.5,0.5,12,1,1.0,26,2.558289905867582e-31,7.669559780262113e-23,60260.88847325854,0.9999999463716114,False,series_v0_8,0.00011734634097908873
5114,20,25,3.0,5.625,0.5,0.75,0,-1,-1.0,26,1.0902202476784857e-26,1.0066297211562962e-22,1.855312720552456,3.0788006417766984e-05,True,series_v0_8,0.0001320139546082117
5115,20,25,3.0,5.625,0.5,0.75,1,-sqrt(2/3),-0.816496580927726,48,1.0390023697473859e-26,1.0066297211562962e-22,1.946833852717508,3.230675480624345e-05,True,series_v0_8,0.0001320139546082117
5116,20,25,3.0,5.625,0.5,0.75,2,-1/sqrt(2),-0.7071067811865475,48,1.0072321728415015e-26,1.0066297211562962e-22,2.0082798012904735,3.332642024488007e-05,True,series_v0_8,0.0001320139546082117
5117,20,25,3.0,5.625,0.5,0.75,3,-1/sqrt(3),-0.5773502691896258,48,9.681960753583554e-27,1.0066297211562962e-22,2.0892982214896962,3.467088126938502e-05,True,series_v0_8,0.0001320139546082117
5118,20,25,3.0,5.625,0.5,0.75,4,-1/2,-0.5,48,9.44158430358998e-27,1.0066297211562962e-22,2.1425196023554007,3.5554064032864276e-05,True,series_v0_8,0.0001320139546082117
5119,20,25,3.0,5.625,0.5,0.75,5,-1/3,-0.3333333333333333,24,8.901611048987573e-27,1.0066297211562962e-22,2.272552032799925,3.7711888564920385e-05,True,series_v0_8,0.0001320139546082117
5120,20,25,3.0,5.625,0.5,0.75,6,0,0.0,192,7.70902130485962e-27,1.0066297211562962e-22,2.624271377417882,4.354849892143538e-05,True,series_v0_8,0.0001320139546082117
5121,20,25,3.0,5.625,0.5,0.75,7,1/3,0.3333333333333333,24,6.294389540702213e-27,1.0066297211562962e-22,3.214251914518058,5.333893713779657e-05,True,series_v0_8,0.0001320139546082117
5122,20,25,3.0,5.625,0.5,0.75,8,1/2,0.5,48,5.451101246148559e-27,1.0066297211562962e-22,3.7116075367446077,6.159231023193667e-05,True,series_v0_8,0.0001320139546082117
5123,20,25,3.0,5.625,0.5,0.75,9,1/sqrt(3),0.5773502691896258,48,5.011751682159325e-27,1.0066297211562962e-22,4.037036512707485,6.699264478981593e-05,True,series_v0_8,0.0001320139546082117
5124,20,25,3.0,5.625,0.5,0.75,10,1/sqrt(2),0.7071067811865475,48,4.172092275688281e-27,1.0066297211562962e-22,4.849626110890029,8.047717140719677e-05,True,series_v0_8,0.0001320139546082117
5125,20,25,3.0,5.625,0.5,0.75,11,sqrt(2/3),0.816496580927726,48,3.302336524870035e-27,1.0066297211562962e-22,6.127018824198289,0.00010167487819790572,True,series_v0_8,0.0001320139546082117
5126,20,25,3.0,5.625,0.5,0.75,12,1,1.0,26,3.357755397154875e-31,1.0066297211562962e-22,60260.890344850755,0.9999999774297681,False,series_v0_8,0.0001320139546082117
5127,20,26,3.0,6.5,0.5,1.0,0,-1,-1.0,26,1.0902314401962234e-26,1.3421729615417284e-22,2.4739431270570176,4.1053875192717656e-05,True,series_v0_8,0.00015254861368918662
5128,20,26,3.0,6.5,0.5,1.0,1,-sqrt(2/3),-0.816496580927726,48,1.039013036486229e-26,1.3421729615417284e-22,2.5959597981536433,4.307868212212784e-05,True,series_v0_8,0.00015254861368918662
5129,20,26,3.0,6.5,0.5,1.0,2,-1/sqrt(2),-0.7071067811865475,48,1.0072425134433043e-26,1.3421729615417284e-22,2.6778805289961527,4.4438116550075015e-05,True,series_v0_8,0.00015254861368918662
5130,20,26,3.0,6.5,0.5,1.0,3,-1/sqrt(3),-0.5773502691896258,48,9.682060152361923e-27,1.3421729615417284e-22,2.7858961663152018,4.623058317748423e-05,True,series_v0_8,0.00015254861368918662
5131,20,26,3.0,6.5,0.5,1.0,4,-1/2,-0.5,48,9.441681234797849e-27,1.3421729615417284e-22,2.856852467280035,4.740806825872476e-05,True,series_v0_8,0.00015254861368918662
5132,20,26,3.0,6.5,0.5,1.0,5,-1/3,-0.3333333333333333,24,8.901702437154034e-27,1.3421729615417284e-22,3.0302164524586472,5.0284958730698355e-05,True,series_v0_8,0.00015254861368918662
5133,20,26,3.0,6.5,0.5,1.0,6,0,0.0,192,7.709100450755233e-27,1.3421729615417284e-22,3.499146891439949,5.806662982307548e-05,True,series_v0_8,0.00015254861368918662
5134,20,26,3.0,6.5,0.5,1.0,7,1/3,0.3333333333333333,24,6.294454165377249e-27,1.3421729615417284e-22,4.285751213273754,7.111994349930093e-05,True,series_v0_8,0.00015254861368918662
5135,20,26,3.0,6.5,0.5,1.0,8,1/2,0.5,48,5.451157214769652e-27,1.3421729615417284e-22,4.948868352598611,8.21240478290474e-05,True,series_v0_8,0.00015254861368918662
5136,20,26,3.0,6.5,0.5,1.0,9,1/sqrt(3),0.5773502691896258,48,5.011803141157331e-27,1.3421729615417284e-22,5.382760402953311,8.932427401353708e-05,True,series_v0_8,0.00015254861368918662
5137,20,26,3.0,6.5,0.5,1.0,10,1/sqrt(2),0.7071067811865475,48,4.1721351165692816e-27,1.3421729615417284e-22,6.466185263681229,0.00010730317923838074,True,series_v0_8,0.00015254861368918662
5138,20,26,3.0,6.5,0.5,1.0,11,sqrt(2/3),0.816496580927726,48,3.30237043967446e-27,1.3421729615417284e-22,8.169340637029944,0.00013556620896066954,True,series_v0_8,0.00015254861368918662
5139,20,26,3.0,6.5,0.5,1.0,12,1,1.0,26,4.477007005103203e-31,1.3421729615417284e-22,60260.89291711046,1.0000000201151586,False,series_v0_8,0.00015254861368918662
5140,20,27,3.0,7.625,0.5,1.25,0,-1,-1.0,26,1.090245830576172e-26,1.7735856991791945e-22,3.2693064144339936,5.4252539614598456e-05,True,series_v0_8,0.0001789503182218107
5141,20,27,3.0,7.625,0.5,1.25,1,-sqrt(2/3),-0.816496580927726,48,1.0390267508809953e-26,1.7735856991791945e-22,3.4305307154219857,5.692797796983178e-05,True,series_v0_8,0.0001789503182218107
5142,20,27,3.0,7.625,0.5,1.25,2,-1/sqrt(2),-0.7071067811865475,48,1.0072558085295259e-26,1.7735856991791945e-22,3.538775548515168,5.872424798892087e-05,True,series_v0_8,0.0001789503182218107
5143,20,27,3.0,7.625,0.5,1.25,3,-1/sqrt(3),-0.5773502691896258,48,9.682187951192988e-27,1.7735856991791945e-22,3.6815010789274454,6.10927083016405e-05,True,series_v0_8,0.0001789503182218107
5144,20,27,3.0,7.625,0.5,1.25,4,-1/2,-0.5,48,9.441805861123895e-27,1.7735856991791945e-22,3.7752588848660675,6.264857319653245e-05,True,series_v0_8,0.0001789503182218107
5145,20,27,3.0,7.625,0.5,1.25,5,-1/3,-0.3333333333333333,24,8.901819936914424e-27,1.7735856991791945e-22,4.0043335614243345,6.644995532144115e-05,True,series_v0_8,0.0001789503182218107
5146,20,27,3.0,7.625,0.5,1.25,6,0,0.0,192,7.70920221095765e-27,1.7735856991791945e-22,4.623960441715136,7.673236009109828e-05,True,series_v0_8,0.0001789503182218107
5147,20,27,3.0,7.625,0.5,1.25,7,1/3,0.3333333333333333,24,6.294537256194574e-27,1.7735856991791945e-22,5.6633608380151035,9.398070087883569e-05,True,series_v0_8,0.0001789503182218107
5148,20,27,3.0,7.625,0.5,1.25,8,1/2,0.5,48,5.4512291769577174e-27,1.7735856991791945e-22,6.53959492394867,0.00010852137661632308,True,series_v0_8,0.0001789503182218107
5149,20,27,3.0,7.625,0.5,1.25,9,1/sqrt(3),0.5773502691896258,48,5.011869305622601e-27,1.7735856991791945e-22,7.112936223738631,0.00011803569483446582,True,series_v0_8,0.0001789503182218107
5150,20,27,3.0,7.625,0.5,1.25,10,1/sqrt(2),0.7071067811865475,48,4.1721902014675395e-27,1.7735856991791945e-22,8.544569671229503,0.00014179295110774463,True,series_v0_8,0.0001789503182218107
5151,20,27,3.0,7.625,0.5,1.25,11,sqrt(2/3),0.816496580927726,48,3.302414049485145e-27,1.7735856991791945e-22,10.79512131328183,0.00017913975395745,True,series_v0_8,0.0001789503182218107
5152,20,27,3.0,7.625,0.5,1.25,12,1,1.0,26,5.9160450808372096e-31,1.7735856991791945e-22,60260.89179856454,1.0000000015534367,False,series_v0_8,0.0001789503182218107
5153,20,28,3.0,9.25,0.5,2.0,0,-1,-1.0,26,1.0902666166805425e-26,2.3967374313240415e-22,4.41812742931781,7.331666200609289e-05,True,series_v0_8,0.00021708611365793592
5154,20,28,3.0,9.25,0.5,2.0,1,-sqrt(2/3),-0.816496580927726,48,1.0390465605946041e-26,2.3967374313240415e-22,4.635983145929776,7.693187098239916e-05,True,series_v0_8,0.00021708611365793592
5155,20,28,3.0,9.25,0.5,2.0,2,-1/sqrt(2),-0.7071067811865475,48,1.007275012596105e-26,2.3967374313240415e-22,4.782250455223884,7.935910538195395e-05,True,series_v0_8,0.00021708611365793592
5156,20,28,3.0,9.25,0.5,2.0,3,-1/sqrt(3),-0.5773502691896258,48,9.682372550302379e-27,2.3967374313240415e-22,4.975110879909435,8.255952972399367e-05,True,series_v0_8,0.00021708611365793592
5157,20,28,3.0,9.25,0.5,2.0,4,-1/2,-0.5,48,9.441985877896084e-27,2.3967374313240415e-22,5.101803130137636,8.46619256003857e-05,True,series_v0_8,0.00021708611365793592
5158,20,28,3.0,9.25,0.5,2.0,5,-1/3,-0.3333333333333333,24,8.901989660159361e-27,2.3967374313240415e-22,5.411346208319343,8.979864146076959e-05,True,series_v0_8,0.00021708611365793592
5159,20,28,3.0,9.25,0.5,2.0,6,0,0.0,192,7.70934920028756e-27,2.3967374313240415e-22,6.248638700537268,0.00010369310051254468,True,series_v0_8,0.00021708611365793592
5160,20,28,3.0,9.25,0.5,2.0,7,1/3,0.3333333333333333,24,6.2946572801356464e-27,2.3967374313240415e-22,7.653177194534453,0.0001270007292956372,True,series_v0_8,0.00021708611365793592
5161,20,28,3.0,9.25,0.5,2.0,8,1/2,0.5,48,5.451333127369837e-27,2.3967374313240415e-22,8.837236930046783,0.00014664962100652786,True,series_v0_8,0.00021708611365793592
5162,20,28,3.0,9.25,0.5,2.0,9,1/sqrt(3),0.5773502691896258,48,5.011964882269218e-27,2.3967374313240415e-22,9.61199841799135,0.00015950640865145554,True,series_v0_8,0.00021708611365793592
5163,20,28,3.0,9.25,0.5,2.0,10,1/sqrt(2),0.7071067811865475,48,4.172269776021265e-27,2.3967374313240415e-22,11.54658357409786,0.00019160990233320436,True,series_v0_8,0.00021708611365793592
5164,20,28,3.0,9.25,0.5,2.0,11,sqrt(2/3),0.816496580927726,48,3.30247705148745e-27,2.3967374313240415e-22,14.587793150150212,0.00024207728656878123,True,series_v0_8,0.00021708611365793592
5165,20,28,3.0,9.25,0.5,2.0,12,1,1.0,26,7.994655531228567e-31,2.3967374313240415e-22,60260.89167357032,0.9999999994792188,False,series_v0_8,0.00021708611365793592
5166,21,21,3.5,3.5,0.5,0.5,0,-1,-1.0,13,1.0901994615741153e-26,0.0,-0.0006547214646693215,1.0864782218539717e-08,True,series_v0_8,8.21440682687881e-05
5167,21,21,3.5,3.5,0.5,0.5,1,-sqrt(2/3),-0.816496580927726,24,1.0389825601116577e-26,0.0,-0.0006239630521739536,1.0354361419492035e-08,True,series_v0_8,8.21440682687881e-05
5168,21,21,3.5,3.5,0.5,0.5,2,-1/sqrt(2),-0.7071067811865475,24,1.00721296890315e-26,0.0,-0.0006048837607037975,1.0037749916901413e-08,True,series_v0_8,8.21440682687881e-05
5169,21,21,3.5,3.5,0.5,0.5,3,-1/sqrt(3),-0.5773502691896258,24,9.681776156399113e-27,0.0,-0.0005814410013159967,9.648728800144954e-09,True,series_v0_8,8.21440682687881e-05
5170,21,21,3.5,3.5,0.5,0.5,4,-1/2,-0.5,24,9.441404289153007e-27,0.0,-0.0005670054208065881,9.409177407840845e-09,True,series_v0_8,8.21440682687881e-05
5171,21,21,3.5,3.5,0.5,0.5,5,-1/3,-0.3333333333333333,12,8.90144132904513e-27,0.0,-0.000534577837362494,8.871057533962031e-09,True,series_v0_8,8.21440682687881e-05
5172,21,21,3.5,3.5,0.5,0.5,6,0,0.0,96,7.708874321249798e-27,0.0,-0.00046295798745606576,7.682561182844455e-09,True,series_v0_8,8.21440682687881e-05
5173,21,21,3.5,3.5,0.5,0.5,7,1/3,0.3333333333333333,12,6.294269526102005e-27,0.0,-0.00037800361387105877,6.272784938560564e-09,True,series_v0_8,8.21440682687881e-05
5174,21,21,3.5,3.5,0.5,0.5,8,1/2,0.5,24,5.4509973078705765e-27,0.0,-0.00032736073233466075,5.432391109269858e-09,True,series_v0_8,8.21440682687881e-05
5175,21,21,3.5,3.5,0.5,0.5,9,1/sqrt(3),0.5773502691896258,24,5.0116561193911434e-27,0.0,-0.0003009760094881195,4.994549549013415e-09,True,series_v0_8,8.21440682687881e-05
5176,21,21,3.5,3.5,0.5,0.5,10,1/sqrt(2),0.7071067811865475,24,4.172012719177552e-27,0.0,-0.0002505510573427548,4.157772151289973e-09,True,series_v0_8,8.21440682687881e-05
5177,21,21,3.5,3.5,0.5,0.5,11,sqrt(2/3),0.816496580927726,24,3.302273547123505e-27,0.0,-0.00019831869760692156,3.2910017093328386e-09,True,series_v0_8,8.21440682687881e-05
5178,21,22,3.5,4.0,0.5,0.5,0,-1,-1.0,26,1.0902058572985368e-26,1.9173899450406803e-23,0.35286755139493725,5.855664285929141e-06,True,series_v0_8,9.387815917208648e-05
5179,21,22,3.5,4.0,0.5,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.0389886553706782e-26,1.9173899450406803e-23,0.37032527777831015,6.145366709664401e-06,True,series_v0_8,9.387815917208648e-05
5180,21,22,3.5,4.0,0.5,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0072188777850125e-26,1.9173899450406803e-23,0.382044867619884,6.3398475663194075e-06,True,series_v0_8,9.387815917208648e-05
5181,21,22,3.5,4.0,0.5,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.681832955198835e-27,1.9173899450406803e-23,0.3974961288404451,6.596253682847071e-06,True,series_v0_8,9.387815917208648e-05
5182,21,22,3.5,4.0,0.5,0.5,4,-1/2,-0.5,48,9.44145967780541e-27,1.9173899450406803e-23,0.4076453544856843,6.764675114360753e-06,True,series_v0_8,9.387815917208648e-05
5183,21,22,3.5,4.0,0.5,0.5,5,-1/3,-0.3333333333333333,24,8.901493549992946e-27,1.9173899450406803e-23,0.4324400143344761,7.176130357509003e-06,True,series_v0_8,9.387815917208648e-05
5184,21,22,3.5,4.0,0.5,0.5,6,0,0.0,192,7.708919545983544e-27,1.9173899450406803e-23,0.4994930375989228,8.288842455974936e-06,True,series_v0_8,9.387815917208648e-05
5185,21,22,3.5,4.0,0.5,0.5,7,1/3,0.3333333333333333,24,6.294306452050795e-27,1.9173899450406803e-23,0.6119405390002735,1.0154853698422387e-05,True,series_v0_8,9.387815917208648e-05
5186,21,22,3.5,4.0,0.5,0.5,8,1/2,0.5,48,5.45102928677409e-27,1.9173899450406803e-23,0.7067171907118086,1.1727625840188505e-05,True,series_v0_8,9.387815917208648e-05
5187,21,22,3.5,4.0,0.5,0.5,9,1/sqrt(3),0.5773502691896258,48,5.0116855209121076e-27,1.9173899450406803e-23,0.7687258399217185,1.2756629020451985e-05,True,series_v0_8,9.387815917208648e-05
5188,21,22,3.5,4.0,0.5,0.5,10,1/sqrt(2),0.7071067811865475,48,4.172037194973732e-27,1.9173899450406803e-23,0.9235476753715967,1.5325821594101752e-05,True,series_v0_8,9.387815917208648e-05
5189,21,22,3.5,4.0,0.5,0.5,11,sqrt(2/3),0.816496580927726,48,3.302292920683642e-27,1.9173899450406803e-23,1.166906070941072,1.9364235044088464e-05,True,series_v0_8,9.387815917208648e-05
5190,21,22,3.5,4.0,0.5,0.5,12,1,1.0,26,6.395718852408288e-32,1.9173899450406803e-23,60260.94417820243,1.0000008707678876,False,series_v0_8,9.387815917208648e-05
5191,21,23,3.5,4.5,0.5,0.5,0,-1,-1.0,26,1.0902122530229585e-26,3.8347798901144907e-23,0.7063856763875159,1.1722124522253884e-05,True,series_v0_8,0.0001056122500755876
5192,21,23,3.5,4.5,0.5,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.0389947506333112e-26,3.8347798901144907e-23,0.7412701662677671,1.2301015555779429e-05,True,series_v0_8,0.0001056122500755876
5193,21,23,3.5,4.5,0.5,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0072247866728226e-26,3.8347798901144907e-23,0.7646901293747708,1.268965837941489e-05,True,series_v0_8,0.0001056122500755876
5194,21,23,3.5,4.5,0.5,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.681889754087844e-27,3.8347798901144907e-23,0.795569028038106,1.3202078587441735e-05,True,series_v0_8,0.0001056122500755876
5195,21,23,3.5,4.5,0.5,0.5,4,-1/2,-0.5,48,9.441515066566127e-27,3.8347798901144907e-23,0.8158529248338292,1.3538679925753095e-05,True,series_v0_8,0.0001056122500755876
5196,21,23,3.5,4.5,0.5,0.5,5,-1/3,-0.3333333333333333,24,8.90154577109394e-27,3.8347798901144907e-23,0.8654095264050842,1.436104747075877e-05,True,series_v0_8,0.0001056122500755876
5197,21,23,3.5,4.5,0.5,0.5,6,0,0.0,192,7.708964770982601e-27,3.8347798901144907e-23,0.9994431671638612,1.6585270129378343e-05,True,series_v0_8,0.0001056122500755876
5198,21,23,3.5,4.5,0.5,0.5,7,1/3,0.3333333333333333,24,6.294343378432834e-27,3.8347798901144907e-23,1.224251897171517,2.0315860959470195e-05,True,series_v0_8,0.0001056122500755876
5199,21,23,3.5,4.5,0.5,0.5,8,1/2,0.5,48,5.4510612662404074e-27,3.8347798901144907e-23,1.4137534462028631,2.346054640420566e-05,True,series_v0_8,0.0001056122500755876
5200,21,23,3.5,4.5,0.5,0.5,9,1/sqrt(3),0.5773502691896258,48,5.0117149230767805e-27,3.8347798901144907e-23,1.5377436325863274,2.5518102853760707e-05,True,series_v0_8,0.0001056122500755876
5201,21,23,3.5,4.5,0.5,0.5,10,1/sqrt(2),0.7071067811865475,48,4.172061671606781e-27,3.8347798901144907e-23,1.8473350623456943,3.0655621084907635e-05,True,series_v0_8,0.0001056122500755876
5202,21,23,3.5,4.5,0.5,0.5,11,sqrt(2/3),0.816496580927726,48,3.302312295368811e-27,3.8347798901144907e-23,2.3339967657835454,3.873153383144687e-05,True,series_v0_8,0.0001056122500755876
5203,21,23,3.5,4.5,0.5,0.5,12,1,1.0,26,1.2791450604293854e-31,3.8347798901144907e-23,60260.883408857815,0.9999998623303605,False,series_v0_8,0.0001056122500755876
5204,21,24,3.5,5.0,0.5,0.5,0,-1,-1.0,26,1.0902186487473802e-26,5.752169835188301e-23,1.0598996535799576,1.7588515927865715e-05,True,series_v0_8,0.00011734634097908873
5205,21,24,3.5,5.0,0.5,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.0390008458995563e-26,5.752169835188301e-23,1.1122107024825172,1.8456592178026146e-05,True,series_v0_8,0.00011734634097908873
5206,21,24,3.5,5.0,0.5,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.00723069556658e-26,5.752169835188301e-23,1.1473309015695814,1.9039394690458558e-05,True,series_v0_8,0.00011734634097908873
5207,21,24,3.5,5.0,0.5,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.681946553066133e-27,5.752169835188301e-23,1.1936372566559772,1.980782598605105e-05,True,series_v0_8,0.00011734634097908873
5208,21,24,3.5,5.0,0.5,0.5,4,-1/2,-0.5,48,9.441570455435153e-27,5.752169835188301e-23,1.2240557056868202,2.031260525781783e-05,True,series_v0_8,0.00011734634097908873
5209,21,24,3.5,5.0,0.5,0.5,5,-1/3,-0.3333333333333333,24,8.901597992348107e-27,5.752169835188301e-23,1.2983739584340366,2.154588028320395e-05,True,series_v0_8,0.00011734634097908873
5210,21,24,3.5,5.0,0.5,0.5,6,0,0.0,192,7.709009996246961e-27,5.752169835188301e-23,1.4993874307503425,2.4881600459740667e-05,True,series_v0_8,0.00011734634097908873
5211,21,24,3.5,5.0,0.5,0.5,7,1/3,0.3333333333333333,24,6.294380305248111e-27,5.752169835188301e-23,1.8365560708892885,3.047674899802944e-05,True,series_v0_8,0.00011734634097908873
5212,21,24,3.5,5.0,0.5,0.5,8,1/2,0.5,48,5.4510932462695196e-27,5.752169835188301e-23,2.120781405655627,3.519332929952831e-05,True,series_v0_8,0.00011734634097908873
5213,21,24,3.5,5.0,0.5,0.5,9,1/sqrt(3),0.5773502691896258,48,5.011744325885149e-27,5.752169835188301e-23,2.306752401833548,3.827942694787485e-05,True,series_v0_8,0.00011734634097908873
5214,21,24,3.5,5.0,0.5,0.5,10,1/sqrt(2),0.7071067811865475,48,4.1720861490766835e-27,5.752169835188301e-23,2.771111609483875,4.598524069394259e-05,True,series_v0_8,0.00011734634097908873
5215,21,24,3.5,5.0,0.5,0.5,11,sqrt(2/3),0.816496580927726,48,3.302331671178987e-27,5.752169835188301e-23,3.5010737648579084,5.809860534423759e-05,True,series_v0_8,0.00011734634097908873
5216,21,24,3.5,5.0,0.5,0.5,12,1,1.0,26,1.9187173756528864e-31,5.752169835188301e-23,60260.890161225274,0.999999974382593,False,series_v0_8,0.00011734634097908873
5217,21,25,3.5,5.625,0.5,0.75,0,-1,-1.0,26,1.0902266434029073e-26,8.148907266489152e-23,1.501786292330141,2.4921408393409216e-05,True,series_v0_8,0.0001320139546082117
5218,21,25,3.5,5.625,0.5,0.75,1,-sqrt(2/3),-0.816496580927726,48,1.0390084649874421e-26,8.148907266489152e-23,1.5758802524674336,2.61509613927254e-05,True,series_v0_8,0.0001320139546082117
