event_id,beta_norm,nu_in_Hframe_Hz,nu_in_initial_rest_Hz,nu_out_initial_rest_Hz,mu_initial_rest,four_momentum_relative,initial_mass_shell_relative,final_mass_shell_relative,incoming_null_absolute,outgoing_null_absolute,reverse_photon_relative,reverse_atom_relative,reverse_four_momentum_relative,same_event_transfer_absolute
1004,0.17020608725288572,1401715853956517.8,1519907195878107.2,1519907187691241.8,0.19554244340722526,1.527355767223111e-17,3.318187064267828e-16,4.977280596401743e-16,1.1591269220898192e-69,2.3182538441796384e-69,2.1662537206204272e-16,0.0,9.179763199346754e-18,0.0
1005,0.43243306999080844,1244405014356998.8,876287947139859.2,876287941101886.8,-0.7849130602446678,3.7607252799347277e-17,1.659093532133914e-16,1.659093532133914e-16,0.0,8.693451915673644e-70,5.29804331404939e-16,0.0,1.881652816998967e-17,0.0
1006,0.5738596903228896,1766186121112247.5,2530740205863629.0,2530740173734455.0,-0.13873864006870723,9.391501775777187e-18,0.0,0.0,6.954761532538915e-69,0.0,4.0710238798363747e-16,0.0,2.444599716025933e-17,0.0
1007,0.2121494697739583,3481694851773862.0,3130002531946981.0,3130002530785070.5,0.9730782830455541,3.553065393692473e-17,0.0,1.659093532133914e-16,1.8546030753437107e-68,2.781904613015566e-68,6.600878942393716e-16,0.0,2.8274163257803504e-17,0.0
1008,0.16324182613419363,1873568210727279.8,2013677064937314.0,2013677038208332.5,-0.4963127764362074,4.50813343303897e-17,3.318187064267828e-16,3.318187064267828e-16,2.3182538441796384e-69,9.273015376718553e-69,4.606966733931314e-16,0.0,4.440705515567965e-17,0.0
1009,0.42082128915673445,3466883272799601.5,5173119789751657.0,5173119603097104.0,-0.5832633104374058,1.784154892986307e-17,0.0,1.659093532133914e-16,1.8546030753437107e-68,7.418412301374843e-68,3.0531640408424826e-16,0.0,1.1606863688033312e-17,0.0
1010,0.48043119842887755,3179790538725038.5,2587467284551085.0,2587467274555069.0,0.6610802944674604,2.1857572010569252e-17,3.318187064267828e-16,3.318187064267828e-16,0.0,6.954761532538915e-69,6.303353940261361e-16,0.0,2.4138386242477922e-17,0.0
1011,0.11718140861005827,2497037412203682.5,2362571527665538.5,2362571505017527.5,0.07895731766042347,2.5142426337967628e-17,3.318187064267828e-16,3.318187064267828e-16,4.636507688359277e-69,9.273015376718553e-69,1.1258249341810632e-16,0.0,2.972582798749002e-17,0.0
1012,0.40862381008281906,3858454681439099.0,4239293444683174.5,4239293428192607.0,0.7917100756381962,2.12363958036714e-17,3.318187064267828e-16,3.318187064267828e-16,0.0,0.0,2.7261297760265507e-16,0.0,1.0517503977409198e-17,0.0
1013,0.5468952044321692,3458393382183854.5,2535523026352208.0,2535522975106890.5,-0.8094171144445222,1.809743436142648e-17,0.0,1.659093532133914e-16,9.273015376718553e-69,4.636507688359277e-69,3.2002755227459127e-16,0.0,1.0313366839294765e-17,0.0
1014,0.23510054569541947,1430206738108512.5,1366528472677406.8,1366528460757675.8,-0.44893431434262077,1.2919933073460057e-17,3.318187064267828e-16,1.659093532133914e-16,2.3182538441796384e-69,2.3182538441796384e-69,8.332129775990152e-17,0.0,1.5972043697468596e-17,0.0
1015,0.5177595136661537,3828408661796709.5,3023814379833520.5,3023814344674540.5,0.12713792102527643,1.9894561577022987e-17,1.659093532133914e-16,3.318187064267828e-16,0.0,4.636507688359277e-69,1.1991181821754756e-16,0.0,9.323303343849607e-18,0.0
1016,0.00040564312321993417,3813965517990248.5,3814889507681580.0,3814889400520634.0,-0.6714455643524774,3.26426161205807e-17,4.977280596401743e-16,0.0,9.273015376718553e-69,0.0,3.417734952772341e-16,0.0,4.224701448893592e-17,0.0
1017,0.353174878664008,4625285871474980.0,6027801025618389.0,6027800721985712.0,-0.8969257448895255,8.247883583349336e-18,1.659093532133914e-16,0.0,1.8546030753437107e-68,0.0,1.3362284247274184e-16,0.0,2.2490137290745107e-17,0.0
1018,0.28788039107205127,3028793359144868.0,3932523177354101.0,3932523104389004.0,-0.07100673990305656,8.830428768018096e-18,0.0,1.659093532133914e-16,9.273015376718553e-69,1.8546030753437107e-68,3.8084207283952466e-16,0.0,2.8186132967405684e-17,0.0
1019,0.5308367274524477,3763541605386603.5,5119804105228152.0,5119803929689676.0,-0.5201458784830186,2.0486977822352786e-17,0.0,1.659093532133914e-16,9.273015376718553e-69,0.0,4.604590244923566e-16,0.0,3.273738015838663e-17,0.0
1020,0.5455515201103045,4504756977056901.0,6206883877162564.0,6206883565023171.0,-0.839166204953312,1.2618429276468843e-17,3.318187064267828e-16,3.318187064267828e-16,1.8546030753437107e-68,7.418412301374843e-68,5.487921755097983e-16,0.0,1.533521758725669e-17,0.0
1021,0.3759812648059748,4600421758339074.0,5325883008020003.0,5325882889215039.0,0.04923985758251617,4.113698961053287e-18,4.977280596401743e-16,4.977280596401743e-16,0.0,3.7092061506874214e-68,7.113247354157146e-16,0.0,4.785821915451076e-18,0.0
1022,0.09595931861527686,4453664476206251.5,4487169711872199.0,4487169666354319.5,0.48683544723343714,3.291752692001387e-17,0.0,1.659093532133914e-16,0.0,0.0,1.0307724031939214e-16,0.0,4.432441125496457e-17,0.0
1023,0.20285529410505385,1859373793818291.5,1719436796865948.2,1719436777843672.0,-0.46052728329967774,3.039268831818259e-17,1.659093532133914e-16,1.659093532133914e-16,2.3182538441796384e-69,2.3182538441796384e-69,1.5430982901410442e-17,0.0,3.8471439880793205e-18,0.0
1024,0.5835627161956554,2300595060220890.5,1943950805946919.5,1943950788234142.2,-0.06398557025174546,2.7081174600914718e-17,0.0,6.636374128535656e-16,0.0,9.273015376718553e-69,2.339868465753486e-16,0.0,1.4694923125670898e-17,0.0
1025,0.14398721107940912,4314976650926904.5,4046941700557735.5,4046941625009704.0,-0.047101730983200675,3.703720575282697e-17,1.659093532133914e-16,0.0,1.8546030753437107e-68,3.7092061506874214e-68,4.016143855333389e-16,0.0,3.734149313853639e-18,0.0
1026,0.46213075885702337,4311105345462335.0,5612877476923612.0,5612877229901321.0,-0.7798551368221831,3.1244071793045275e-17,4.977280596401743e-16,3.318187064267828e-16,1.8546030753437107e-68,0.0,6.755765796570077e-16,0.0,1.2716216323716725e-17,0.0
1027,0.37496652990556384,1646882882143104.0,1898795890274271.0,1898795869907396.0,-0.28229352859903667,4.090587987702118e-17,3.318187064267828e-16,3.318187064267828e-16,0.0,4.636507688359277e-69,1.5607024091970928e-16,0.0,2.3694640988986297e-17,0.0
1028,0.31470713968059383,4903097003226374.0,5372293571310166.0,5372293549489963.0,0.8283835470787393,3.343154365327217e-17,4.977280596401743e-16,3.318187064267828e-16,0.0,1.8546030753437107e-68,0.0,0.0,1.0116554511096113e-17,0.0
1029,0.4819112483374119,3367313622583715.5,5344707397938629.0,5344707296581549.0,0.19457363371402858,2.1001963543849087e-17,0.0,3.318187064267828e-16,9.273015376718553e-69,0.0,1.436570569965705e-16,0.0,2.1065244540753588e-17,0.0
1030,0.21741240867843115,2699819796493221.0,2696290963209885.5,2696290943191498.0,0.37494936918869703,8.135885408379393e-18,1.659093532133914e-16,0.0,9.273015376718553e-69,0.0,1.9018229655215354e-16,0.0,2.8502472350610187e-17,0.0
1031,0.2852335574808709,2369285041022642.5,2035778876546993.8,2035778849413588.0,-0.48615027482416195,1.7414125807922326e-17,3.318187064267828e-16,3.318187064267828e-16,4.636507688359277e-69,2.3182538441796384e-69,2.9464823005665647e-16,0.0,1.4003438201905085e-17,0.0
1032,0.5221750601476941,4720338837403720.0,4944166767951911.0,4944166627711751.0,-0.30228428936608515,1.0758887595502413e-17,1.659093532133914e-16,0.0,0.0,4.636507688359277e-68,4.689414073976502e-16,0.0,5.627421407428578e-18,0.0
1033,0.48003626469281024,2324432494789287.0,2769854747567440.5,2769854732515755.5,0.5546609857414174,1.6209836779968975e-17,1.659093532133914e-16,1.659093532133914e-16,0.0,6.954761532538915e-69,3.840440458429408e-16,0.0,1.2067329101004863e-17,0.0
1034,0.5055406639333649,3382028887726573.5,4498110592988232.0,4498110566130838.0,0.6986832781717813,1.3020642547944504e-17,3.318187064267828e-16,1.659093532133914e-16,1.8546030753437107e-68,0.0,2.756861459055614e-16,0.0,1.7083922765589013e-17,0.0
1035,0.36567562761360173,2284661148475555.5,1585756397618012.2,1585756382778940.8,-0.3395329413208527,1.0380259914453706e-17,4.977280596401743e-16,3.318187064267828e-16,4.636507688359277e-69,5.795634610449096e-69,7.882910762455671e-16,0.0,7.780496728947926e-18,0.0
1036,0.37798930677339726,1394169555668745.5,1334074682020015.2,1334074677138315.2,0.3773694367153707,1.2392228339025105e-17,1.659093532133914e-16,4.977280596401743e-16,1.1591269220898192e-69,2.3182538441796384e-69,4.800032199372841e-16,0.0,3.62542113008792e-17,0.0
1037,0.35869344079861337,2285385764676280.5,2964628031696314.0,2964628012631946.5,0.5076186503858919,5.742969501849584e-18,3.318187064267828e-16,0.0,0.0,9.273015376718553e-69,3.0546512305589653e-16,0.0,3.634627164746334e-17,0.0
1038,0.21702726489313753,4153635530531526.5,3760501931653135.5,3760501906603027.0,0.5978967442545817,5.870228450011958e-18,1.659093532133914e-16,1.659093532133914e-16,1.8546030753437107e-68,0.0,1.2661977825452264e-16,0.0,9.063323343180803e-18,0.0
1039,0.5921989589690794,3822422154734646.5,2797045121832150.0,2797045119436323.0,0.9304853950449717,3.025365974463869e-17,0.0,3.318187064267828e-16,2.781904613015566e-68,9.273015376718553e-69,1.4709139212997364e-16,0.0,1.4518840984010936e-17,0.0
1040,0.16008200210471543,3942690137634224.5,4047198493530138.5,4047198439361355.5,0.24931162725944325,1.0855957691822436e-17,3.318187064267828e-16,4.977280596401743e-16,9.273015376718553e-69,1.8546030753437107e-68,2.8541783733355183e-16,0.0,2.761495753985363e-17,0.0
1041,0.06946937065700869,3881724971167268.5,3875664947145716.5,3875664908142927.5,0.4105827534958422,2.298540658851861e-17,1.659093532133914e-16,1.659093532133914e-16,9.273015376718553e-69,0.0,2.2321992273084695e-16,0.0,6.6620523590916316e-18,0.0
1042,0.5431346044176322,1854497515772692.2,2585531126543798.0,2585531100594852.5,0.11887040722034155,1.401143633879843e-17,3.318187064267828e-16,0.0,2.3182538441796384e-69,9.273015376718553e-69,3.514515523875659e-16,0.0,3.3479311191043006e-17,0.0
1043,0.400245708596408,2457177114986077.5,2314104910530202.0,2314104886411491.5,-0.022368865821270355,2.7193051314548913e-17,3.318187064267828e-16,6.636374128535656e-16,0.0,4.636507688359277e-69,1.0444047235848272e-16,0.0,2.4903160872116875e-17,0.0
1044,0.26791044018514276,3707758328076547.5,3047131707587407.0,3047131674392356.0,0.18845891530361442,1.5006467923303687e-17,3.318187064267828e-16,4.977280596401743e-16,1.8546030753437107e-68,1.8546030753437107e-68,1.7578172720693335e-16,0.0,3.980794017163794e-18,0.0
1045,0.42784912549191195,2148649678185808.2,3064286636329128.0,3064286599006834.5,0.09774526517665555,2.0219922228640243e-17,0.0,0.0,4.636507688359277e-69,9.273015376718553e-69,2.523067044925629e-16,0.0,1.421452462512961e-17,0.0
1046,0.3591974525755949,3445812016432597.0,2386466665502870.5,2386466630073964.0,-0.4121038081348483,1.3906809939426467e-17,1.659093532133914e-16,0.0,0.0,4.636507688359277e-69,3.2676014113440686e-16,0.0,2.8542981157061576e-17,0.0
1047,0.15414405812683352,1924918819840789.8,2247385873609655.5,2247385848926563.2,-0.1093380113445758,3.746592070173328e-17,1.659093532133914e-16,1.659093532133914e-16,0.0,4.636507688359277e-69,2.7965282371359116e-16,0.0,3.086723972807363e-17,0.0
1048,0.3559750434902566,1545795194844586.0,1242276200188072.0,1242276189392008.8,-0.5879934462489044,1.3448252651884939e-17,3.318187064267828e-16,1.659093532133914e-16,2.3182538441796384e-69,0.0,3.730774720294192e-16,0.0,2.6276864533239753e-17,0.0
1049,0.4743791014221301,1293173432151221.2,1467691767690986.2,1467691749404290.8,-0.9270151826916408,7.92039772845284e-18,0.0,0.0,0.0,0.0,8.943967342491641e-17,0.0,3.374991949998487e-17,0.0
1050,0.13441813341164252,4829654798868708.0,5190865132161088.0,5190865091996461.0,0.6616362149942299,4.048442209967148e-17,4.977280596401743e-16,4.977280596401743e-16,0.0,1.8546030753437107e-68,3.588158509089798e-16,0.0,1.6964359812846466e-17,0.0
1051,0.3028064307834469,2262718463491666.5,2907438044943504.5,2907437982311396.0,-0.6818827500971099,3.230745756321757e-17,1.659093532133914e-16,1.659093532133914e-16,4.636507688359277e-69,9.273015376718553e-69,6.80969096065157e-16,0.0,4.193816808341323e-17,0.0
1052,0.5384629420658714,2648476057480492.0,4448522011000044.0,4448521872901165.0,-0.5840843176949908,4.755730024044489e-18,3.318187064267828e-16,3.318187064267828e-16,4.636507688359277e-69,0.0,3.7276926355253917e-16,0.0,3.732531108934232e-17,0.0
1053,0.22630040659535464,2734436599328650.5,2863186027765698.5,2863185999622711.5,0.22072511873790415,1.7664147132577907e-17,0.0,1.659093532133914e-16,4.636507688359277e-69,4.636507688359277e-69,4.197130074514812e-17,0.0,3.838827875383408e-17,0.0
1054,0.3634853773162046,2986214080581294.5,2588777519369964.0,2588777482117729.5,-0.26177666838958885,8.361474234190955e-18,3.318187064267828e-16,3.318187064267828e-16,9.273015376718553e-69,9.273015376718553e-69,1.3313430367300732e-16,0.0,3.517261724851706e-17,0.0
1055,0.10645072188615572,1866564590396537.0,2072264906075991.2,2072264905956037.8,0.9936592352218176,4.567574493166129e-17,0.0,0.0,4.636507688359277e-69,0.0,1.9443626244177047e-16,0.0,2.0443928067542657e-17,0.0
1056,0.2568774267534742,2747178133813296.5,3109063128059668.0,3109063106737800.5,0.49929056272239375,3.000180474314634e-17,3.318187064267828e-16,3.318187064267828e-16,0.0,0.0,5.779546953304384e-16,0.0,6.197471754261165e-18,0.0
1057,0.19996872479079836,3212533424249679.0,2716498012768434.0,2716497964760841.0,-0.4767628872136316,3.4086561711916584e-17,3.318187064267828e-16,0.0,9.273015376718553e-69,0.0,2.1730688887698791e-16,0.0,3.9832033350939417e-17,0.0
1058,0.312928367745581,4666088416097911.0,6053246930375119.0,6053246801950459.0,0.20440641821089522,3.5226783648574244e-17,1.659093532133914e-16,0.0,3.7092061506874214e-68,0.0,2.3257377927708916e-16,0.0,8.07592993229134e-18,0.0
1059,0.584556504392682,4121441288939424.5,3746709917816341.0,3746709797820767.5,-0.9403707293879886,2.5481678374034636e-17,1.659093532133914e-16,1.659093532133914e-16,9.273015376718553e-69,1.8546030753437107e-68,7.876189614305744e-17,0.0,2.5738448115224407e-17,0.0
1060,0.1704685486885955,4218781923957976.0,4214899549435169.5,4214899499499115.5,0.36194314309475195,2.8792898845974596e-17,4.977280596401743e-16,4.977280596401743e-16,0.0,1.8546030753437107e-68,4.0806041748878786e-16,0.0,2.5377626491258004e-17,0.0
1061,0.12151997575213162,2842399095732854.0,3019945311856641.5,3019945269078897.5,-0.06472964393557597,7.759332488014377e-18,0.0,0.0,4.636507688359277e-69,2.781904613015566e-68,8.323954464039681e-17,0.0,1.7210021432734482e-17,0.0
1062,0.5875397515795383,1417573309236668.0,2368776904767063.5,2368776878476997.0,-0.06356243328708058,1.1853756462202039e-17,0.0,1.659093532133914e-16,0.0,4.636507688359277e-69,3.2636339496449596e-16,0.0,1.8832823211743027e-17,0.0
1063,0.020095338377497378,3315452390880603.5,3374033001303107.0,3374032911267463.5,-0.7952934528526135,4.641737490168459e-17,0.0,1.659093532133914e-16,0.0,1.8546030753437107e-68,1.1991350964057248e-16,0.0,5.3448436025343985e-18,0.0
1064,0.3211445971806407,3086714581323303.5,3686118042111720.5,3686117966958345.5,-0.25553735412918777,3.583836192162379e-17,0.0,1.659093532133914e-16,0.0,9.273015376718553e-69,2.880046095311567e-16,0.0,2.4031544552797984e-17,0.0
1065,0.275842773943978,2039684655468395.5,2190972221384162.0,2190972179419180.0,-0.9844169133855626,8.52103124343227e-18,1.659093532133914e-16,1.659093532133914e-16,6.954761532538915e-69,4.636507688359277e-69,2.8032990153201445e-16,0.0,1.2982655296483951e-17,0.0
1066,0.30011882739289225,2434079530327121.5,1789849168481998.2,1789849160091232.8,0.40545005944500134,8.656617059648455e-18,3.318187064267828e-16,1.659093532133914e-16,9.273015376718553e-69,9.273015376718553e-69,1.4194154650258896e-16,0.0,2.7428404550382426e-17,0.0
1067,0.3404741192319045,1295700211344779.2,1646232363565310.0,1646232358904308.5,0.6095938949970559,3.288223971780492e-17,1.659093532133914e-16,3.318187064267828e-16,0.0,2.3182538441796384e-69,4.602540719941231e-16,0.0,1.823158135242026e-17,0.0
1068,0.09210706071347094,2251940003591574.5,2163821474499298.8,2163821457032537.5,0.1531838259810783,3.0842217194830414e-18,0.0,0.0,4.636507688359277e-69,0.0,2.971686078635431e-16,0.0,1.2387870382514198e-17,0.0
1069,0.34392988841658445,4508568636386756.0,3800033834103091.5,3800033737824821.5,-0.5134670756074389,1.1829409894332154e-17,3.318187064267828e-16,4.977280596401743e-16,1.8546030753437107e-68,4.636507688359277e-69,1.5273298929427828e-16,0.0,1.968382594508285e-17,0.0
1070,0.5829650019854989,1907521918863580.8,3004805538969522.5,3004805495171463.5,-0.1011379794580173,1.4073915774527205e-17,0.0,1.659093532133914e-16,4.636507688359277e-69,0.0,3.082587435330378e-16,0.0,2.5874846252392173e-17,0.0
1071,0.24040227485917748,1996732273640958.0,1884620722090550.2,1884620704859530.8,-0.10124176430871451,9.179398765432331e-18,3.318187064267828e-16,4.977280596401743e-16,2.3182538441796384e-69,4.636507688359277e-69,2.8158276573711185e-16,0.0,4.074800733001504e-18,0.0
1072,0.5110075392891688,4465751447523353.0,2698755993212220.5,2698755929432408.5,-0.9878134298790526,3.972166192578406e-17,0.0,6.636374128535656e-16,0.0,0.0,0.0,0.0,2.841369715629365e-17,0.0
1073,0.20587282810964708,1506525294035200.8,1601911934195370.2,1601911919815914.2,-0.2719932496923775,2.0231010214139058e-17,3.318187064267828e-16,3.318187064267828e-16,2.3182538441796384e-69,1.1591269220898192e-69,3.944686684237467e-16,0.0,2.1453988693796196e-18,0.0
1074,0.18832565649305635,4518786169103096.0,4388161269100032.0,4388161147024177.0,-0.43907769556828957,4.572114587601131e-17,1.659093532133914e-16,3.318187064267828e-16,1.8546030753437107e-68,1.8546030753437107e-68,1.570775851485176e-16,0.0,3.3912908067804083e-17,0.0
1075,0.4444194171837316,4642283823171186.0,5878572054300489.0,5878571831966989.0,-0.46043033833752156,2.5654105857383935e-17,1.659093532133914e-16,4.977280596401743e-16,1.8546030753437107e-68,0.0,5.08011363599253e-16,0.0,3.2996738172536255e-17,0.0
1076,0.391803484691267,4565785977537252.0,5117309826081761.0,5117309659917769.0,-0.44036686487251003,3.7730167452916275e-17,1.659093532133914e-16,3.318187064267828e-16,3.7092061506874214e-68,3.7092061506874214e-68,1.00545983927935e-16,0.0,3.040452442669765e-17,0.0
1077,0.49967936467348584,4220830907785753.5,2479436687234521.5,2479436648336184.5,-0.4362981722122129,1.8203625256366595e-17,0.0,3.318187064267828e-16,3.7092061506874214e-68,1.6227776909257469e-68,5.480722466027612e-16,0.0,3.538941514003736e-17,0.0
1078,0.5639713295035717,4203385429299886.0,7885023951157802.0,7885023818960233.0,0.5173447233005358,2.4175294468805706e-18,1.659093532133914e-16,1.659093532133914e-16,1.8546030753437107e-68,3.7092061506874214e-68,1.197943787179436e-16,0.0,8.749473471052476e-18,0.0
1079,0.36578224720390895,4265454371617778.0,4871348834607913.0,4871348750475145.0,0.1952030181512929,3.409778054300103e-17,4.977280596401743e-16,8.295467660669571e-16,0.0,9.273015376718553e-69,1.1093777394005605e-16,0.0,3.130359762655206e-17,0.0
1080,0.13496565692052373,1932770077896276.5,2018666733644421.5,2018666721291352.8,0.31187833997375036,3.869908322340899e-18,0.0,0.0,6.954761532538915e-69,2.3182538441796384e-69,5.362722914579417e-16,0.0,1.7535610747159378e-17,0.0
1081,0.37806425770849517,3591117985266417.5,2824618169710074.0,2824618136256461.5,0.048205604136848046,1.5684856653491907e-17,0.0,0.0,0.0,0.0,1.8679468048871138e-16,0.0,2.841809938132582e-17,0.0
1082,0.16827419738142907,3734405987849053.5,3708780612617759.5,3708780576348198.0,0.4014511023376788,1.2520064909920279e-17,0.0,1.659093532133914e-16,9.273015376718553e-69,9.273015376718553e-69,3.738777444704826e-16,0.0,1.3059012926849786e-17,0.0
1083,0.4614030013275069,2323253236352549.5,2106783662517181.2,2106783649240853.8,0.32101889871644557,2.602943174125865e-17,0.0,3.318187064267828e-16,0.0,0.0,2.469981728275683e-16,0.0,3.267967360644542e-17,0.0
1084,0.3833227639346814,3696122294602336.0,5491975727234136.0,5491975504144861.0,-0.6789629365261508,1.6113984968929005e-17,3.318187064267828e-16,4.977280596401743e-16,1.8546030753437107e-68,1.1127618452062264e-67,1.2444588053739614e-16,0.0,1.2455973129862157e-17,0.0
1085,0.11460536721687162,2245312744905545.5,2281018535493742.0,2281018502937256.5,-0.4203635307775118,4.3180042473173803e-17,0.0,3.318187064267828e-16,4.636507688359277e-69,4.636507688359277e-69,5.1114420981826685e-17,0.0,4.494361359674216e-17,0.0
1086,0.37231962380709227,4357518072647580.0,5342807293168810.0,5342807280844580.0,0.9019967722303394,3.725040194896301e-17,0.0,3.318187064267828e-16,0.0,0.0,1.0859393006318521e-16,0.0,3.0651628020931866e-17,0.0
1087,0.4115595897396556,2105387291154644.5,2721553273057892.5,2721553223281387.5,-0.5254934430108262,2.5430014194595367e-17,0.0,3.318187064267828e-16,4.636507688359277e-69,9.273015376718553e-69,5.921466731610503e-16,0.0,2.5915143642824587e-17,0.0
1088,0.44004431551269235,1246760374247695.0,1568819001126185.8,1568818995150535.0,0.44886352657877,7.585263954399347e-18,3.318187064267828e-16,4.977280596401743e-16,0.0,0.0,5.387255637612205e-16,0.0,3.942905706442344e-17,0.0
1089,0.5664065742797553,1692674982603901.8,3102657898171971.5,3102657849241611.0,-0.15379924206532825,2.032194142836325e-17,0.0,0.0,4.636507688359277e-69,1.8546030753437107e-68,2.1441082682308695e-16,0.0,1.3276839624743803e-17,0.0
1090,0.21096933675022755,4184468514340330.0,3855732913847569.5,3855732827337712.0,-0.32090424231856995,3.7238280634058795e-17,1.659093532133914e-16,1.659093532133914e-16,0.0,1.8546030753437107e-68,4.731175759543769e-16,0.0,4.113762593557526e-17,0.0
1091,0.5864314275389757,4515200628623434.0,8254740528089604.0,8254739976278297.0,-0.838244974032438,2.4085495520503443e-17,3.318187064267828e-16,6.636374128535656e-16,0.0,1.4836824602749686e-67,1.9190251317592572e-16,0.0,2.4305173186884333e-17,0.0
1092,0.02087898733544555,2401612988074467.5,2372649885486012.5,2372649861641380.0,0.03851405332965649,3.7974300176313204e-17,1.659093532133914e-16,3.318187064267828e-16,4.636507688359277e-69,4.636507688359277e-69,2.389391243486318e-16,0.0,2.275085366494781e-17,0.0
1093,0.10021462064157532,3080439966521562.0,3007773973419363.5,3007773922380906.0,-0.28063913153008124,8.706303116697127e-18,1.659093532133914e-16,1.659093532133914e-16,0.0,1.8546030753437107e-68,4.900389370825789e-16,0.0,3.4068568982544606e-17,0.0
1094,0.2712173737692425,2603457080228528.5,2091271490052710.5,2091271456541861.5,-0.7393389324636318,1.4658251907383086e-17,3.318187064267828e-16,3.318187064267828e-16,9.273015376718553e-69,0.0,5.510358791323376e-18,0.0,2.601512179953348e-17,0.0
1095,0.3588940930851529,2773641423691134.0,3680855723702905.5,3680855620332341.5,-0.7318844938747169,2.2012714511299668e-17,4.977280596401743e-16,6.636374128535656e-16,0.0,0.0,1.655121817819276e-16,0.0,3.997218065013671e-17,0.0
1096,0.08506772939606502,2569854158283135.5,2519587800623363.5,2519587771770543.0,-0.03168924381708519,4.442833450545873e-17,1.659093532133914e-16,1.659093532133914e-16,0.0,0.0,3.8222195029411394e-16,0.0,1.7326912114071355e-17,0.0
1097,0.20599839879463722,3611622487471830.0,2973251272245697.0,2973251252524638.0,0.49360824385620045,3.3949752164225877e-17,1.659093532133914e-16,4.977280596401743e-16,1.8546030753437107e-68,0.0,1.9329419014823852e-16,0.0,3.0590712955821996e-17,0.0
1098,0.0002659557869647777,2368724587464181.5,2368483105532161.0,2368483067297789.5,-0.5471520409965904,4.646390510743565e-17,0.0,1.659093532133914e-16,4.636507688359277e-69,4.636507688359277e-69,1.9976995862433177e-16,0.0,1.8242632994583357e-17,0.0
1099,0.372076610087008,1680956142403668.0,2015395659367550.5,2015395654486906.2,0.7272428644613632,2.2996388130317087e-17,1.659093532133914e-16,0.0,0.0,2.3182538441796384e-69,1.3820751744289905e-16,0.0,4.3190472960837115e-17,0.0
1100,0.5756306670204702,2253607598329222.0,4074765418759617.5,4074765327748440.0,-0.24425426211115153,1.1926450013831884e-17,3.318187064267828e-16,6.636374128535656e-16,0.0,1.8546030753437107e-68,6.401334655206289e-16,0.0,8.016381040970499e-18,0.0
1101,0.13537680417772027,3842644313323863.0,3750199986602438.5,3750199929718801.5,0.08188280792603923,2.5772029983868487e-17,0.0,0.0,9.273015376718553e-69,9.273015376718553e-69,2.8017632624565063e-16,0.0,1.9861388589426876e-17,0.0
1102,0.48453575524633197,1785569819336794.5,2369859345757789.5,2369859344369056.5,0.9438702329453575,1.2235942606547353e-17,0.0,0.0,0.0,2.3182538441796384e-69,2.5710080812542084e-16,0.0,3.374285929589264e-17,0.0
1103,0.2500275654914151,2695323061747253.5,2901528129114478.0,2901528097850754.5,0.15704041155050158,3.336782217573921e-17,0.0,1.659093532133914e-16,9.273015376718553e-69,0.0,0.0,0.0,3.5228532042333176e-17,0.0
1104,0.21287675941963183,4887251627558385.0,4521931985207430.0,4521931843672762.0,-0.5712106243883446,1.5372036571831205e-17,3.318187064267828e-16,4.977280596401743e-16,1.8546030753437107e-68,0.0,3.5146298750044087e-16,0.0,3.012762465643414e-17,0.0
1105,0.4575533586996273,4165855904242185.5,3789398518670089.5,3789398416564380.5,-0.6140949948890595,2.6437050912029674e-17,1.659093532133914e-16,4.977280596401743e-16,0.0,4.636507688359277e-69,2.6567917718322507e-16,0.0,2.4290484612558126e-17,0.0
1106,0.0117943745879713,1683941812207637.2,1669131752883483.8,1669131728505080.8,-0.9862944745358803,8.120494908087354e-18,0.0,0.0,0.0,2.3182538441796384e-69,9.787914906692007e-17,0.0,2.56722454072255e-17,0.0
1107,0.46620351484519057,1276496198236005.0,1142549650329569.5,1142549640047809.8,-0.7878740116634686,1.1653938549937636e-17,1.659093532133914e-16,1.659093532133914e-16,1.1591269220898192e-69,2.3182538441796384e-69,2.3032199813175723e-16,0.0,2.1131775649485175e-17,0.0
1108,0.4013501914407209,2315839922087534.0,3444152101635824.5,3444152069632518.0,0.3875793398362521,3.553008869725542e-18,3.318187064267828e-16,3.318187064267828e-16,0.0,9.273015376718553e-69,4.348676618037881e-16,0.0,2.7605503289370342e-17,0.0
1109,0.13017754351100602,4475344229936171.5,3979241826112646.0,3979241773955298.5,0.2522878242222155,4.6972169694366695e-17,0.0,3.318187064267828e-16,1.8546030753437107e-68,1.8546030753437107e-68,2.921810856389843e-16,0.0,9.699734341022275e-18,0.0
1110,0.0699042160154142,2279978206573253.5,2244575310045100.5,2244575282977080.8,-0.21957282513974632,1.5361660823190414e-17,1.659093532133914e-16,1.659093532133914e-16,9.273015376718553e-69,4.636507688359277e-69,3.3767262048961327e-16,0.0,7.970485085871793e-18,0.0
1111,0.3606528212376943,3934801153705829.5,3810863428860742.5,3810863413101485.5,0.7536749512795858,8.512998003473737e-18,1.659093532133914e-16,3.318187064267828e-16,1.8546030753437107e-68,1.8546030753437107e-68,6.013010497169508e-17,0.0,3.9142752177408476e-17,0.0
1112,0.3467250586054049,4017965593246216.0,3488507107934490.0,3488507014854087.0,-0.7361956179455951,1.3588779695196736e-17,0.0,1.659093532133914e-16,9.273015376718553e-69,1.8546030753437107e-68,1.7161434063431916e-16,0.0,2.943799802456524e-17,0.0
