physics_orbit_id,frequency_i,frequency_j,mu,branch,log_low,log_high,relative_low_high
1902,5,16,0.7071067811865475,GL16_20,106.23329233106531,106.23329233103739,2.792432951576182e-11
1903,5,16,0.816496580927726,GL16_20,80.27551908430105,80.27551908424417,5.688605142657163e-11
1905,5,17,-1.0,back_uv64_96,138.51294857775542,138.51294857775528,1.4210854715203013e-13
1906,5,17,-0.816496580927726,GL16_20,137.75649795516506,137.75649795516478,2.8421709430408046e-13
1907,5,17,-0.7071067811865475,GL16_20,137.2384592204747,137.23845922047445,2.557953848736688e-13
1908,5,17,-0.5773502691896258,GL16_20,136.86101263150374,136.86101263150198,1.762145984686601e-12
1909,5,17,-0.5,GL16_20,136.954524140765,136.95452414076175,3.240074875071306e-12
1910,5,17,-0.3333333333333333,GL16_20,137.05503679303624,137.05503679303214,4.092726157986552e-12
1911,5,17,0.0,GL16_20,134.75443299303294,134.75443299303078,2.1600499167130375e-12
1912,5,17,0.3333333333333333,GL16_20,127.58676010127972,127.58676010128282,-3.097966327909238e-12
1913,5,17,0.5,GL16_20,119.91763250448989,119.91763250449839,-8.49809111965469e-12
1914,5,17,0.5773502691896258,GL16_20,114.25323623155558,114.25323623156729,-1.1709744285257892e-11
1915,5,17,0.7071067811865475,GL16_20,98.02836562746147,98.02836562747642,-1.494981916028076e-11
1916,5,17,0.816496580927726,GL16_20,66.6722440116613,66.67224401165451,6.792788553889629e-12
1918,5,18,-1.0,back_uv64_96,137.3511341016606,137.3511341016602,3.9790393202573527e-13
1919,5,18,-0.816496580927726,GL16_20,136.48403534068152,136.4840353406771,4.405364961722325e-12
1920,5,18,-0.7071067811865475,GL16_20,136.25793380934297,136.25793380933922,3.7516656448203665e-12
1921,5,18,-0.5773502691896258,GL16_20,136.89011547612998,136.8901154761262,3.780087354250878e-12
1922,5,18,-0.5,GL16_20,137.06956474015755,137.06956474015325,4.291678124000215e-12
1923,5,18,-0.3333333333333333,GL16_20,136.65440992081065,136.65440992080536,5.2864379540691186e-12
1924,5,18,0.0,GL16_20,133.0600629843607,133.06006298435355,7.162270776487459e-12
1925,5,18,0.3333333333333333,GL16_20,124.12525862260635,124.12525862259568,1.0672351891173654e-11
1926,5,18,0.5,GL16_20,114.90622899972256,114.90622899970717,1.5390355656682202e-11
1927,5,18,0.5773502691896258,GL16_20,108.14568629952049,108.1456862995007,1.9795720618472326e-11
1928,5,18,0.7071067811865475,GL16_20,88.84289579462252,88.84289579458681,3.571187789994031e-11
1929,5,18,0.816496580927726,GL16_20,51.587606922182516,51.58760692211322,6.929923302108376e-11
1931,5,19,-1.0,back_uv64_96,136.1528062116746,136.1528062116743,3.1263880373449295e-13
1932,5,19,-0.816496580927726,GL16_20,135.60547258576952,135.60547258576497,4.547473508874981e-12
1933,5,19,-0.7071067811865475,GL16_20,136.726478132328,136.72647813232186,6.13908923698611e-12
1934,5,19,-0.5773502691896258,GL16_20,137.11283806441324,137.11283806440898,4.263256414569689e-12
1935,5,19,-0.5,GL16_20,136.9167473975498,136.91674739754635,3.4674485505153005e-12
1936,5,19,-0.3333333333333333,GL16_20,135.78140900718617,135.7814090071839,2.2737367544349055e-12
1937,5,19,0.0,GL16_20,130.8906234233661,130.89062342336499,1.1084466677863706e-12
1938,5,19,0.3333333333333333,GL16_20,120.1189434257946,120.11894342579258,2.0179413695607206e-12
1939,5,19,0.5,GL16_20,109.24483811476071,109.24483811475447,6.238565219993139e-12
1940,5,19,0.5773502691896258,GL16_20,101.30438343166124,101.30438343164995,1.1283418643934048e-11
1941,5,19,0.7071067811865475,GL16_20,78.6729111665303,78.67291116649702,3.3281821743556935e-11
1942,5,19,0.816496580927726,GL16_20,35.018143151839,35.01814315174611,9.288925185023211e-11
1944,5,20,-1.0,back_uv64_96,134.97275351844664,134.97275351844627,3.6948222259532036e-13
1945,5,20,-0.816496580927726,GL16_20,136.6692108348166,136.66921083481324,3.3537617127932967e-12
1946,5,20,-0.7071067811865475,GL16_20,137.21907992047855,137.21907992047417,4.376943252291796e-12
1947,5,20,-0.5773502691896258,GL16_20,136.7615446721238,136.76154467211867,5.1159076974858076e-12
1948,5,20,-0.5,GL16_20,136.18660083601944,136.18660083601392,5.5138116295135785e-12
1949,5,20,-0.3333333333333333,GL16_20,134.38390506345306,134.3839050634466,6.4517280407225225e-12
1950,5,20,0.0,GL16_20,128.2393782909589,128.23937829094962,9.293898983785298e-12
1951,5,20,0.3333333333333333,GL16_20,115.56453034528847,115.5645303452722,1.6271428649038675e-11
1952,5,20,0.5,GL16_20,102.93048203476741,102.93048203474257,2.484057404248163e-11
1953,5,20,0.5773502691896258,GL16_20,93.72646768936787,93.72646768933622,3.164757345125565e-11
1954,5,20,0.7071067811865475,GL16_20,67.51583891809052,67.51583891803931,5.1215920394899555e-11
1955,5,20,0.816496580927726,GL16_20,16.961538069548574,16.961538069464844,8.373035598547559e-11
1957,5,21,-1.0,back_uv64_96,133.95130025139105,133.9513002513906,4.547473508865675e-13
1958,5,21,-0.816496580927726,GL16_20,137.3884095888702,137.3884095888657,4.490630090013916e-12
1959,5,21,-0.7071067811865475,GL16_20,136.8964655774452,136.89646557744265,2.5579538487396322e-12
1960,5,21,-0.5773502691896258,GL16_20,135.72875254859045,135.72875254858897,1.4779288903821005e-12
1961,5,21,-0.5,GL16_20,134.83730371541742,134.8373037154163,1.1084466677863706e-12
1962,5,21,-0.3333333333333333,GL16_20,132.45130244268498,132.45130244268447,5.11590769747403e-13
1963,5,21,0.0,GL16_20,125.10329464085272,125.10329464085258,1.4210854715203013e-13
1964,5,21,0.3333333333333333,GL16_20,110.45982525308165,110.45982525307898,2.6716406864615455e-12
1965,5,21,0.5,GL16_20,95.96106652279218,95.96106652278284,9.336531547931302e-12
1966,5,21,0.5773502691896258,GL16_20,85.40991673285713,85.40991673284049,1.6640910871640005e-11
1967,5,21,0.7071067811865475,GL16_20,55.3698439817765,55.3698439817304,4.6100012697177904e-11
1968,5,21,0.816496580927726,GL16_20,-2.5838861581085943,-2.583886158225244,1.1664980093653923e-10
1970,5,22,-1.0,back_uv64_96,134.73894701112147,134.73894820349946,-1.1923772827927515e-06
1971,5,22,-0.816496580927726,GL16_20,136.88170840505387,136.88170840505003,3.8369307731119024e-12
1972,5,22,-0.7071067811865475,GL16_20,135.68082921428402,135.68082921427873,5.2864379540691186e-12
1973,5,22,-0.5773502691896258,GL16_20,133.99908407994005,133.99908407993345,6.593836587875469e-12
1974,5,22,-0.5,GL16_20,132.86022567355326,132.86022567354593,7.332801033071119e-12
1975,5,22,-0.3333333333333333,GL16_20,129.97961521616872,129.9796152161597,9.038103598909318e-12
1976,5,22,0.0,GL16_20,121.48035785880275,121.48035785878903,1.3713474800263964e-11
1977,5,22,0.3333333333333333,GL16_20,104.80316119918847,104.80316119916543,2.3035795493607773e-11
1978,5,22,0.5,GL16_20,88.33500740101744,88.33500740098502,3.2414959605901134e-11
1979,5,22,0.5773502691896258,GL16_20,76.35320891123754,76.35320891119825,3.929301328830551e-11
1980,5,22,0.7071067811865475,GL16_20,42.23354384383124,42.233543843772686,5.855582685570425e-11
1981,5,22,0.816496580927726,GL16_20,-23.619403986252472,-23.61940398634408,9.160672221206682e-11
1983,5,23,-1.0,back_uv64_96,138.15471212409858,138.1547121493337,-2.5235123894080228e-08
1984,5,23,-0.816496580927726,GL16_20,135.10104686118245,135.10104686117728,5.172751116346908e-12
1985,5,23,-0.7071067811865475,GL16_20,133.55961038471006,133.5596103847047,5.343281372930229e-12
1986,5,23,-0.5773502691896258,GL16_20,131.56670356453384,131.56670356452818,5.655920176666393e-12
1987,5,23,-0.5,GL16_20,130.25108088673986,130.251080886734,5.854872142680365e-12
1988,5,23,-0.3333333333333333,GL16_20,126.9661754786305,126.96617547862405,6.4517280407225225e-12
1989,5,23,0.0,GL16_20,117.36895980617741,117.36895980616869,8.725464795172097e-12
1990,5,23,0.3333333333333333,GL16_20,98.59320852947965,98.59320852946237,1.7280399333834943e-11
1991,5,23,0.5,GL16_20,80.05106635037409,80.05106635034169,3.240074875118547e-11
1992,5,23,0.5773502691896258,GL16_20,66.55516233572268,66.55516233567553,4.715161594615189e-11
1993,5,23,0.7071067811865475,GL16_20,28.105863700067623,28.105863699966903,1.0071943279906641e-10
1994,5,23,0.816496580927726,GL16_20,-46.14600967130515,-46.146009671526,2.208508931533419e-10
1996,5,24,-1.0,back_uv64_96,130.27117459827542,130.2711757516487,-1.1533726250733198e-06
1997,5,24,-0.816496580927726,GL16_20,132.0291504525169,132.02915045251058,6.309619493569595e-12
1998,5,24,-0.7071067811865475,GL16_20,130.5246717904633,130.52467179045706,6.224354365277849e-12
1999,5,24,-0.5773502691896258,GL16_20,128.42714790515254,128.42714790514606,6.48014975015311e-12
2000,5,24,-0.5,GL16_20,127.00645458089978,127.00645458089305,6.735945135028437e-12
2001,5,24,-0.3333333333333333,GL16_20,123.40876546445972,123.4087654644522,7.517542144370117e-12
2002,5,24,0.0,GL16_20,112.76775224565871,112.76775224564867,1.0047074283698289e-11
2003,5,24,0.3333333333333333,GL16_20,91.82889371882413,91.82889371880849,1.5646151041559806e-11
2004,5,24,0.5,GL16_20,71.10826255962775,71.10826255960478,2.2964741220030128e-11
2005,5,24,0.5773502691896258,GL16_20,56.014844721898186,56.01484472186834,2.98427949023695e-11
2006,5,24,0.7071067811865475,GL16_20,12.985953737084703,12.985953737027387,5.731592978173104e-11
2007,5,24,0.816496580927726,GL16_20,-70.16448961702015,-70.16448961716036,1.4020429263001158e-10
2009,5,25,-1.0,back_uv64_96,125.13950633495728,125.13950633495664,6.394884621842946e-13
2010,5,25,-0.816496580927726,GL16_20,127.65807175484757,127.658071754844,3.5669245335220643e-12
2011,5,25,-0.7071067811865475,GL16_20,126.57714944300886,126.57714944300524,3.6237679523830767e-12
2012,5,25,-0.5773502691896258,GL16_20,124.58652864777673,124.58652864777284,3.89377419197293e-12
2013,5,25,-0.5,GL16_20,123.13358155861916,123.13358155861503,4.1211478674170734e-12
2014,5,25,-0.3333333333333333,GL16_20,119.31436713563589,119.31436713563104,4.8459014578956245e-12
2015,5,25,0.0,GL16_20,107.67919264106612,107.67919264105832,7.801759238676334e-12
2016,5,25,0.3333333333333333,GL16_20,84.5097329240683,84.5097329240512,1.709565822253414e-11
2017,5,25,0.5,GL16_20,61.50585558959825,61.505855589567716,3.053202135607761e-11
2018,5,25,0.5773502691896258,GL16_20,44.73152568298388,44.73152568294154,4.234124162484076e-11
2019,5,25,0.7071067811865475,GL16_20,-3.126860305462346,-3.1268603055437483,8.140244034724936e-11
2020,5,25,0.816496580927726,GL16_20,-95.67546680207397,-95.67546680180601,-2.6795987647394774e-10
2022,5,26,-1.0,back_uv64_96,120.1380479766064,120.13804797660602,3.836930773105277e-13
2023,5,26,-0.816496580927726,GL16_20,118.91012245033454,118.91012245032678,7.759126674530396e-12
2024,5,26,-0.7071067811865475,GL16_20,118.93507564469307,118.93507564468395,9.123368727201304e-12
2025,5,26,-0.5773502691896258,GL16_20,117.47289802769741,117.47289802768788,9.535483513946007e-12
2026,5,26,-0.5,GL16_20,116.10528606658113,116.10528606657138,9.748646334676092e-12
2027,5,26,-0.3333333333333333,GL16_20,112.12942941083574,112.12942941082534,1.0402345651581971e-11
2028,5,26,0.0,GL16_20,99.11705496769225,99.1170549676791,1.3159251466363638e-11
2029,5,26,0.3333333333333333,GL16_20,72.48781758234747,72.48781758232691,2.056310677310872e-11
2030,5,26,0.5,GL16_20,45.86410046027757,45.86410046024832,2.924593900431339e-11
2031,5,26,0.5773502691896258,GL16_20,26.412199575899095,26.412199575863852,3.5242919694322e-11
2032,5,26,0.7071067811865475,GL16_20,-29.1588856651624,-29.158885665139223,-2.317790404022586e-11
2033,5,26,0.816496580927726,GL16_20,-136.74138883917703,-136.7413885905334,-2.486435992178387e-07
2035,5,27,-1.0,back_uv64_96,113.69191256558126,113.6919125655805,7.673861546212026e-13
2036,5,27,-0.816496580927726,GL16_20,110.45502869811932,110.45502869810603,1.3287149158802148e-11
2037,5,27,-0.7071067811865475,GL16_20,108.25914959734477,108.25914959733146,1.331557086823293e-11
2038,5,27,-0.5773502691896258,GL16_20,105.9933881232314,105.99338812321922,1.2178702491002277e-11
2039,5,27,-0.5,GL16_20,104.67904952646164,104.67904952644938,1.2263967619294532e-11
2040,5,27,-0.3333333333333333,GL16_20,100.6696783358982,100.66967833588527,1.293187779091744e-11
2041,5,27,0.0,GL16_20,85.98250019918727,85.98250019917347,1.3798739928556349e-11
2042,5,27,0.3333333333333333,GL16_20,54.51194809569071,54.51194809567364,1.7074341940460975e-11
2043,5,27,0.5,GL16_20,22.696049425543087,22.696049425519703,2.3383961434138303e-11
2044,5,27,0.5773502691896258,GL16_20,-0.6177279842801733,-0.6177279842688765,-1.1296741320102085e-11
2045,5,27,0.7071067811865475,GL16_20,-67.3469435296736,-67.34694349880156,-3.087202978898631e-08
2046,5,27,0.816496580927726,GL16_20,-196.7230192847555,-196.72299937395024,-1.991060704532194e-05
2048,5,28,-1.0,back_uv64_96,105.33445237212086,105.33445237212072,1.4210854715203013e-13
2049,5,28,-0.816496580927726,GL16_20,101.29679641538324,101.29679641538766,-4.419575816418057e-12
2050,5,28,-0.7071067811865475,GL16_20,98.47997009713987,98.47997009714491,-5.044853423883986e-12
2051,5,28,-0.5773502691896258,GL16_20,94.63638696748188,94.63638696748775,-5.8690829973612046e-12
2052,5,28,-0.5,GL16_20,92.03415630512487,92.03415630513132,-6.451728040680898e-12
2053,5,28,-0.3333333333333333,GL16_20,85.49746084343376,85.49746084344247,-8.711253940380885e-12
2054,5,28,0.0,GL16_20,67.02118031100176,67.02118031102151,-1.9753088053935693e-11
2055,5,28,0.3333333333333333,GL16_20,28.947347490432172,28.947347492326813,-1.894640886827402e-09
2056,5,28,0.5,GL16_20,-9.96437750065025,-9.964377361492236,-1.3915800520658644e-07
2057,5,28,0.5773502691896258,GL16_20,-38.57891656497998,-38.578915216574735,-1.3484043325877292e-06
2058,5,28,0.7071067811865475,GL16_20,-120.66619027962997,-120.66609992300837,-9.035253956158944e-05
2059,5,28,0.816496580927726,GL16_20,-280.100765757186,-280.09640312759325,-0.004353127147866101
2281,6,23,-1.0,back_uv64_96,134.71672245791893,134.71672345514486,-9.972254277183902e-07
2282,6,23,-0.816496580927726,GL16_20,136.8819446130031,136.88194461299926,3.8369307731119024e-12
2283,6,23,-0.7071067811865475,GL16_20,135.68133363180496,135.68133363179967,5.2864379540691186e-12
2284,6,23,-0.5773502691896258,GL16_20,133.999783211057,133.99978321105039,6.622258297306061e-12
2285,6,23,-0.5,GL16_20,132.86101886130476,132.86101886129742,7.332801033071119e-12
2286,6,23,-0.3333333333333333,GL16_20,129.9805974754701,129.98059747546105,9.038103598909318e-12
2287,6,23,0.0,GL16_20,121.48178430470222,121.4817843046885,1.3713474800263964e-11
2288,6,23,0.3333333333333333,GL16_20,104.80537682060661,104.80537682058359,2.3021584638892244e-11
2289,6,23,0.5,GL16_20,88.33798763198688,88.33798763195446,3.2414959605901134e-11
2290,6,23,0.5773502691896258,GL16_20,76.3567442845512,76.35674428451192,3.927880243358975e-11
2291,6,23,0.7071067811865475,GL16_20,42.238661244955196,42.238661244896676,5.852029971891417e-11
2292,6,23,0.816496580927726,GL16_20,-23.611224916212247,-23.61122491630372,9.147171909226004e-11
2294,6,24,-1.0,back_uv64_96,129.77692851099175,129.7769285109921,-3.4106051316478993e-13
2295,6,24,-0.816496580927726,GL16_20,132.79203295118157,132.79203295117668,4.888534022041438e-12
2296,6,24,-0.7071067811865475,GL16_20,132.02108092786958,132.02108092786398,5.599076757805265e-12
2297,6,24,-0.5773502691896258,GL16_20,130.46437998213102,130.46437998212414,6.878053682181424e-12
2298,6,24,-0.5,GL16_20,129.30805292844326,129.30805292843553,7.730704965099772e-12
2299,6,24,-0.3333333333333333,GL16_20,126.24691899005171,126.24691899004196,9.748646334676092e-12
2300,6,24,0.0,GL16_20,116.88096333333453,116.8809633333195,1.5035084288796746e-11
2301,6,24,0.3333333333333333,GL16_20,98.22429563167665,98.2242956316549,2.1756818569210948e-11
2302,6,24,0.5,GL16_20,79.72300262529083,79.72300262526753,2.3305801733202866e-11
2303,6,24,0.5773502691896258,GL16_20,66.24354527487638,66.24354527485431,2.2069457372952242e-11
2304,6,24,0.7071067811865475,GL16_20,27.819528167504835,27.81952816749141,1.3425704992277219e-11
2305,6,24,0.816496580927726,GL16_20,-46.411541188585936,-46.41154118858831,2.3732127374415506e-12
2307,6,25,-1.0,back_uv64_96,126.67110650894666,126.6711065089465,1.7053025658243858e-13
2308,6,25,-0.816496580927726,GL16_20,127.44735388391219,127.44735388390818,4.007461029694995e-12
2309,6,25,-0.7071067811865475,GL16_20,127.45154637432373,127.45154637432114,2.5863755581701093e-12
2310,6,25,-0.5773502691896258,GL16_20,126.22634054017631,126.22634054017276,3.552713678806812e-12
2311,6,25,-0.5,GL16_20,125.12500185725115,125.12500185724672,4.433786671152854e-12
2312,6,25,-0.3333333333333333,GL16_20,121.97508353799509,121.97508353798843,6.66489086145195e-12
2313,6,25,0.0,GL16_20,111.79297490258723,111.79297490257444,1.2789769243763592e-11
2314,6,25,0.3333333333333333,GL16_20,91.08890475545442,91.08890475543178,2.263789156157303e-11
2315,6,25,0.5,GL16_20,70.44903310124461,70.44903310121595,2.8663293960973234e-11
2316,6,25,0.5773502691896258,GL16_20,55.38800012286651,55.38800012283558,3.092992528811549e-11
2317,6,25,0.7071067811865475,GL16_20,12.408189770079389,12.408189770049123,3.026556783015947e-11
2318,6,25,0.816496580927726,GL16_20,-70.70363952695502,-70.7036395268033,-1.5171508492798785e-10
2320,6,26,-1.0,back_uv64_96,122.20945205015111,122.20945205015138,-2.700062395888016e-13
2321,6,26,-0.816496580927726,GL16_20,119.87170990793454,119.8717099079262,8.34177171785837e-12
2322,6,26,-0.7071067811865475,GL16_20,119.2332933554995,119.23329335549076,8.739675649887423e-12
2323,6,26,-0.5773502691896258,GL16_20,118.5691169305456,118.56911693053696,8.640199666880145e-12
