sample,x_target,x_source,mu,pair_over_Hummer,relative_residual
107,3.417177871158385,3.1566194321747494,-0.3670532168317172,0.9999999948171243,-5.182875684184296e-09
108,1.5033050359882796,2.144954358773628,-0.05969097801255485,0.9999999966577918,-3.342208176881911e-09
109,0.37589970045544874,-2.247265892326693,0.1649153299795736,1.0000000393059385,3.9305938503986226e-08
110,2.37038040185106,1.8569460984709991,-0.5604478001215039,0.9999999954650105,-4.534989495041941e-09
111,1.0230952649559883,-0.6550661366024544,0.52835751823643,1.0000000269820601,2.6982060141733655e-08
112,-2.213598091166885,-0.6469820788153697,0.5392446320123823,1.0000000234814652,2.3481465216690367e-08
113,-2.521269227533936,-1.1166209307944106,0.4996928564769141,1.0000000159690516,1.596905163658846e-08
114,-1.5923281485618324,-0.7568365694720844,0.4774762008190834,1.000000001803962,1.8039620908183451e-09
115,1.7202548158997486,1.6849079385300776,0.7255725323426205,0.9999999945720884,-5.427911564659382e-09
116,1.88346829213901,2.1398565641614393,-0.2203224877749883,0.999999994839959,-5.160040950080713e-09
117,-1.5360773846057083,-1.1164067028043032,-0.7600901796088506,0.999999995090909,-4.909091022575751e-09
118,4.0,3.6028103255521193,-0.13115630250904198,0.9999999953049401,-4.695059896420162e-09
119,2.073675054142843,0.5239597758163699,0.37179532160491635,1.0000000153136093,1.5313609269540507e-08
120,2.434515606423713,3.6002854941048072,0.7382789698619787,1.000000022753414,2.2753414041787323e-08
121,2.9035432619449786,1.5219244427339769,0.5817662168964146,1.0000000193394252,1.933942517240439e-08
122,-2.8113919198076145,-3.9021079214710985,0.04111515338969185,1.0000000012866226,1.286622586249564e-09
123,-0.9028736935164337,-0.008334414635152498,-0.9335291663252182,0.9999999967953952,-3.2046048037415176e-09
124,-3.321715752700373,-2.0014347294529466,0.23336366395951735,1.0000000068982609,6.898260851428972e-09
125,2.331717662072434,1.8336183825140626,0.45591367796153737,0.999999997024321,-2.9756790365098595e-09
126,-0.24863987395732268,-0.916521570789409,0.949550494084779,1.0000000425756927,4.257569274912498e-08
127,3.30464904867375,0.7277541774239982,-0.8390058321370082,1.0000000141613392,1.4161339212392932e-08
128,3.4567358422279373,1.1022147623490932,0.1380335070798131,1.000000029483118,2.948311794703784e-08
129,3.915843357020713,2.2842400492863586,0.3830990475425209,1.0000000179879758,1.7987975775568543e-08
130,-2.6492392179022337,-3.3067978524583115,-0.9169849831381963,0.9999999957725575,-4.2274425071653354e-09
131,-1.1775507011959085,2.6975841966591982,-0.7289450674849627,1.0000000417262558,4.172625578391376e-08
132,-2.4712233767403937,-0.07895654068122049,0.01718225256412187,1.0000000261775361,2.6177536138760615e-08
133,-3.669988492640308,-1.9735742563551195,-0.3081161324222387,1.000000006497497,6.497496984891882e-09
134,0.36379675730452,0.5676842605960015,0.9092779928102896,0.9999999970363548,-2.963645218123645e-09
135,3.1116009263136646,2.4881058352951255,-0.13598909968577544,0.9999999964062248,-3.59377516634396e-09
136,-0.6015252729929066,-2.0083047858251337,0.5460864687740754,1.000000018230225,1.8230225107274123e-08
137,-0.9690340032706244,-1.5995973879939482,-0.19353465004803216,0.99999999635694,-3.643059964808515e-09
138,-3.8056694177158192,-2.285610224910636,0.050676576703670984,1.0000000077682942,7.768294230103834e-09
139,1.6824132082263379,-1.082282423487837,-0.2889582512465868,1.0000000267588744,2.6758874449583914e-08
140,-3.430591994820718,-3.726742236167425,0.8748771778564921,0.9999999983548896,-1.6451103812542556e-09
141,2.6346437276966124,3.164957915565857,0.7488919129913827,1.0000000006309666,6.309666122916724e-10
142,-3.1034647688353254,-2.8835563487350733,0.4360676268946291,0.9999999950131737,-4.986826285247048e-09
143,0.04617243782090563,1.3212800939628115,-0.9548276068737681,0.999999999065302,-9.346979856772464e-10
144,-4.0,-1.8073856362554013,-0.5318236937206751,1.0000000115952676,1.1595267634945117e-08
145,2.8510014791180707,2.4135786430742776,0.5601286336415725,0.999999996910191,-3.0898089642406035e-09
